date,point_index,time_label,load_kw,pv_actual_kw
2025-02-24,102,17:00,6161.04,888.375
2025-02-24,103,17:10,6132.3556,596.3514
2025-02-24,104,17:20,6175.1194,310.8971
2025-02-24,105,17:30,6324.7,93.75
2025-02-24,106,17:40,6392.6513,9.722
2025-02-24,107,17:50,5493.6392,0
2025-02-24,108,18:00,4218.05,0
2025-02-24,109,18:10,4143.5352,0.4487
2025-02-24,110,18:20,4254.0339,0
2025-02-24,111,18:30,4132.22,0
2025-02-24,112,18:40,4352.1513,0.0322
2025-02-24,113,18:50,4422.0864,0
2025-02-24,114,19:00,4248.45,0
2025-02-24,115,19:10,4257.3685,0.0023
2025-02-24,116,19:20,4252.9867,0
2025-02-24,117,19:30,4178.85,0
2025-02-24,118,19:40,4209.1662,0
2025-02-24,119,19:50,4237.9269,0
2025-02-24,120,20:00,4234.61,0
2025-02-24,121,20:10,4298.6079,0
2025-02-24,122,20:20,4447.8999,0
2025-02-24,123,20:30,4550.71,0
2025-02-24,124,20:40,4453.536,0
2025-02-24,125,20:50,4411.1487,0
2025-02-24,126,21:00,4420.38,0
2025-02-24,127,21:10,4249.8636,0
2025-02-24,128,21:20,4190.2073,0
2025-02-24,129,21:30,4419.03,0
2025-02-24,130,21:40,4704.4169,0
2025-02-24,131,21:50,4224.6955,0
2025-02-24,132,22:00,3345.66,0
2025-02-24,133,22:10,3277.3239,0
2025-02-24,134,22:20,3317.7071,0
2025-02-24,135,22:30,3179.45,0
2025-02-24,136,22:40,3292.6424,0
2025-02-24,137,22:50,3347.2867,0
2025-02-24,138,23:00,3274.04,0
2025-02-24,139,23:10,3347.1724,0
2025-02-24,140,23:20,3474.8255,0
2025-02-24,141,23:30,3514.42,0
2025-02-24,142,23:40,3414.7832,0
2025-02-24,143,23:50,3307.125,0
2025-02-24,144,24:00,3348.42,0
2025-02-25,1,00:10,3552.7178,0
2025-02-25,2,00:20,3469.8025,0
2025-02-25,3,00:30,3218.78,0
2025-02-25,4,00:40,3364.1626,0
2025-02-25,5,00:50,3532.237,0
2025-02-25,6,01:00,3581.61,0
2025-02-25,7,01:10,3714.8213,0
2025-02-25,8,01:20,3634.7961,0
2025-02-25,9,01:30,3421.09,0
2025-02-25,10,01:40,3470.2626,0
2025-02-25,11,01:50,3445.2782,0
2025-02-25,12,02:00,3397.57,0
2025-02-25,13,02:10,3716.491,0
2025-02-25,14,02:20,3862.224,0
2025-02-25,15,02:30,3713.77,0
2025-02-25,16,02:40,3693.7996,0
2025-02-25,17,02:50,3771.4767,0
2025-02-25,18,03:00,3832.69,0
2025-02-25,19,03:10,3834.3408,0
2025-02-25,20,03:20,3862.2807,0
2025-02-25,21,03:30,3902.36,0
2025-02-25,22,03:40,3842.0634,0
2025-02-25,23,03:50,3707.156,0
2025-02-25,24,04:00,3660.16,0
2025-02-25,25,04:10,3837.9236,0
2025-02-25,26,04:20,3890.2595,0
2025-02-25,27,04:30,3767.57,0
2025-02-25,28,04:40,3759.5924,0
2025-02-25,29,04:50,3822.526,0.0038
2025-02-25,30,05:00,3891.6,0
2025-02-25,31,05:10,3951.7081,0
2025-02-25,32,05:20,3923.1463,0.0535
2025-02-25,33,05:30,3823.34,0
2025-02-25,34,05:40,3862.8377,0
2025-02-25,35,05:50,4522.5683,0.7448
2025-02-25,36,06:00,5302.21,0
2025-02-25,37,06:10,5167.631,0
2025-02-25,38,06:20,5085.7384,14.7462
2025-02-25,39,06:30,5304.62,118.05
2025-02-25,40,06:40,5146.7314,366.6805
2025-02-25,41,06:50,5123.2639,706.1967
2025-02-25,42,07:00,5348.53,1048.35
2025-02-25,43,07:10,5377.7209,1334.459
2025-02-25,44,07:20,5347.1147,1639.3258
2025-02-25,45,07:30,5255.57,1992.3375
2025-02-25,46,07:40,5081.6946,2339.5698
2025-02-25,47,07:50,5809.3898,2616.1971
2025-02-25,48,08:00,6957.83,2914.6875
2025-02-25,49,08:10,6976.2637,3385.5444
2025-02-25,50,08:20,6858.478,3789.3988
2025-02-25,51,08:30,7053.8,4119.75
2025-02-25,52,08:40,7001.518,4597.0449
2025-02-25,53,08:50,6886.5341,5031.0745
2025-02-25,54,09:00,6816.19,5350.4625
2025-02-25,55,09:10,6703.3109,5676.707
2025-02-25,56,09:20,6774.4982,6001.7453
2025-02-25,57,09:30,6957.03,6271.9125
2025-02-25,58,09:40,6923.1019,6463.3049
2025-02-25,59,09:50,6839.2383,6705.4369
2025-02-25,60,10:00,6804.23,6971.2125
2025-02-25,61,10:10,6769.1053,7101.884
2025-02-25,62,10:20,6862.6734,7191.5406
2025-02-25,63,10:30,6960.71,7379.4375
2025-02-25,64,10:40,6798.1124,7686.2299
2025-02-25,65,10:50,6725.3678,7761.9182
2025-02-25,66,11:00,6808.65,7687.2375
2025-02-25,67,11:10,6750.4494,7902.4877
2025-02-25,68,11:20,6571.822,8201.5802
2025-02-25,69,11:30,6544.01,8394.4875
2025-02-25,70,11:40,6835.442,8445.2427
2025-02-25,71,11:50,6598.9266,8217.2893
2025-02-25,72,12:00,6060.34,7929.075
2025-02-25,73,12:10,6265.0066,7974.4231
2025-02-25,74,12:20,6275.5762,7946.2173
2025-02-25,75,12:30,5888.91,7829.5875
2025-02-25,76,12:40,5906.3877,7993.6279
2025-02-25,77,12:50,6176.5943,7980.8316
2025-02-25,78,13:00,6456.82,7672.5375
2025-02-25,79,13:10,6651.3036,7433.0415
2025-02-25,80,13:20,6620.0953,7344.2583
2025-02-25,81,13:30,6445.58,7275.0375
2025-02-25,82,13:40,6360.0069,7042.4979
2025-02-25,83,13:50,6263.7959,6796.0635
2025-02-25,84,14:00,6183.42,6624.525
2025-02-25,85,14:10,6263.9704,6440.5918
2025-02-25,86,14:20,6288.1517,6049.5876
2025-02-25,87,14:30,6162.29,5598
2025-02-25,88,14:40,6029.2245,5429.2274
2025-02-25,89,14:50,6097.6206,5225.5326
2025-02-25,90,15:00,6270.55,4883.85
2025-02-25,91,15:10,6233.1014,4600.7279
2025-02-25,92,15:20,6077.7451,4245.7508
2025-02-25,93,15:30,6016.67,3841.6125
2025-02-25,94,15:40,6172.1374,3571.9175
2025-02-25,95,15:50,6262.1916,3314.0186
2025-02-25,96,16:00,6197.86,3011.3625
2025-02-25,97,16:10,6156.6538,2726.7521
2025-02-25,98,16:20,6198.7328,2419.908
2025-02-25,99,16:30,6203.66,2037.525
2025-02-25,100,16:40,6026.6918,1583.4603
2025-02-25,101,16:50,5997.9472,1224.282
2025-02-25,102,17:00,6112.52,972.0375
2025-02-25,103,17:10,6036.0747,682.8254
2025-02-25,104,17:20,5934.8661,370.451
2025-02-25,105,17:30,6033.3,120.75
2025-02-25,106,17:40,6235.6641,15.0169
2025-02-25,107,17:50,5527.3095,0
2025-02-25,108,18:00,4337.6,0
2025-02-25,109,18:10,4190.7311,0.7571
2025-02-25,110,18:20,4334.2637,0
2025-02-25,111,18:30,4244.04,0
2025-02-25,112,18:40,4194.0162,0.0544
2025-02-25,113,18:50,4371.4449,0
2025-02-25,114,19:00,4572.06,0
2025-02-25,115,19:10,4415.3701,0.0039
2025-02-25,116,19:20,4244.7362,0
2025-02-25,117,19:30,4252.65,0
2025-02-25,118,19:40,4308.4231,0
2025-02-25,119,19:50,4334.3862,0
2025-02-25,120,20:00,4327.76,0
2025-02-25,121,20:10,4319.5261,0
2025-02-25,122,20:20,4251.3137,0
2025-02-25,123,20:30,4209.7,0
2025-02-25,124,20:40,4341.9449,0
2025-02-25,125,20:50,4382.9286,0
2025-02-25,126,21:00,4339.86,0
2025-02-25,127,21:10,4461.8945,0
2025-02-25,128,21:20,4475.6237,0
2025-02-25,129,21:30,4398.88,0
2025-02-25,130,21:40,4449.0864,0
2025-02-25,131,21:50,3988.7473,0
2025-02-25,132,22:00,3318.27,0
2025-02-25,133,22:10,3416.7412,0
2025-02-25,134,22:20,3404.9395,0
2025-02-25,135,22:30,3114.61,0
2025-02-25,136,22:40,3250.2301,0
2025-02-25,137,22:50,3287.5654,0
2025-02-25,138,23:00,3141.01,0
2025-02-25,139,23:10,3300.2175,0
2025-02-25,140,23:20,3528.9673,0
2025-02-25,141,23:30,3595.6,0
2025-02-25,142,23:40,3487.1925,0
2025-02-25,143,23:50,3291.949,0
2025-02-25,144,24:00,3204.43,0
2025-02-26,1,00:10,3373.4506,0
2025-02-26,2,00:20,3448.9758,0
2025-02-26,3,00:30,3341.49,0
2025-02-26,4,00:40,3300.5603,0
2025-02-26,5,00:50,3384.2961,0
2025-02-26,6,01:00,3525.89,0
2025-02-26,7,01:10,3613.7807,0
2025-02-26,8,01:20,3649.9517,0
2025-02-26,9,01:30,3695.69,0
2025-02-26,10,01:40,3767.6638,0
2025-02-26,11,01:50,3605.8005,0
2025-02-26,12,02:00,3385.6,0
2025-02-26,13,02:10,3571.5617,0
2025-02-26,14,02:20,3780.8844,0
2025-02-26,15,02:30,3801.45,0
2025-02-26,16,02:40,3776.5842,0
2025-02-26,17,02:50,3723.2581,0
2025-02-26,18,03:00,3715.99,0
2025-02-26,19,03:10,3857.5361,0
2025-02-26,20,03:20,3992.2417,0
2025-02-26,21,03:30,3949.72,0
2025-02-26,22,03:40,3705.9928,0
2025-02-26,23,03:50,3604.6715,0
2025-02-26,24,04:00,3751.73,0
2025-02-26,25,04:10,3942.5673,0
2025-02-26,26,04:20,4049.0568,0
2025-02-26,27,04:30,4031.14,0
2025-02-26,28,04:40,3932.7062,0
2025-02-26,29,04:50,3868.741,0.0055
2025-02-26,30,05:00,3894.84,0
2025-02-26,31,05:10,3982.1181,0
2025-02-26,32,05:20,4066.0245,0.0762
2025-02-26,33,05:30,3993.62,0
2025-02-26,34,05:40,3760.632,0
2025-02-26,35,05:50,4218.8696,1.0612
2025-02-26,36,06:00,5073.92,0
2025-02-26,37,06:10,5146.3117,0
2025-02-26,38,06:20,5122.8044,19.9751
2025-02-26,39,06:30,5306.37,140.25
2025-02-26,40,06:40,5287.9469,401.3183
2025-02-26,41,06:50,5256.9567,719.9083
2025-02-26,42,07:00,5230,1034.8875
2025-02-26,43,07:10,5041.3647,1344.9832
2025-02-26,44,07:20,5094.354,1670.267
2025-02-26,45,07:30,5266.19,2053.8375
2025-02-26,46,07:40,5160.106,2510.8566
2025-02-26,47,07:50,5889.2816,2881.2877
2025-02-26,48,08:00,7085.65,3182.2125
2025-02-26,49,08:10,7131.9133,3577.2123
2025-02-26,50,08:20,6842.15,3936.9671
2025-02-26,51,08:30,6836.01,4183.425
2025-02-26,52,08:40,6943.243,4380.9728
2025-02-26,53,08:50,7119.2447,4653.3195
2025-02-26,54,09:00,7226.31,5075.325
2025-02-26,55,09:10,7080.326,5595.68
2025-02-26,56,09:20,6844.5428,5924.1717
2025-02-26,57,09:30,6742.69,6089.8875
2025-02-26,58,09:40,6865.224,6379.6177
2025-02-26,59,09:50,6896.9058,6608.9849
2025-02-26,60,10:00,6787.2,6730.65
2025-02-26,61,10:10,6790.8007,6896.1015
2025-02-26,62,10:20,6911.7802,7021.5881
2025-02-26,63,10:30,6899.85,7084.575
2025-02-26,64,10:40,6546.467,7141.158
2025-02-26,65,10:50,6520.8775,7082.1433
2025-02-26,66,11:00,6805.43,7021.35
2025-02-26,67,11:10,6721.192,7222.8052
2025-02-26,68,11:20,6567.2515,7496.8575
2025-02-26,69,11:30,6658.56,7724.775
2025-02-26,70,11:40,6909.3097,7896.2644
2025-02-26,71,11:50,6630.5179,7709.9761
2025-02-26,72,12:00,6017.15,7340.775
2025-02-26,73,12:10,5979.2402,7324.9662
2025-02-26,74,12:20,6170.9266,7446.3446
2025-02-26,75,12:30,6200.93,7428.15
2025-02-26,76,12:40,6098.1585,7208.5544
2025-02-26,77,12:50,6409.5557,7041.5882
2025-02-26,78,13:00,6827.61,7045.9125
2025-02-26,79,13:10,6479.422,7119.1637
2025-02-26,80,13:20,6120.8387,7128.0345
2025-02-26,81,13:30,6169.05,6972.375
2025-02-26,82,13:40,6304.8961,6635.6592
2025-02-26,83,13:50,6301.4252,6276.7525
2025-02-26,84,14:00,6215.89,5986.7625
2025-02-26,85,14:10,6252.1608,5769.0571
2025-02-26,86,14:20,6206.398,5708.3077
2025-02-26,87,14:30,6160.7,5627.1375
2025-02-26,88,14:40,6394.1863,5223.942
2025-02-26,89,14:50,6437.0525,4819.1411
2025-02-26,90,15:00,6209.6,4540.3875
2025-02-26,91,15:10,6099.8171,4207.3833
2025-02-26,92,15:20,6043.9082,3815.1944
2025-02-26,93,15:30,5949.49,3443.1
2025-02-26,94,15:40,5858.3077,3172.7232
2025-02-26,95,15:50,5971.9469,2950.3027
2025-02-26,96,16:00,6219.86,2717.0625
2025-02-26,97,16:10,6296.6451,2448.1305
2025-02-26,98,16:20,6201.5054,2137.6494
2025-02-26,99,16:30,6004.98,1791.675
2025-02-26,100,16:40,5817.7001,1438.8313
2025-02-26,101,16:50,5923.8315,1162.8191
2025-02-26,102,17:00,6201.33,941.0625
2025-02-26,103,17:10,6205.9376,666.7717
2025-02-26,104,17:20,6010.2906,376.1934
2025-02-26,105,17:30,5980.65,143.475
2025-02-26,106,17:40,6263.5709,23.7701
2025-02-26,107,17:50,5576.4603,0
2025-02-26,108,18:00,4268.69,0
2025-02-26,109,18:10,4080.4412,1.3251
2025-02-26,110,18:20,4374.4308,0
2025-02-26,111,18:30,4427.55,0
2025-02-26,112,18:40,4183.6357,0.0951
2025-02-26,113,18:50,4110.4134,0
2025-02-26,114,19:00,4295.27,0
2025-02-26,115,19:10,4384.9244,0.0068
2025-02-26,116,19:20,4293.4598,0
2025-02-26,117,19:30,4191.81,0
2025-02-26,118,19:40,4315.8918,0
2025-02-26,119,19:50,4433.9686,0
2025-02-26,120,20:00,4428.18,0
2025-02-26,121,20:10,4389.2135,0
2025-02-26,122,20:20,4314.0704,0
2025-02-26,123,20:30,4250.8,0
2025-02-26,124,20:40,4289.7254,0
2025-02-26,125,20:50,4380.1959,0
2025-02-26,126,21:00,4390.93,0
2025-02-26,127,21:10,4248.8657,0
2025-02-26,128,21:20,4275.2628,0
2025-02-26,129,21:30,4510.05,0
2025-02-26,130,21:40,4588.4091,0
2025-02-26,131,21:50,4080.4444,0
2025-02-26,132,22:00,3279.17,0
2025-02-26,133,22:10,3002.1912,0
2025-02-26,134,22:20,3216.5195,0
2025-02-26,135,22:30,3464.53,0
2025-02-26,136,22:40,3307.8187,0
2025-02-26,137,22:50,3179.6188,0
2025-02-26,138,23:00,3258.07,0
2025-02-26,139,23:10,3313.5479,0
2025-02-26,140,23:20,3380.7788,0
2025-02-26,141,23:30,3439.12,0
2025-02-26,142,23:40,3394.6125,0
2025-02-26,143,23:50,3361.0248,0
2025-02-26,144,24:00,3375.21,0
2025-02-27,1,00:10,3349.53,0
2025-02-27,2,00:20,3229.2378,0
2025-02-27,3,00:30,3194.44,0
2025-02-27,4,00:40,3477.9668,0
2025-02-27,5,00:50,3645.7771,0
2025-02-27,6,01:00,3618.69,0
2025-02-27,7,01:10,3704.5804,0
2025-02-27,8,01:20,3679.2491,0
2025-02-27,9,01:30,3541.69,0
2025-02-27,10,01:40,3551.9602,0
2025-02-27,11,01:50,3572.1043,0
2025-02-27,12,02:00,3488.49,0
2025-02-27,13,02:10,3375.0932,0
2025-02-27,14,02:20,3520.9927,0
2025-02-27,15,02:30,3718.98,0
2025-02-27,16,02:40,3495.7485,0
2025-02-27,17,02:50,3470.6344,0
2025-02-27,18,03:00,3686.87,0
2025-02-27,19,03:10,3586.8496,0
2025-02-27,20,03:20,3604.9829,0
2025-02-27,21,03:30,3845.99,0
2025-02-27,22,03:40,3926.4329,0
2025-02-27,23,03:50,3860.3522,0
2025-02-27,24,04:00,3807.2,0
2025-02-27,25,04:10,3891.8216,0
2025-02-27,26,04:20,3949.0319,0
2025-02-27,27,04:30,3894.44,0
2025-02-27,28,04:40,3806.7541,0
2025-02-27,29,04:50,3796.0086,0.0068
2025-02-27,30,05:00,3839.12,0
2025-02-27,31,05:10,3835.8466,0
2025-02-27,32,05:20,3920.9406,0.094
2025-02-27,33,05:30,3984.3,0
2025-02-27,34,05:40,3852.7932,0
2025-02-27,35,05:50,4271.4413,1.3099
2025-02-27,36,06:00,5074.69,0
2025-02-27,37,06:10,5274.5613,0
2025-02-27,38,06:20,5157.9455,23.8845
2025-02-27,39,06:30,5131.4,152.2875
2025-02-27,40,06:40,5275.3886,409.9271
2025-02-27,41,06:50,5234.9162,712.256
2025-02-27,42,07:00,5059.27,1020.225
2025-02-27,43,07:10,5142.9444,1351.6368
2025-02-27,44,07:20,5227.5943,1655.8361
2025-02-27,45,07:30,5104.87,1926.4875
2025-02-27,46,07:40,4973.315,2210.8461
2025-02-27,47,07:50,5717.7078,2520.7345
2025-02-27,48,08:00,6889.02,2840.7375
2025-02-27,49,08:10,7071.6761,3148.4768
2025-02-27,50,08:20,6959.1786,3463.1725
2025-02-27,51,08:30,6956.68,3784.3125
2025-02-27,52,08:40,6800.7551,4079.4992
2025-02-27,53,08:50,6855.8202,4311.2067
2025-02-27,54,09:00,7052.09,4466.25
2025-02-27,55,09:10,6925.3468,4606.133
2025-02-27,56,09:20,6817.3173,4972.6541
2025-02-27,57,09:30,6878.54,5458.8375
2025-02-27,58,09:40,6906.9564,5689.9849
2025-02-27,59,09:50,6888.0639,5793.6877
2025-02-27,60,10:00,6878.21,6002.4375
2025-02-27,61,10:10,6919.1745,6420.8095
2025-02-27,62,10:20,6918.1459,6758.7749
2025-02-27,63,10:30,6793.39,7016.325
2025-02-27,64,10:40,6578.4028,7445.7553
2025-02-27,65,10:50,6569.3173,7770.6026
2025-02-27,66,11:00,6706.05,7933.0875
2025-02-27,67,11:10,6648.7939,8153.7398
2025-02-27,68,11:20,6610.0224,8346.9883
2025-02-27,69,11:30,6618.4,8374.7625
2025-02-27,70,11:40,6481.0179,8219.1223
2025-02-27,71,11:50,6408.1491,8212.113
2025-02-27,72,12:00,6337.68,8344.725
2025-02-27,73,12:10,6037.9332,8283.4463
2025-02-27,74,12:20,6067.4187,8106.5289
2025-02-27,75,12:30,6307.34,7926.975
2025-02-27,76,12:40,6101.1518,7799.0215
2025-02-27,77,12:50,6117.8793,7821.3582
2025-02-27,78,13:00,6471.11,7829.925
2025-02-27,79,13:10,6577.5165,7551.2653
2025-02-27,80,13:20,6633.4874,7350.6372
2025-02-27,81,13:30,6617.44,7247.3625
2025-02-27,82,13:40,6277.9813,6895.1608
2025-02-27,83,13:50,6110.4573,6511.9405
2025-02-27,84,14:00,6232.19,6281.7
2025-02-27,85,14:10,6291.3386,6174.2531
2025-02-27,86,14:20,6332.1038,6029.9762
2025-02-27,87,14:30,6396.47,5775.225
2025-02-27,88,14:40,6411.3239,5442.7123
2025-02-27,89,14:50,6281.6741,5030.9494
2025-02-27,90,15:00,6103.42,4660.3875
2025-02-27,91,15:10,6109.233,4486.2822
2025-02-27,92,15:20,6292.6732,4287.4498
2025-02-27,93,15:30,6460.65,4006.9875
2025-02-27,94,15:40,6388.7826,3774.9791
2025-02-27,95,15:50,6221.4726,3441.1908
2025-02-27,96,16:00,6083.65,3034.8
2025-02-27,97,16:10,6010.4923,2751.974
2025-02-27,98,16:20,6116.8133,2454.003
2025-02-27,99,16:30,6231.3,2064.675
2025-02-27,100,16:40,6043.047,1656.3333
2025-02-27,101,16:50,5895.9676,1297.0173
2025-02-27,102,17:00,5938.85,993.75
2025-02-27,103,17:10,5991.7808,701.9364
2025-02-27,104,17:20,6014.8474,406.1682
2025-02-27,105,17:30,6143.17,154.6125
2025-02-27,106,17:40,6356.6466,25.2107
2025-02-27,107,17:50,5552.9721,0
2025-02-27,108,18:00,4243.71,0
2025-02-27,109,18:10,4170.807,1.3989
2025-02-27,110,18:20,4490.9541,0
2025-02-27,111,18:30,4532.61,0
2025-02-27,112,18:40,4444.5623,0.1004
2025-02-27,113,18:50,4303.9541,0
2025-02-27,114,19:00,4212.32,0
2025-02-27,115,19:10,4267.9034,0.0072
2025-02-27,116,19:20,4353.0442,0
2025-02-27,117,19:30,4371.54,0
2025-02-27,118,19:40,4322.0496,0
2025-02-27,119,19:50,4276.8679,0
2025-02-27,120,20:00,4284.74,0
2025-02-27,121,20:10,4335.7146,0
2025-02-27,122,20:20,4353.9167,0
2025-02-27,123,20:30,4346.77,0
2025-02-27,124,20:40,4382.7569,0
2025-02-27,125,20:50,4382.633,0
2025-02-27,126,21:00,4350.82,0
2025-02-27,127,21:10,4379.5757,0
2025-02-27,128,21:20,4428.9821,0
2025-02-27,129,21:30,4498.4,0
2025-02-27,130,21:40,4531.2941,0
2025-02-27,131,21:50,3996.5658,0
2025-02-27,132,22:00,3236.97,0
2025-02-27,133,22:10,3195.4129,0
2025-02-27,134,22:20,3273.6166,0
2025-02-27,135,22:30,3192.08,0
2025-02-27,136,22:40,3262.9858,0
2025-02-27,137,22:50,3316.6853,0
2025-02-27,138,23:00,3314.16,0
2025-02-27,139,23:10,3385.029,0
2025-02-27,140,23:20,3315.2527,0
2025-02-27,141,23:30,3201.78,0
2025-02-27,142,23:40,3301.187,0
2025-02-27,143,23:50,2955.6871,0
2025-02-27,144,24:00,2323.87,0
2025-02-28,1,00:10,2298.0528,0
2025-02-28,2,00:20,2521.2007,0
2025-02-28,3,00:30,2612.24,0
2025-02-28,4,00:40,2546.2529,0
2025-02-28,5,00:50,2515.4946,0
2025-02-28,6,01:00,2578.29,0
2025-02-28,7,01:10,2623.4325,0
2025-02-28,8,01:20,2605.5697,0
2025-02-28,9,01:30,2594.81,0
2025-02-28,10,01:40,2679.3176,0
2025-02-28,11,01:50,2644.4747,0
2025-02-28,12,02:00,2491.34,0
2025-02-28,13,02:10,2473.1831,0
2025-02-28,14,02:20,2672.6694,0
2025-02-28,15,02:30,2905.96,0
2025-02-28,16,02:40,2861.3881,0
2025-02-28,17,02:50,2605.6504,0
2025-02-28,18,03:00,2464.38,0
2025-02-28,19,03:10,2724.9008,0
2025-02-28,20,03:20,2896.6859,0
2025-02-28,21,03:30,2817.77,0
2025-02-28,22,03:40,2785.3559,0
2025-02-28,23,03:50,2834.2144,0
2025-02-28,24,04:00,2930.33,0
2025-02-28,25,04:10,3014.8577,0
2025-02-28,26,04:20,2933.6649,0
2025-02-28,27,04:30,2836.01,0
2025-02-28,28,04:40,3028.6659,0
2025-02-28,29,04:50,3156.8607,0.01
2025-02-28,30,05:00,3091.92,0
2025-02-28,31,05:10,3042.7074,0
2025-02-28,32,05:20,2993.6964,0.14
2025-02-28,33,05:30,3000.31,0
2025-02-28,34,05:40,3146.9015,0
2025-02-28,35,05:50,3127.7924,1.9496
2025-02-28,36,06:00,2988.86,0
2025-02-28,37,06:10,3077.2879,0
2025-02-28,38,06:20,3153.3232,34.3002
2025-02-28,39,06:30,3050.02,192.9375
2025-02-28,40,06:40,2902.7461,468.5633
2025-02-28,41,06:50,3129.0115,748.5048
2025-02-28,42,07:00,3551.36,1008.8625
2025-02-28,43,07:10,3576.1038,1311.598
2025-02-28,44,07:20,3576.6763,1595.8657
2025-02-28,45,07:30,3718.49,1856.4
2025-02-28,46,07:40,3745.051,2169.7578
2025-02-28,47,07:50,3554.1943,2584.0398
2025-02-28,48,08:00,3396.94,3015.2625
2025-02-28,49,08:10,3602.7566,3328.8363
2025-02-28,50,08:20,3608.8884,3674.0832
2025-02-28,51,08:30,3360.94,4052.1
2025-02-28,52,08:40,3400.7755,4310.8872
2025-02-28,53,08:50,3714.08,4561.9443
2025-02-28,54,09:00,4095.26,4840.0125
2025-02-28,55,09:10,4342.7814,5098.8143
2025-02-28,56,09:20,4445.4841,5533.4744
2025-02-28,57,09:30,4383.4,6065.4375
2025-02-28,58,09:40,4160.6017,6394.5233
2025-02-28,59,09:50,4086.8289,6667.5229
2025-02-28,60,10:00,4138.37,6941.2875
2025-02-28,61,10:10,4039.3875,7104.8375
2025-02-28,62,10:20,4121.818,7196.0428
2025-02-28,63,10:30,4289.48,7262.5125
2025-02-28,64,10:40,4091.7315,7296.0655
2025-02-28,65,10:50,3973.5362,7197.0543
2025-02-28,66,11:00,4044.96,7133.8875
2025-02-28,67,11:10,3990.894,7354.5793
2025-02-28,68,11:20,4040.5833,7296.7782
2025-02-28,69,11:30,4205.23,6956.6625
2025-02-28,70,11:40,4207.3342,6928.1727
2025-02-28,71,11:50,4058.8111,7140.5833
2025-02-28,72,12:00,3912.78,7383.75
2025-02-28,73,12:10,3894.5881,7498.554
2025-02-28,74,12:20,3775.294,7398.2557
2025-02-28,75,12:30,3608.95,7215.525
2025-02-28,76,12:40,3703.1021,7177.1128
2025-02-28,77,12:50,3891.8077,7087.7253
2025-02-28,78,13:00,3924.29,6836.2875
2025-02-28,79,13:10,3716.7107,6525.0818
2025-02-28,80,13:20,3678.1642,6336.6907
2025-02-28,81,13:30,3787.57,6350.025
2025-02-28,82,13:40,3658.4086,6458.88
2025-02-28,83,13:50,3631.8299,6325.3768
2025-02-28,84,14:00,3723.92,6060.975
2025-02-28,85,14:10,3596.8827,6089.676
2025-02-28,86,14:20,3532.6393,6075.1645
2025-02-28,87,14:30,3587.17,5785.8
2025-02-28,88,14:40,3520.7373,5350.9754
2025-02-28,89,14:50,3450.2717,5121.0959
2025-02-28,90,15:00,3438.38,5001
2025-02-28,91,15:10,3410.2502,4576.905
2025-02-28,92,15:20,3336.6207,4137.6873
2025-02-28,93,15:30,3298.45,3859.1625
2025-02-28,94,15:40,3390.5107,3630.6764
2025-02-28,95,15:50,3387.3664,3374.2275
2025-02-28,96,16:00,3286.61,3063.2625
2025-02-28,97,16:10,3297.5504,2714.1939
2025-02-28,98,16:20,3274.6939,2354.8636
2025-02-28,99,16:30,3320.2,2010.375
2025-02-28,100,16:40,3621.1804,1689.6307
2025-02-28,101,16:50,3394.8841,1359.3205
2025-02-28,102,17:00,2729.74,1020.4125
2025-02-28,103,17:10,2553.2782,709.2169
2025-02-28,104,17:20,2683.3975,425.5556
2025-02-28,105,17:30,2727.39,187.9125
2025-02-28,106,17:40,2539.908,37.1101
2025-02-28,107,17:50,2614.5778,0
2025-02-28,108,18:00,2827.06,0
2025-02-28,109,18:10,2588.0245,2.1647
2025-02-28,110,18:20,2518.6813,0
2025-02-28,111,18:30,2712.87,0
2025-02-28,112,18:40,2640.3319,0.1554
2025-02-28,113,18:50,2608.7645,0
2025-02-28,114,19:00,2693.73,0
2025-02-28,115,19:10,2645.9575,0.0112
2025-02-28,116,19:20,2701.7281,0
2025-02-28,117,19:30,2803.41,0
2025-02-28,118,19:40,2654.5294,0
2025-02-28,119,19:50,2657.7315,0
2025-02-28,120,20:00,2791.39,0
2025-02-28,121,20:10,2658.9162,0
2025-02-28,122,20:20,2744.0628,0
2025-02-28,123,20:30,2972.78,0
2025-02-28,124,20:40,2769.9845,0
2025-02-28,125,20:50,2667.5175,0
2025-02-28,126,21:00,2867.63,0
2025-02-28,127,21:10,2995.4761,0
2025-02-28,128,21:20,2846.4583,0
2025-02-28,129,21:30,2694.44,0
2025-02-28,130,21:40,2941.2304,0
2025-02-28,131,21:50,2830.0269,0
2025-02-28,132,22:00,2359.98,0
2025-02-28,133,22:10,2292.3636,0
2025-02-28,134,22:20,2258.3044,0
2025-02-28,135,22:30,2110.11,0
2025-02-28,136,22:40,2128.9587,0
2025-02-28,137,22:50,2253.2448,0
2025-02-28,138,23:00,2393.02,0
2025-02-28,139,23:10,2511.8456,0
2025-02-28,140,23:20,2538.6448,0
2025-02-28,141,23:30,2470.03,0
2025-02-28,142,23:40,2391.7744,0
2025-02-28,143,23:50,2430.8585,0
2025-02-28,144,24:00,2558.33,0
2025-03-01,1,00:10,2600.0321,0
2025-03-01,2,00:20,2473.6509,0
2025-03-01,3,00:30,2374.37,0
2025-03-01,4,00:40,2567.9403,0
2025-03-01,5,00:50,2615.297,0
2025-03-01,6,01:00,2439.66,0
