date,planned_kwh,executed_normal_kwh,planned_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,cash_cost_yuan,emergency_kwh,unused_kwh,charge_kwh,discharge_kwh,up_kwh,down_kwh,initial_kwh,terminal_kwh,solver_runtime_s
2025-05-31,29208.915534095402,29208.915534095402,12041.02433773319,0.0,1298.4238803753142,13339.448218108504,495.1881050940318,18116.5887558561,16833.333333333332,13635.0,0.0,0.0,5999.999999999998,5999.999999999998,0.04918800000086776
2025-06-01,64085.003026325176,64085.003026325176,42731.02839544843,0.0,51715.41207031043,94446.44046575886,11799.62449525672,868.3796621890162,19954.85031259409,16163.428753201213,0.0,0.0,5999.999999999998,6000.000000000002,0.06134839999867836
2025-06-02,76227.17980395572,76227.17980395572,50583.77942942626,0.0,18321.581658687748,68905.361088114,3875.50328767724,7375.872790496149,21505.278163878,17419.275312741185,0.0,0.0,6000.000000000002,5999.999999999994,0.055363899999065325
2025-06-03,80080.5124729006,80080.5124729006,53555.26144137145,0.0,3439.204527692339,56994.465969063785,734.5578666555488,8379.370172889483,22333.333333333343,18090.000000000004,0.0,0.0,5999.999999999994,5999.999999999996,0.056447899998602225
2025-06-04,80477.45166555978,80477.45166555978,54793.02048306617,0.0,2989.0409588524344,57782.0614419186,851.2959775676775,7199.695496345749,23598.901737447588,19115.11040733254,0.0,0.0,5999.999999999996,6000.000000000001,0.055549600001540966
2025-06-05,81054.58791526064,81054.58791526064,55409.383064147194,0.0,5131.654233188483,60541.03729733568,1129.6542223574472,6470.701610418065,24022.223739649213,19458.001229115864,0.0,0.0,6000.000000000001,6000.0,0.05571169999893755
2025-06-06,37031.52459882459,37031.52459882459,17703.406000425955,0.0,14968.229911452903,32671.63591187886,4024.8233808416862,7453.502521824361,14462.368725483755,11714.518667641845,0.0,0.0,6000.0,5999.999999999996,0.05865279999852646
2025-06-07,42063.489096999634,42063.489096999634,20951.250353440562,0.0,1555.967379220977,22507.21773266154,399.81606102595174,8717.131022203557,13787.689311343973,11168.028342188616,0.0,0.0,5999.999999999996,6000.000000000002,0.05997209999986808
2025-06-08,90832.68347415372,90832.68347415372,62239.40657947636,0.0,329.2713269967603,62568.677906473116,83.85341428704697,21013.280288440765,24833.333333333336,20115.0,0.0,0.0,6000.000000000002,5999.999999999999,0.0552096999999776
2025-06-09,84386.70184840445,84386.70184840445,57837.98312181383,0.0,2333.975187773295,60171.95830958712,566.7434699144451,9464.221141615788,23981.63917563035,19425.127732260582,0.0,0.0,5999.999999999999,6000.0,0.05594720000226516
2025-06-10,83820.67517681446,83820.67517681446,57831.726643675065,0.0,1763.343581893601,59595.07022556866,432.8956505555477,8506.247403607998,23151.995739098318,19023.116548669637,0.0,0.0,6000.0,5699.999999999998,0.05513330000030692
2025-06-11,84966.967482855,84966.967482855,58225.1970888471,0.0,9149.718204008204,67374.9152928553,1755.7183096937997,6099.479315703626,23888.21136936057,19349.45120918206,0.0,0.0,5699.999999999998,5699.999999999999,0.05550819999916712
2025-06-12,86595.24024434405,86595.24024434405,60561.14765481213,0.0,475.50895153019457,61036.65660634232,127.0747545522766,11284.602231421934,22817.48070600551,19832.159371864458,0.0,0.0,5699.999999999999,4200.000000000003,0.0553314999997383
2025-06-13,44227.89198942843,44227.89198942843,22494.945412389083,0.0,1068.4188512860965,23563.36426367518,286.0802948673636,14286.294968645232,13459.808503424028,11577.444887773465,0.0,0.0,4200.000000000003,3449.999999999999,0.05569390000164276
2025-06-14,41518.5708116452,41518.5708116452,21490.020901569485,0.0,448.4080048666944,21938.42890643618,168.55136916820146,13608.792923006858,13473.613198981802,11588.626691175257,0.0,0.0,3449.999999999999,2700.0,0.055787400000554044
2025-06-15,84977.27740445334,84977.27740445334,58307.14137999895,0.0,301.71705664363657,58608.85843664259,83.86523793247062,10032.501642385818,23166.666666666668,18765.0,0.0,0.0,2700.0,2699.999999999997,0.05469729999822448
2025-06-16,84631.89136728301,84631.89136728301,59068.790178340234,0.0,1327.6852740333297,60396.47545237356,366.1602567224209,8728.224654850095,22372.495539414067,18796.72138692539,0.0,0.0,2699.999999999997,1949.9999999999982,0.05389669999931357
2025-06-17,85562.03368810487,85562.03368810487,58970.56533049298,0.0,6674.784764864007,65645.35009535699,1406.4751701486257,7911.401216281902,23263.66539634174,18843.56897103681,0.0,0.0,1949.9999999999982,1949.9999999999966,0.054720399999496294
2025-06-18,85628.78702710565,85628.78702710565,59368.132511959266,0.0,636.8590508195132,60004.99156277878,206.42111389262504,10484.813332549704,23273.70478130824,18851.700872859667,0.0,0.0,1949.9999999999966,1950.0000000000005,0.05542300000161049
2025-06-19,85681.752459998,85681.752459998,58439.97389764534,0.0,1099.5953635910494,59539.569261236386,210.08993147225067,13108.543785955151,23809.444239553144,19285.649834038046,0.0,0.0,1950.0000000000005,1949.999999999997,0.05466770000202814
2025-06-20,39009.38739292464,39009.38739292464,19603.35689104473,0.0,98.07270985208979,19701.42960089682,50.733579804728606,14042.317356900112,13774.856662259223,11157.633896429965,0.0,0.0,1949.999999999997,1950.0000000000036,0.05712080000012065
2025-06-21,39044.27523726995,39044.27523726995,19284.09708171694,0.0,531.5671512209631,19815.664232937903,145.3214775430359,17275.981615703928,13573.02473215299,10994.150033043932,0.0,0.0,1950.0000000000036,1949.999999999999,0.05755389999831095
2025-06-22,81008.82765356777,81008.82765356777,54988.838907788595,0.0,3232.158065377341,58220.99697316594,696.2333965892968,10101.427476601,21822.59196608462,17676.299492528546,0.0,0.0,1949.999999999999,1949.9999999999975,0.055330299997876864
2025-06-23,81768.53119683222,81768.53119683222,55054.83752836722,0.0,524.8959814210475,55579.73350978827,117.30788793974438,10581.219751438635,22333.33333333334,18090.0,0.0,0.0,1949.9999999999975,1949.9999999999995,0.0557249999983469
2025-06-24,80871.69503794736,80871.69503794736,56151.623167950966,0.0,14169.242747295368,70320.86591524634,3136.937820623264,3509.5580823152845,22264.64487502804,18034.36234877271,0.0,0.0,1949.9999999999995,1950.0000000000016,0.055385399999067886
2025-06-25,82920.1487580766,82920.1487580766,56382.03510182214,0.0,2406.9863089103105,58789.02141073245,603.8958048147596,9541.525900033077,22211.038401008576,18665.941104816946,0.0,0.0,1950.0000000000016,1199.9999999999964,0.054623500000161584
2025-06-26,82782.26646461905,82782.26646461905,55294.38357186792,0.0,596.7885607463443,55891.172132614265,133.98210918027485,10985.861808275384,23068.436485213715,18685.4335530231,0.0,0.0,1199.9999999999964,1200.000000000003,0.05625460000010207
2025-06-27,36028.04634462304,36028.04634462304,17541.2132000873,0.0,506.56902380949737,18047.782223896796,155.02811497702328,13878.259835152012,13332.467146217863,10799.298388436475,0.0,0.0,1200.000000000003,1199.9999999999982,0.05511839999962831
2025-06-28,36808.42462260239,36808.42462260239,17881.991133487547,0.0,981.423648945787,18863.414782433334,346.1806773207946,12838.823694155264,13362.397311059225,10823.541821957971,0.0,0.0,1199.9999999999982,1199.9999999999966,0.059890599997743266
2025-06-29,79967.05679869813,79967.05679869813,54610.610625636386,0.0,4543.503694308831,59154.11431994522,1263.792598232667,7771.488582299373,22061.012006832047,17869.419725533953,0.0,0.0,1199.9999999999966,1199.9999999999995,0.05502200000046287
2025-06-30,79932.8221189361,79932.8221189361,53791.80041993294,0.0,4217.626529083681,58009.42694901662,1055.033278003009,6987.579772156559,21697.850744469593,17575.25910302037,0.0,0.0,1199.9999999999995,1199.9999999999989,0.05608770000253571
2025-07-01,82629.02229642036,82629.02229642036,60159.17352066425,0.0,27119.192802811303,87278.36632347555,6502.273722035046,5273.040258677767,22719.535402338446,17727.823675894135,0.0,0.0,1199.9999999999989,1950.0000000000018,0.057011500000953674
2025-07-02,91282.08420831915,91282.08420831915,67313.49987109622,0.0,1846.2262951967143,69159.72616629294,384.29273079247,14412.344851111793,22890.87221754298,18541.606496209813,0.0,0.0,1950.0000000000018,1949.9999999999966,0.05647740000131307
2025-07-03,86558.42613107618,86558.42613107618,65037.19013618467,0.0,10800.929894200068,75838.12003038474,2005.4464182621446,5668.877560251915,20050.400293437167,16915.8242376841,0.0,0.0,1949.9999999999966,1199.9999999999986,0.05783060000248952
2025-07-04,38634.63954454988,38634.63954454988,23505.23121410598,0.0,13157.614616494724,36662.84583060071,4913.887756849981,12203.596354780135,12968.75515764762,10504.691677694567,0.0,0.0,1199.9999999999986,1200.0000000000014,0.057151400000293506
2025-07-05,43727.79403541538,43727.79403541538,24710.17719864427,0.0,3055.509870283043,27765.687068927313,807.4418055376798,13076.817640983421,14043.885438436713,11375.547205133738,0.0,0.0,1200.0000000000014,1200.0000000000018,0.047135299999354174
2025-07-06,87266.21801087182,87266.21801087182,67153.82763820367,0.0,17490.225370653985,84644.05300885765,3360.503306779164,6689.234948306835,21807.920101811298,17664.415282467155,0.0,0.0,1200.0000000000018,1199.9999999999975,0.05458179999914137
2025-07-07,87915.7297557588,87915.7297557588,64786.15402672136,0.0,1889.3633806118735,66675.51740733323,439.2184779688173,10784.149317082802,21901.663947253404,17740.347797275255,0.0,0.0,1199.9999999999975,1200.0000000000005,0.05731559999912861
2025-07-08,92783.32402445331,92783.32402445331,70711.2462924019,0.0,6557.427900008984,77268.6741924109,1279.703465085851,14481.340613961847,21106.8413626876,17096.54150377695,0.0,0.0,1200.0000000000005,1199.9999999999998,0.056989599997905316
2025-07-09,85351.62397478161,85351.62397478161,62904.41363146571,0.0,2756.63157863539,65661.0452101011,583.0255099478497,7730.043003913119,21820.42875868254,17674.54729453286,0.0,0.0,1199.9999999999998,1199.999999999999,0.05206909999833442
2025-07-10,85710.60666960609,85710.60666960609,63207.87306558021,0.0,2455.8158844249883,65663.68895000519,507.98345857372794,9246.875906333938,21674.16230796078,17556.071469448238,0.0,0.0,1199.999999999999,1199.9999999999982,0.05341679999764892
2025-07-11,52148.45208364203,52148.45208364203,30156.188793231402,0.0,1381.0134315262517,31537.202224757653,359.27808421188433,17320.7912278793,14042.95678934003,11374.794999365424,0.0,0.0,1199.9999999999982,1199.9999999999986,0.04857350000020233
2025-07-12,49313.1179103062,49313.1179103062,27924.98772472312,0.0,694.0294208814395,28619.01714560456,207.0279556294872,15842.056967419841,13651.818764118498,11057.973198935983,0.0,0.0,1199.9999999999986,1200.0000000000023,0.04857769999944139
2025-07-13,86329.39337737969,86329.39337737969,61647.489023657516,0.0,1108.9982494097874,62756.4872730673,225.40389430067407,13043.743538347027,22333.333333333332,18090.0,0.0,0.0,1200.0000000000023,1199.9999999999995,0.05367320000004838
2025-07-14,84728.2503358527,84728.2503358527,61494.7207602406,0.0,2024.182041113948,63518.90280135455,362.8793279727738,9075.627821543329,22146.434871660465,17938.612246044977,0.0,0.0,1199.9999999999995,1199.9999999999986,0.052467900000920054
2025-07-15,84935.1269259287,84935.1269259287,61784.999086374424,0.0,2560.5952787041742,64345.5943650786,619.3565620309118,8648.845776943994,21876.77435622248,17720.187228540202,0.0,0.0,1199.9999999999986,1199.9999999999995,0.054439700001239544
2025-07-16,82525.48484968982,82525.48484968982,60816.89841387442,0.0,5735.770670336492,66552.66908421091,1338.566250321179,7676.958993638021,21329.09854231387,17276.569819274235,0.0,0.0,1199.9999999999995,1199.9999999999968,0.05472399999780464
2025-07-17,84966.70806102973,84966.70806102973,61849.68107127266,0.0,5725.766937593875,67575.44800886653,1137.8505534986862,9269.035748882445,21658.456836733145,17543.350037753844,0.0,0.0,1199.9999999999968,1199.9999999999995,0.05452019999938784
2025-07-18,45528.641754574826,45528.641754574826,25744.773210170868,0.0,1306.7009444201406,27051.474154591007,476.6901297916555,12205.539635983532,13292.33762306816,10766.793474685212,0.0,0.0,1199.9999999999995,1200.0000000000014,0.049505999999382766
2025-07-19,44025.94535413122,44025.94535413122,25122.09579683317,0.0,1110.8030427364242,26232.898839569596,266.61598839832504,14612.179631824243,13145.06663529105,10647.503974585748,0.0,0.0,1200.0000000000014,1200.000000000003,0.04902640000000247
2025-07-20,85244.38154305602,85244.38154305602,61812.476338667315,0.0,1500.1807967413101,63312.657135408626,369.1963323972357,9372.666426600037,21847.017011508186,17696.083779321627,0.0,0.0,1200.000000000003,1200.0000000000005,0.05297229999996489
2025-07-21,84070.16375201546,84070.16375201546,62123.0771096142,0.0,3571.3580804756552,65694.43519008985,819.2298894253857,6765.051939921108,21761.012376419672,17626.420024899933,0.0,0.0,1200.0000000000005,1200.0000000000032,0.05484880000221892
2025-07-22,84608.78876162213,84608.78876162213,61874.4906012195,0.0,3507.448522992735,65381.93912421224,755.3923904426257,7392.257556273349,21983.04725855132,17806.26827942657,0.0,0.0,1200.0000000000032,1199.9999999999986,0.05351230000087526
2025-07-23,84479.0737041686,84479.0737041686,61637.91453346693,0.0,3420.920167518021,65058.83470098495,749.1243736944346,6860.791185320599,21846.630399346057,17695.770623470304,0.0,0.0,1199.9999999999986,1200.0000000000014,0.05375099999946542
2025-07-24,86114.94082175227,86114.94082175227,63105.78908817034,0.0,3692.082838116041,66797.87192628639,729.8375805973856,8991.176794558145,22300.682146271138,18063.552538479624,0.0,0.0,1200.0000000000014,1200.000000000004,0.052963500002078945
2025-07-25,44101.60643128263,44101.60643128263,25041.338581939523,0.0,454.84437664751454,25496.182958587036,148.06376319073252,15236.366250070569,13199.917777558565,10691.933399822437,0.0,0.0,1200.000000000004,1200.0000000000036,0.04858859999876586
2025-07-26,44108.60182914391,44108.60182914391,25328.776629989767,0.0,954.1537609805503,26282.930390970316,351.3293038107306,13478.06029758677,13225.154045795849,10712.374777094645,0.0,0.0,1200.0000000000036,1199.999999999999,0.049404800000047544
2025-07-27,84123.0859476293,84123.0859476293,61532.41437568389,0.0,3683.4561202136483,65215.870495897536,830.0031808191684,7023.549886363856,22338.681274129543,18094.331832044925,0.0,0.0,1199.999999999999,1199.9999999999984,0.052811100002145395
2025-07-28,85080.12737718396,85080.12737718396,62477.2683497789,0.0,8084.290833643138,70561.55918342204,1980.9850904396262,4834.55127743796,22482.547141327796,18210.863184475515,0.0,0.0,1199.9999999999984,1199.9999999999995,0.05311730000175885
2025-07-29,86176.61122066976,86176.61122066976,63024.08087655343,0.0,5305.346868699355,68329.42774525279,1235.6081866057302,7008.320114279319,22813.964963137707,18479.31162014154,0.0,0.0,1199.9999999999995,1200.0000000000025,0.05259529999966617
2025-07-30,85662.7327780445,85662.7327780445,63278.514486836895,0.0,2049.4880146934256,65328.00250153032,447.147620217702,7759.011740320631,22355.86635758725,18108.25174964567,0.0,0.0,1200.0000000000025,1199.9999999999964,0.05345119999765302
2025-07-31,86155.97085734524,86155.97085734524,62862.804811726324,0.0,1583.975202368153,64446.780014094475,321.8794892083237,7542.124306169568,22319.630387985977,18078.90061426864,0.0,0.0,1199.9999999999964,1200.0000000000011,0.053810800000064773
2025-08-01,43769.59205600887,43769.59205600887,24787.924114028043,0.0,787.7460508936343,25575.670164921677,224.75725220493564,20134.5839802404,13728.450848982819,11120.045187676085,0.0,0.0,1200.0000000000011,1200.000000000001,0.04921739999917918
2025-08-02,43014.18248624106,43014.18248624106,24075.41409935464,0.0,643.4870307734292,24718.90113012807,208.47722050865002,19771.31527494616,13285.89209721166,10761.572598741448,0.0,0.0,1200.000000000001,1200.0000000000018,0.04768029999831924
2025-08-03,81030.60782502098,81030.60782502098,57529.61973851777,0.0,2752.621084303657,60282.24082282143,511.69546542626506,14551.236109297788,21850.458935874412,17698.871738058275,0.0,0.0,1200.0000000000018,1200.0000000000011,0.05373379999946337
2025-08-04,77791.47120583476,77791.47120583476,56182.20287779701,0.0,893.4289781848681,57075.63185598188,255.60661365965302,8582.304592992485,21311.14812193995,17262.02997877136,0.0,0.0,1200.0000000000011,1200.0000000000023,0.05187780000051134
2025-08-05,76170.09360181421,76170.09360181421,54919.26038866797,0.0,1843.7639016879298,56763.024290355905,423.4277811183937,7527.1191645730605,20600.48676329582,16686.394278269618,0.0,0.0,1200.0000000000023,1199.9999999999998,0.05461909999939962
2025-08-06,76399.34785374082,76399.34785374082,55586.18839540307,0.0,10263.937765556853,65850.12616095992,2051.461471447722,6451.107291592682,20448.961931206337,16563.65916427713,0.0,0.0,1199.9999999999998,1200.000000000001,0.055999700001848396
2025-08-07,77760.99090516007,77760.99090516007,55491.80385932813,0.0,2722.2554899157603,58214.05934924389,724.6454414342938,11114.989058898525,20961.379145767547,16978.717108071713,0.0,0.0,1200.000000000001,1200.000000000002,0.05502409999826341
2025-08-08,40814.07245621166,40814.07245621166,22509.7330699726,0.0,1312.963045490399,23822.696115463,387.4501965835741,22964.960462499097,12954.689159453337,10493.298219157201,0.0,0.0,1200.000000000002,1200.0000000000043,0.05139380000036908
2025-08-09,40877.26241356076,40877.26241356076,22781.39611846143,0.0,1958.6400814142364,24740.036199875667,577.3405983272246,20035.145169861138,13144.888642246595,10647.359800219745,0.0,0.0,1200.0000000000043,1199.9999999999995,0.04791950000071665
2025-08-10,73504.86749580322,73504.86749580322,53965.07443322783,0.0,5308.126640129361,59273.20107335719,1328.8270600343485,5728.4469759035155,20003.30805228445,16202.6795223504,0.0,0.0,1199.9999999999995,1199.9999999999989,0.05784279999716091
2025-08-11,76598.56164269941,76598.56164269941,54060.20853517403,0.0,2581.9747591659334,56642.183294339964,570.011300814157,8761.39086045807,20241.730261695622,16395.801511973455,0.0,0.0,1199.9999999999989,1199.9999999999964,0.05469430000084685
2025-08-12,76898.59602928386,76898.59602928386,55652.10158951815,0.0,5142.975314138759,60795.07690365691,1074.970111332179,6225.266385650171,20988.190026136115,17000.43392117025,0.0,0.0,1199.9999999999964,1200.0000000000011,0.05813039999702596
2025-08-13,77312.31601135462,77312.31601135462,55619.944549182226,0.0,2619.098652368133,58239.04320155036,576.7560793033219,7822.9162887611465,20764.08606261471,16818.90971071791,0.0,0.0,1200.0000000000011,1200.0000000000023,0.059017499999754364
2025-08-14,74904.37609539,74904.37609539,54305.65066431742,0.0,5716.427077546856,60022.077741864276,1213.549027111042,6244.395735089853,20774.938968830807,16827.700564752955,0.0,0.0,1200.0000000000023,1199.999999999998,0.05823230000169133
2025-08-15,40863.55377159105,40863.55377159105,22889.072578726402,0.0,1432.7371168919913,24321.809695618394,427.3342252552463,21623.130357758673,13200.161872390945,10692.131116636661,0.0,0.0,1199.999999999998,1200.0000000000018,0.04947610000090208
2025-08-16,40825.40623002503,40825.40623002503,22944.13010622708,0.0,1693.6452419129082,24637.77534813999,363.8971701341003,21749.27662255835,13214.454794390067,10703.708383455954,0.0,0.0,1200.0000000000018,1200.0000000000011,0.04809929999828455
2025-08-17,74516.90977043644,74516.90977043644,53686.64487483914,0.0,3219.91436874177,56906.55924358091,733.6981339455858,8302.430761267206,19909.386981306037,16126.603454857894,0.0,0.0,1200.0000000000011,1200.0000000000023,0.05713910000122269
2025-08-18,75535.57592027783,75535.57592027783,54262.022097420675,0.0,2816.1471308960354,57078.16922831671,613.4309525601516,7742.980017306012,21115.32230981739,17103.41107095209,0.0,0.0,1200.0000000000023,1199.9999999999998,0.05971710000085295
2025-08-19,77533.9883636769,77533.9883636769,55708.701984098705,0.0,2682.2043506912796,58390.90633478999,506.94694614054157,9652.87622528877,21423.152813308734,17352.753778780076,0.0,0.0,1199.9999999999998,1200.000000000001,0.05541129999983241
2025-08-20,76240.7263119727,76240.7263119727,55473.84007823291,0.0,11567.489534939261,67041.32961317217,2662.33585142203,4297.720196328184,20813.952107367793,16859.301206967913,0.0,0.0,1200.000000000001,1199.9999999999966,0.057161400000040885
2025-08-21,76653.53802577713,76653.53802577713,55250.99293641753,0.0,3904.757368424132,59155.75030484166,950.4700924666212,7613.718009713465,21820.376974720755,17674.505349523806,0.0,0.0,1199.9999999999966,1199.9999999999995,0.05272830000103568
2025-08-22,41538.24572873875,41538.24572873875,23291.411868779796,0.0,3178.995647223891,26470.40751600369,783.4716363205468,18495.208354860904,13662.84005367575,11066.900443477356,0.0,0.0,1199.9999999999995,1200.000000000004,0.04710920000070473
2025-08-23,41685.707815529284,41685.707815529284,22993.530434825945,0.0,790.9425254740036,23784.47296029995,277.4895931205823,16769.329773604535,14020.323605501755,11356.462120456425,0.0,0.0,1200.000000000004,1200.0000000000014,0.048449000001710374
2025-08-24,77807.04973357084,77807.04973357084,55716.542008279976,0.0,2664.178827545317,58380.72083582529,569.1681094923059,10478.429988191161,21916.83353441393,17752.635162875282,0.0,0.0,1200.0000000000014,1200.0000000000025,0.054320700000971556
2025-08-25,77918.57399580692,77918.57399580692,56481.17692142156,0.0,8467.978536319966,64949.15545774152,2253.275084362873,5159.211902767577,22313.421898608125,18073.871737872585,0.0,0.0,1200.0000000000025,1199.9999999999964,0.054187699999602046
2025-08-26,80303.70148630725,80303.70148630725,57013.179512609306,0.0,980.7848947355466,57993.96440734485,203.71754687127418,10685.318165665863,22596.22360094374,18302.941116764425,0.0,0.0,1199.9999999999964,1199.9999999999993,0.054734400000597816
2025-08-27,80012.4489165515,80012.4489165515,57211.80854517373,0.0,686.5093104847429,57898.31785565847,158.50529314977197,8049.6960701791895,22142.680383449515,17935.571110594108,0.0,0.0,1199.9999999999993,1200.000000000004,0.054083899998659035
2025-08-28,79067.87007603965,79067.87007603965,57113.01268537737,0.0,12280.11419973327,69393.12688511064,2755.28665955128,6775.812651618366,22523.94263494335,18244.393534304116,0.0,0.0,1200.000000000004,1199.9999999999998,0.06093169999803649
2025-08-29,42937.048667407784,42937.048667407784,24051.600337369728,0.0,1398.5488508999983,25450.149188269726,334.58247404289807,18056.410791450682,14000.000000000002,11340.0,0.0,0.0,1199.9999999999998,1199.9999999999998,0.04992580000180169
2025-08-30,42939.49343832343,42939.49343832343,24136.89697572256,0.0,854.2476745374029,24991.144650259965,329.2492738968359,21943.939067874177,14800.44111059346,11988.357299580704,0.0,0.0,1199.9999999999998,1199.9999999999973,0.05030070000066189
2025-08-31,78652.82104147575,78652.82104147575,56029.011785041774,0.0,1364.5953818365115,57393.60716687828,434.4898907164113,8235.82719513005,22130.845545940938,17925.984892212156,0.0,0.0,1199.9999999999973,1199.9999999999984,0.0581093000000692
2025-09-01,79298.66697929022,79298.66697929022,51083.54701788472,0.0,681.0492010103235,51764.59621889504,293.1187665713252,21816.884395460813,22109.299037196877,17908.53222012947,0.0,0.0,1199.9999999999984,1199.9999999999995,0.060185900001670234
2025-09-02,68407.64535511381,68407.64535511381,42523.96408347892,0.0,1057.4683009043315,43581.432384383246,241.04496147973578,10503.16550293629,21514.573492932945,17426.80452927569,0.0,0.0,1199.9999999999995,1199.9999999999993,0.05805570000302396
2025-09-03,66840.22315078115,66840.22315078115,42885.42241822843,0.0,3665.6252686790735,46551.04768690751,834.0780609633546,8005.2950716571995,21690.99415835421,17569.70526826691,0.0,0.0,1199.9999999999993,1200.0000000000048,0.05524380000133533
2025-09-04,66171.56686859773,66171.56686859773,41830.985021633984,0.0,3961.1518810949524,45792.13690272893,784.4054030937534,8961.6503077665,21414.507441710484,17345.7510277855,0.0,0.0,1200.0000000000048,1200.000000000001,0.05698789999951259
2025-09-05,41954.74416198165,41954.74416198165,20151.23062114152,0.0,0.0,20151.23062114152,0.0,32293.457319910474,14931.711449497432,12094.68627409292,0.0,0.0,1200.000000000001,1200.0000000000005,0.05397660000016913
2025-09-06,34367.85972421941,34367.85972421941,15736.055748858013,0.0,950.6357475557309,16686.691496413743,263.91256917897545,23400.90618432928,14919.907416153197,11410.125007084094,0.0,0.0,1200.0000000000005,1949.999999999999,0.08499160000064876
2025-09-07,62517.40947915115,62517.40947915115,39169.324493772125,0.0,9009.109218309737,48178.43371208186,2680.9739161694665,4517.399778653946,23000.000000000004,17279.999999999996,0.0,0.0,1949.999999999999,3450.000000000002,0.05672390000108862
2025-09-08,59224.15195436805,59224.15195436805,37384.20717167265,0.0,31074.947802492083,68459.15497416473,8662.599117872971,2764.4726026010544,23035.31019108757,17308.601254780933,0.0,0.0,3450.000000000002,4949.999999999998,0.06038070000067819
2025-09-09,67837.91244109724,67837.91244109724,42643.843379022386,0.0,4221.613688749216,46865.457067771604,788.5502751665347,10253.049910168458,22766.202839098176,17495.624299669515,0.0,0.0,4949.999999999998,6000.000000000004,0.05730040000344161
2025-09-10,67167.06614291691,67167.06614291691,42987.556343187214,0.0,10549.036708849688,53536.5930520369,2372.1030697647507,4099.7949112103925,21701.977113006735,17578.601461535454,0.0,0.0,6000.000000000004,6000.000000000004,0.057134500002575805
2025-09-11,68456.16983880351,68456.16983880351,43148.87617026081,0.0,2557.242135845763,45706.118306106575,605.3333529743797,11389.176637748882,21980.214582608834,17803.973811913158,0.0,0.0,6000.000000000004,6000.000000000004,0.05999539999902481
2025-09-12,33498.99272439089,33498.99272439089,14888.4638147669,0.0,2004.7135843078024,16893.177399074702,480.7636881049951,19388.100212495894,15999.999999999996,12960.000000000004,0.0,0.0,6000.000000000004,5999.9999999999945,0.05734469999879366
2025-09-13,34300.47095864826,34300.47095864826,15592.456949869345,0.0,1024.666585636317,16617.123535505663,334.46869721276585,23587.838172527685,16000.000000000002,12959.999999999996,0.0,0.0,5999.9999999999945,6000.000000000002,0.05652919999920414
2025-09-14,64000.420661685464,64000.420661685464,41603.77111632761,0.0,14311.559891813917,55915.331008141526,4881.246654823244,4658.883676095131,21702.415212703025,17578.956322289443,0.0,0.0,6000.000000000002,6000.000000000006,0.05914420000044629
2025-09-15,70163.57827381087,70163.57827381087,44725.1566485516,0.0,962.8216180682205,45687.97826661982,228.07850304753347,11209.596370100755,21658.051439075392,17543.021665651075,0.0,0.0,6000.000000000006,6000.000000000001,0.05815270000312012
2025-09-16,70592.34108273752,70592.34108273752,45921.5681024128,0.0,2295.233729874524,48216.801832287325,691.6703828094669,7526.90353689137,22449.147080643634,18183.809135321346,0.0,0.0,6000.000000000001,6000.0,0.058804699998290744
2025-09-17,70334.96292050158,70334.96292050158,45627.0542122137,0.0,2887.3840685904815,48514.43828080418,788.4227834885199,6879.489284522093,22546.20010246319,18262.42208299519,0.0,0.0,6000.0,6000.0,0.05525879999913741
2025-09-18,70243.65536855641,70243.65536855641,44750.37092370984,0.0,1203.6907353434233,45954.06165905326,301.75451135086905,7476.875675110852,21644.64783226193,17532.164744132162,0.0,0.0,6000.0,5999.999999999999,0.057807500001217704
2025-09-19,35285.48050035702,35285.48050035702,16186.55141657458,0.0,774.3744228317178,16960.9258394063,306.0843805001458,16438.417865905452,16062.077359394963,13010.282661109919,0.0,0.0,5999.999999999999,6000.000000000003,0.05010430000038468
2025-09-20,35449.40892426217,35449.40892426217,16109.334120825857,0.0,1092.586231956302,17201.92035278216,330.4044359873394,17080.158683906564,16074.847068471678,13020.626125462062,0.0,0.0,6000.000000000003,6000.000000000001,0.05298920000132057
2025-09-21,72066.38741512594,72066.38741512594,47122.39767001868,0.0,1669.5189046124597,48791.91657463114,567.6853787611436,10201.083349479832,21818.431374073225,17672.92941299931,0.0,0.0,6000.000000000001,6000.000000000004,0.056379600002401276
2025-09-22,71814.0998646362,71814.0998646362,47303.86000174204,0.0,1338.8004051877729,48642.66040692981,410.35702987531585,7395.396998200024,22184.42112093772,17969.381107959554,0.0,0.0,6000.000000000004,6000.0,0.059157499999855645
2025-09-23,72473.21139809376,72473.21139809376,47388.723760351146,0.0,2071.665147657731,49460.38890800888,454.9366895047179,6590.302343204195,22217.000847689167,17995.77068662822,0.0,0.0,6000.0,6000.000000000005,0.05695180000111577
2025-09-24,73782.36196798405,73782.36196798405,48070.33957745019,0.0,1101.9425275553663,49172.28210500556,353.7910098486922,8745.554723584446,22775.648180254226,18448.275026005926,0.0,0.0,6000.000000000005,5999.999999999998,0.05601609999939683
2025-09-25,72924.5558883466,72924.5558883466,47323.63341235815,0.0,1458.3388225615158,48781.97223491966,410.47155302476267,8745.189823144734,22391.519569613843,18137.13085138721,0.0,0.0,5999.999999999998,6000.0,0.05461690000083763
