date,planned_purchase_kwh,emergency_purchase_kwh,planned_plus_emergency_kwh,planned_cost_yuan,emergency_cost_yuan,actual_total_cost_yuan,initial_kwh,terminal_kwh,total_unused_kwh
2025-07-27,82407.90580953092,1597.4952221784856,84005.4010317094,51876.780560563915,7657.684247392914,59534.46480795683,1199.9999999999986,1200.0,6285.6342288230135
2025-07-28,83688.96280583742,3381.631099785622,87070.59390562304,52819.32798284908,12602.445696508472,65421.773679357546,1200.0,1200.0000000000014,5005.0085741606
2025-07-29,85693.53390991534,2270.2381223904276,87963.77203230576,54154.888486759664,7813.865593045237,61968.7540798049,1200.0000000000014,1200.000000000001,7669.129496803642
2025-07-30,86308.57915204747,749.2612593807172,87057.84041142819,54644.046851025414,3311.639352646166,57955.68620367158,1200.000000000001,1199.9999999999986,8736.849715301963
2025-07-31,86910.08831284025,392.37864927798927,87302.46696211824,55116.924848585,1747.9222355155005,56864.8470841005,1199.9999999999986,1200.0,8397.961477607285
2025-08-01,83201.14989449312,0.0,83201.14989449312,52335.21127121083,0.0,52335.21127121083,1200.0,1199.9999999999995,57756.71815854292
2025-08-02,79805.56046593605,33.49397730051908,79839.05444323657,50001.4469348907,71.61012346850978,50073.05705835921,1199.9999999999995,1199.999999999999,54855.200274345014
2025-08-03,80443.38366300099,359.7815315591679,80803.16519456016,50537.761057057076,1517.460544321988,52055.22160137906,1199.999999999999,1199.9999999999986,13865.368025670414
2025-08-04,80336.39204752282,149.45278553878762,80485.84483306161,50539.87096630098,457.62788289905114,50997.498849200034,1199.9999999999986,1200.0000000000018,10972.463514942201
2025-08-05,80568.10955687473,67.63771831858723,80635.74727519331,50774.72217233934,209.85955159047612,50984.58172392981,1200.0000000000018,1199.9999999999995,11396.283274881349
2025-08-06,80562.53773933012,842.5837896834731,81405.12152901359,50797.69697320806,3253.446799359695,54051.14377256775,1199.9999999999995,1200.000000000001,9200.146413168299
2025-08-07,81201.72169681508,216.33647836221616,81418.05817517728,51278.534824389346,558.789612575723,51837.32443696507,1200.000000000001,1200.0000000000005,13927.89742851318
2025-08-08,76869.22224721921,0.0,76869.22224721921,48404.20985223315,0.0,48404.20985223315,1200.0000000000005,1200.0000000000018,57148.84095431972
2025-08-09,73079.02594516543,0.0,73079.02594516543,46015.84760526781,0.0,46015.84760526781,1200.0000000000018,1199.9999999999977,50343.95803325881
2025-08-10,73977.92143414439,1114.1625796054186,75092.0840137498,46641.03958332035,3718.8513486338197,50359.89093195417,1199.9999999999977,1199.9999999999955,5932.47535352068
2025-08-11,75355.15195310896,645.4360882629039,76000.58804137186,47477.19800508782,2551.666220536388,50028.86422562421,1199.9999999999955,1199.9999999999986,7572.391902925847
2025-08-12,76278.13917955464,1178.844054584869,77456.98323413951,48041.09469462782,4693.506008186188,52734.60070281401,1199.9999999999986,1199.9999999999982,5745.572967545999
2025-08-13,77436.44100377566,630.8767912322335,78067.3177950079,48916.07560438061,2291.42053844544,51207.49614282605,1199.9999999999982,1199.9999999999995,7961.33625157966
2025-08-14,78046.05571343795,543.1942285578776,78589.24994199583,49298.28892178999,2146.5289528283247,51444.81787461831,1199.9999999999995,1199.9999999999973,8642.370431414452
2025-08-15,74277.33074901378,0.0,74277.33074901378,46818.41088251646,0.0,46818.41088251646,1199.9999999999973,1200.000000000004,53234.78744727886
2025-08-16,70896.74408958561,0.0,70896.74408958561,44666.34243919978,0.0,44666.34243919978,1200.000000000004,1200.0,50235.456481799614
2025-08-17,71965.3696104897,1291.080672234311,73256.450282724,45427.50391136396,5736.958034139932,51164.46194550389,1200.0,1199.9999999999995,6323.228381667491
2025-08-18,73172.5623699823,1001.0719929446593,74173.63436292697,46246.03257974186,4500.144093516652,50746.17667325852,1199.9999999999995,1200.000000000001,5937.126382971461
2025-08-19,74196.78304541847,908.5822299175381,75105.36527533601,46937.35965187811,3532.191755145087,50469.5514070232,1200.000000000001,1200.0000000000005,6874.477129846904
2025-08-20,75052.86659033535,3035.340591469882,78088.20718180524,47542.9500332311,11091.68032338528,58634.630356616384,1200.0000000000005,1200.0,3491.469693917119
2025-08-21,76821.86151582253,793.302863822724,77615.16437964526,48570.05670645219,2691.7599237701193,51261.81663022231,1200.0,1200.0000000000014,7667.911125254776
2025-08-22,72951.0404157876,0.0,72951.0404157876,46049.1620551642,0.0,46049.1620551642,1200.0000000000014,1200.0000000000045,47811.632285464904
2025-08-23,70042.21892431144,0.0,70042.21892431144,44179.71611080486,0.0,44179.71611080486,1200.0000000000045,1200.0000000000005,43706.45684767444
2025-08-24,71702.57704293853,1853.9572260024906,73556.53426894102,45259.17084434643,8008.700872468967,53267.871716815396,1200.0000000000005,1200.0000000000018,5987.138527625544
2025-08-25,72961.64663512044,4386.135244313108,77347.78187943355,46198.50361151025,15927.375914176992,62125.87952568724,1200.0000000000018,1200.0000000000014,2670.842277276476
2025-08-26,74606.90215206548,700.371840708178,75307.27399277365,47249.37436415885,2890.122875783356,50139.49723994221,1200.0000000000014,1200.000000000001,5820.1992079681695
2025-08-27,75748.22492347698,1120.59679034777,76868.82171382476,48045.62191122882,4298.930855001429,52344.552766230256,1200.000000000001,1200.0000000000005,4876.644524286405
2025-08-28,76754.80589123958,3426.2392515091997,80181.04514274877,48782.9049469584,12276.331551062798,61059.2364980212,1200.0000000000005,1200.0,5274.618390383936
2025-08-29,73989.69330204788,0.0,73989.69330204788,46881.91981099631,0.0,46881.91981099631,1200.0,1199.9999999999995,47459.569524390085
2025-08-30,71145.08639316942,3.1655392936150974,71148.25193246303,44975.5247727562,6.767923009749078,44982.29269576595,1199.9999999999995,1200.000000000001,48778.44823701663
2025-08-31,72291.8936726921,2127.6994686602266,74419.59314135232,45839.48687520006,7836.094224556211,53675.58109975627,1200.000000000001,1200.0000000000005,3849.1274348640836
2025-09-01,74414.61903910158,365.91696870251985,74780.5360078041,47124.055760413845,1152.9973059761787,48277.05306639002,1200.0000000000005,1200.0,17175.158941791662
2025-09-02,74351.64846693468,1.7411747740854935,74353.38964170877,46999.11415863909,9.236932176523542,47008.35109081561,1200.0,1200.0000000000014,16249.491642397079
2025-09-03,74720.97309299096,49.088102673834214,74770.06119566479,47142.26888617543,188.24817217487046,47330.5170583503,1200.0000000000014,1200.0000000000027,15072.187549084327
2025-09-04,74602.45978495275,11.096255485993083,74613.55604043874,47039.05147571951,45.88856456232439,47084.940040281836,1200.0000000000027,1199.9999999999968,16546.476536647104
2025-09-05,70061.19377005108,0.0,70061.19377005108,44110.47542014188,0.0,44110.47542014188,1199.9999999999968,1199.9999999999982,59279.87049421887
2025-09-06,66034.66086337827,0.0,66034.66086337827,41456.50359327317,0.0,41456.50359327317,1199.9999999999982,1199.9999999999995,54462.12493561144
2025-09-07,66788.07729054446,726.7926306515537,67514.86992119602,41949.69265002505,2773.3481882581136,44723.04083828316,1199.9999999999995,1199.999999999999,8672.743141651285
2025-09-08,67104.35240752397,1752.891386095054,68857.24379361903,41976.17289275461,7116.836767439356,49093.00966019396,1199.999999999999,1199.9999999999968,5510.493199902307
2025-09-09,68545.89316821386,59.36844895800198,68605.26161717187,42774.77640119531,214.7505519725692,42989.52695316788,1199.9999999999968,1200.0,11468.869994915694
2025-09-10,69055.11010754842,1734.1723994294848,70789.2825069779,43139.15367777907,7260.850305452577,50400.00398323165,1200.0,1199.9999999999995,5396.776761150547
2025-09-11,70176.4788583612,42.05134412423217,70218.53020248543,43808.59551765802,225.23185011125534,44033.82736776927,1199.9999999999995,1199.999999999999,12581.13845373981
2025-09-12,66133.59748654295,0.0,66133.59748654295,41083.60546572258,0.0,41083.60546572258,1199.999999999999,1199.9999999999973,50531.69619078969
2025-09-13,62837.656119935644,0.0,62837.656119935644,38914.85456689919,0.0,38914.85456689919,1199.9999999999973,1200.000000000001,50900.01584470048
2025-09-14,64046.4527477608,2309.9934418860803,66356.44618964689,39691.05603608744,8452.193617327797,48143.24965341523,1200.000000000001,1200.0000000000027,2242.7824114776895
2025-09-15,65974.21778937383,1020.8035457638459,66995.02133513767,40755.588117114734,3895.263013260945,44650.85113037568,1200.0000000000027,1200.0000000000018,7828.249660277513
2025-09-16,66248.64820582856,1562.443642466018,67811.09184829459,41059.96652048077,4428.689143944435,45488.655664425205,1200.0000000000018,1200.0000000000014,4212.781355229697
2025-09-17,68060.53880211656,827.1645825510623,68887.70338466762,42215.61297583363,2944.1152813183317,45159.72825715196,1200.0000000000014,1200.0000000000045,4801.856536669169
2025-09-18,68572.83144137025,381.80434168172104,68954.63578305197,42622.85236080694,1639.1794938262833,44262.03185463322,1200.0000000000045,1200.000000000001,5880.295757875105
2025-09-19,65390.44862333492,0.0,65390.44862333492,40351.22065643523,0.0,40351.22065643523,1200.000000000001,1199.999999999999,45198.963678022585
2025-09-20,62564.769854724465,0.4829613291364012,62565.2528160536,38370.76973470375,1.0325713216936259,38371.80230602544,1199.999999999999,1200.0,42843.66479068134
2025-09-21,64529.188092404205,2208.112839082629,66737.30093148684,39671.01282128709,7986.540626379416,47657.553447666505,1200.0,1200.000000000005,4363.02607695896
2025-09-22,65589.27588347773,2006.8025308512547,67596.078414329,40420.552339270245,7041.922357247397,47462.474696517645,1200.000000000005,1200.0000000000005,2889.806162117517
2025-09-23,66676.10714454038,2072.2640432541148,68748.37118779449,41233.826227456666,8737.79909735268,49971.62532480934,1200.0000000000005,1200.0000000000023,2540.262211753752
2025-09-24,68476.99680569592,1177.2980246640568,69654.29483035997,42532.26464966334,3425.033499897975,45957.29814956131,1200.0000000000023,1200.0000000000045,4477.290291704796
2025-09-25,69352.87470274168,1047.7365623825176,70400.6112651242,43177.20946731286,3581.4247800810335,46758.63424739389,1200.0000000000045,1200.000000000001,5957.636553423046
2025-09-26,66104.15466771174,0.0,66104.15466771174,40762.23126236444,0.0,40762.23126236444,1200.000000000001,1200.000000000002,44321.65277372343
2025-09-27,63365.965960845075,16.38842789059163,63382.354388735665,38802.15217628335,35.0384588300849,38837.19063511344,1200.000000000002,1200.0,41502.734404552255
2025-09-28,65192.18005209892,3361.6600077220032,68553.84005982093,40026.87200392183,13221.604081174773,53248.476085096605,1200.0,1200.0000000000036,975.0040765463007
2025-09-29,67164.85305048147,2027.642106899607,69192.49515738108,41377.76318652413,7874.245028391964,49252.00821491609,1200.0000000000036,1200.000000000001,2322.644774476295
2025-09-30,69094.82643411282,2431.7352375792325,71526.56167169206,42849.50716659725,9953.275087311471,52802.78225390872,1200.000000000001,1200.000000000001,1979.3888157009237
2025-10-01,71463.6826383018,69.46200350987345,71533.14464181168,44529.66146422441,151.1355085967769,44680.79697282118,1200.000000000001,1200.0000000000005,17709.265065464344
2025-10-02,71342.42439865737,129.7050662500519,71472.12946490743,44484.23269007089,292.4045183594534,44776.63720843034,1200.0000000000005,1199.9999999999989,15572.811481778075
2025-10-03,67661.8106540342,0.0,67661.8106540342,41680.65348221817,0.0,41680.65348221817,1199.9999999999989,1200.0000000000027,55725.71883257151
2025-10-04,64187.90088776515,0.0,64187.90088776515,39190.088164713714,0.0,39190.088164713714,1200.0000000000027,1199.9999999999995,46989.31272898566
2025-10-05,65734.1337302815,566.4484703964772,66300.58220067798,40217.6647498993,1442.697688989381,41660.362438888675,1199.9999999999995,1200.0000000000014,7458.087245660882
2025-10-06,66764.10136602228,339.07634705244175,67103.17771307472,40979.80745197424,837.1201089899265,41816.92756096416,1200.0000000000014,1200.0000000000032,5256.291727172555
2025-10-07,67984.85043851912,180.00306195201688,68164.85350047113,41853.46834217808,418.8438243934519,42272.31216657153,1200.0000000000032,1200.0000000000027,6280.465036329764
2025-10-08,68379.47153725347,297.26487468030945,68676.73641193377,42101.57369056038,702.4964425138924,42804.07013307427,1200.0000000000027,1199.9999999999995,8087.754277901991
2025-10-09,69062.08680326105,67.76124036400938,69129.84804362505,42590.0450910744,191.22903867718492,42781.27412975158,1199.9999999999995,1199.999999999998,9268.65797117772
2025-10-10,65816.07356293427,0.0,65816.07356293427,40211.768942748706,0.0,40211.768942748706,1199.999999999998,1200.0000000000018,52388.32318580425
2025-10-11,62835.439153463296,4.497899763262467,62839.93705322656,38084.89405608316,9.616509693855154,38094.51056577702,1200.0000000000018,1200.0,44665.24257324115
2025-10-12,64328.941436393645,1257.8987334170156,65586.84016981066,39134.79365475253,4627.422794610222,43762.21644936275,1200.0,1199.9999999999986,2999.870823229033
2025-10-13,65761.78705817106,464.21048082088834,66225.99753899194,40142.50400579603,1901.4636821254915,42043.96768792152,1199.9999999999986,1200.0000000000045,5115.403598578869
2025-10-14,67048.88090434283,893.6373077798982,67942.51821212273,41087.486324357975,3473.5453995799808,44561.03172393796,1200.0000000000045,1200.0,3072.7766116292905
2025-10-15,67898.060745805,1078.1353494385237,68976.19609524353,41722.78931983353,3997.330043156427,45720.11936298996,1200.0,1199.9999999999993,2970.979156371678
2025-10-16,69320.36664389186,1466.600219331128,70786.96686322299,42690.62999824206,5930.632568438074,48621.26256668013,1199.9999999999993,1200.0000000000002,3703.651646766001
2025-10-17,66641.89335034005,0.0,66641.89335034005,40702.368185877654,0.0,40702.368185877654,1200.0000000000002,1200.0000000000032,46522.2868468566
2025-10-18,64225.485952094976,0.0,64225.485952094976,38858.33669312073,0.0,38858.33669312073,1200.0000000000032,1200.0000000000027,44049.26858559669
2025-10-19,65771.61608536118,3509.4058794394905,69281.02196480068,39919.45685873526,15228.564461761813,55148.02132049708,1200.0000000000027,1200.0000000000023,1276.5211093558246
2025-10-20,67881.38036658273,2339.2784499176387,70220.65881650036,41463.03483271874,10386.864103725995,51849.89893644473,1200.0000000000023,1200.0000000000018,1612.4145367197639
2025-10-21,69876.32701703694,2281.982679497673,72158.3096965346,42891.01011075602,7787.568508862029,50678.57861961805,1200.0000000000018,1200.0000000000005,1509.5429680893
2025-10-22,71611.233578102,1697.4815782049054,73308.7151563069,44001.179332266925,7748.346478658044,51749.52581092497,1200.0000000000005,1200.000000000002,3510.398666575492
2025-10-23,73294.3020245203,212.37145658777632,73506.67348110807,45228.07709305359,676.533944515483,45904.61103756907,1200.000000000002,1199.9999999999975,5744.347982762567
2025-10-24,70015.12480261846,0.0,70015.12480261846,42841.45175968357,0.0,42841.45175968357,1199.9999999999975,1200.0000000000007,47380.92632333433
2025-10-25,67388.67809349654,0.0,67388.67809349654,40877.869964456215,0.0,40877.869964456215,1200.0000000000007,1200.0000000000023,43812.40813894266
2025-10-26,69215.25551010581,1402.2798233773005,70617.53533348312,42238.40813111268,5500.133539948764,47738.541671061445,1200.0000000000023,1200.0000000000039,1861.9447474088693
2025-10-27,70656.33232296331,1680.4060814813192,72336.73840444462,43311.00715651376,6807.007319696111,50118.01447620987,1200.0000000000039,1200.0000000000048,4510.928103442173
2025-10-28,72373.96717382816,852.4893697950828,73226.45654362324,44533.98766566829,3251.6678233001394,47785.65548896843,1200.0000000000048,1200.0000000000018,2873.175306536149
2025-10-29,73350.71462837639,2283.207246379444,75633.92187475583,45257.75780084642,8361.703612018815,53619.46141286523,1200.0000000000018,1200.0000000000018,1910.34523394871
2025-10-30,75511.8368359323,216.74100137603196,75728.57783730834,46844.87045580796,886.897159228628,47731.76761503659,1200.0000000000018,1199.9999999999966,6475.116237178968
2025-10-31,72334.4714454113,0.0,72334.4714454113,44467.324692406124,0.0,44467.324692406124,1199.9999999999966,1200.0000000000064,44047.475640120894
2025-11-01,69955.37465914327,3.0865319891097442,69958.46119113239,42688.888552954246,6.599005392716633,42695.48755834696,1200.0000000000064,1200.0000000000023,43167.1970798994
2025-11-02,71901.17853889009,2247.1083984271568,74148.28693731724,44055.85638212594,9799.893833389528,53855.750215515465,1200.0000000000023,1199.9999999999973,981.0045020568028
2025-11-03,74141.66911094614,2034.6267285567997,76176.29583950294,45753.67169317369,6319.834030285944,52073.50572345963,1199.9999999999973,1200.000000000006,2210.0870888842246
2025-11-04,76494.56118029685,595.0192347515163,77089.58041504836,47480.07013596871,2447.043579213334,49927.113715182044,1200.000000000006,1200.0000000000011,5079.956827148271
2025-11-05,78103.68238646133,417.97176873738823,78521.65415519872,48774.21642657966,1290.7504053767952,50064.96683195645,1200.0000000000011,1200.000000000001,4423.003388145539
2025-11-06,79264.99184726222,831.144297518198,80096.13614478042,49699.01832835497,3159.4153890421258,52858.4337173971,1200.000000000001,1200.0000000000005,4311.456223671129
2025-11-07,76896.80844523996,0.0,76896.80844523996,47762.37552887318,0.0,47762.37552887318,1200.0000000000005,1200.0000000000064,49150.58440279132
2025-11-08,74118.969829771,2.3594299446886,74121.32925971568,45603.010898026914,5.044461221744226,45608.05535924866,1200.0000000000064,1200.0000000000023,45895.59941661216
2025-11-09,75907.80617552747,1840.2147900530695,77748.02096558054,46990.69571369867,7391.382065655347,54382.07777935402,1200.0000000000023,1199.9999999999982,1968.456560887089
2025-11-10,77920.3256514759,2013.9559805338677,79934.28163200976,48559.231099213175,7323.2499322323565,55882.48103144553,1199.9999999999982,1199.9999999999995,1653.8673023377553
2025-11-11,80110.13713349166,260.5336945146102,80370.67082800627,50249.62297000486,825.0774588726898,51074.70042887755,1199.9999999999995,1200.0000000000023,4385.124832756141
2025-11-12,81756.82737099219,46.07209982905104,81802.89947082124,51518.11310806149,169.0350975740457,51687.14820563553,1200.0000000000023,1200.0000000000027,6399.5917820596
2025-11-13,82847.880892474,308.01204091107286,83155.89293338507,52403.469276517266,823.0357291407279,53226.50500565799,1200.0000000000027,1199.9999999999986,6277.4193095344435
2025-11-14,79763.20625201985,0.0,79763.20625201985,49970.85317494216,0.0,49970.85317494216,1199.9999999999986,1200.0000000000045,47745.99153947822
2025-11-15,77117.83010191421,0.0,77117.83010191421,47838.38393142395,0.0,47838.38393142395,1200.0000000000045,1199.9999999999995,44485.962738236005
2025-11-16,79142.87977528229,1831.3015413773082,80974.1813166596,49429.97039964136,7115.441810085402,56545.41220972676,1199.9999999999995,1199.999999999999,2115.5997082168938
2025-11-17,81215.99839772403,433.23679633098993,81649.23519405503,51010.64907850003,1498.1816725725078,52508.830751072535,1199.999999999999,1199.9999999999984,4521.578837922791
2025-11-18,82362.0601265394,810.9811028857346,83173.04122942514,51893.500744015764,2752.002698613182,54645.50344262895,1199.9999999999984,1200.0000000000032,3808.6274027128998
2025-11-19,83809.9439849486,272.2738951284952,84082.21788007709,52968.833532995945,832.1520375309676,53800.985570526915,1200.0000000000032,1199.9999999999998,4159.021308377864
2025-11-20,85268.2337865206,200.24331125658972,85468.4770977772,54027.319303899705,693.8906238612784,54721.20992776098,1199.9999999999998,1199.999999999996,6049.151192536381
2025-11-21,82175.5564623804,0.0,82175.5564623804,51657.27410377073,0.0,51657.27410377073,1199.999999999996,1200.0000000000023,48834.82174631652
2025-11-22,79377.00562032111,0.0,79377.00562032111,49432.684191830944,0.0,49432.684191830944,1200.0000000000023,1200.000000000004,44720.48930283071
2025-11-23,81375.97152867347,1578.8088572084364,82954.78038588191,50976.32095186961,6695.182682993093,57671.5036348627,1200.000000000004,1199.9999999999952,3254.826175303717
2025-11-24,83220.19859229455,619.442422051043,83839.64101434559,52349.21970347846,2497.0159340171385,54846.2356374956,1199.9999999999952,1200.0000000000018,5110.559508045197
2025-11-25,84678.77060291907,322.64279686335874,85001.41339978244,53452.17228177532,1110.2065173759645,54562.37879915128,1200.0000000000018,1199.999999999996,4190.379523332427
2025-11-26,86177.61909249492,230.9755403589312,86408.59463285386,54629.03920059804,799.6065008898793,55428.64570148792,1199.999999999996,1200.0000000000007,4991.375758927394
2025-11-27,87276.91679925381,120.6646281388561,87397.58142739267,55489.43942734107,504.80913093328,55994.248558274354,1200.0000000000007,1200.0000000000018,6928.784488241749
2025-11-28,84129.41953579597,0.0,84129.41953579597,52991.92950696942,0.0,52991.92950696942,1200.0000000000018,1199.9999999999995,48579.317262182
2025-11-29,81269.58468363459,8.311489402397115,81277.89617303699,50843.78608078214,17.76996434232503,50861.55604512447,1199.9999999999995,1199.9999999999995,41867.179462107924
2025-11-30,83539.8102872964,2311.9893023453997,85851.7995896418,52482.25521850513,8825.773800391735,61308.029018896865,1199.9999999999995,1200.0000000000032,980.5140707278986
2025-12-01,85533.27662023393,6182.174770969084,91715.45139120301,53937.56713735406,23069.233618534112,77006.80075588817,1200.0000000000032,1199.999999999997,739.2559325638573
2025-12-02,88142.20322081192,5704.239491742126,93846.44271255404,55960.8990326163,21228.906128886683,77189.80516150298,1199.999999999997,1200.000000000001,490.2994292207127
2025-12-03,91059.38988041796,2816.5539987182387,93875.9438791362,58181.94492309076,8794.32601495556,66976.27093804632,1200.000000000001,1200.0000000000014,1982.6730557065362
2025-12-04,93413.07346747027,1753.0197878508511,95166.09325532112,59894.262777377546,5933.8287763569115,65828.09155373446,1200.0000000000014,1200.000000000002,3613.485417669951
2025-12-05,90911.8534794662,0.0,90911.8534794662,57808.60948616426,0.0,57808.60948616426,1200.000000000002,1200.0000000000014,44861.49107952988
2025-12-06,88814.69807642595,0.0,88814.69807642595,56049.33358260269,0.0,56049.33358260269,1200.0000000000014,1200.0000000000002,40426.44009436703
2025-12-07,91212.19515942349,2596.3367746051345,93808.53193402862,57903.57189881842,10004.148998813516,67907.72089763194,1200.0000000000002,1200.0,1399.2935716920388
2025-12-08,93765.25014436159,1220.5516108466798,94985.80175520827,59901.041163132075,4400.310516128199,64301.351679260275,1200.0,1200.0000000000007,2354.263342778629
2025-12-09,95854.83643292067,634.6497360314663,96489.48616895213,61443.25302855364,2672.8630744249676,64116.11610297861,1200.0000000000007,1200.0000000000027,4282.535672016383
2025-12-10,97583.60545008513,353.28561917531295,97936.89106926044,62813.046406261914,1250.390789699468,64063.437195961385,1200.0000000000027,1200.0000000000007,4695.281596542474
2025-12-11,99290.61150080235,127.05142597583404,99417.66292677818,64135.61558645799,408.4572579796895,64544.07284443768,1200.0000000000007,1200.0000000000032,8579.741560111519
2025-12-12,96171.28526884073,0.0,96171.28526884073,61593.73965408865,0.0,61593.73965408865,1200.0000000000032,1199.9999999999986,47625.91017310111
2025-12-13,93865.59308343,0.0,93865.59308343,59635.70359249988,0.0,59635.70359249988,1199.9999999999986,1199.9999999999986,45273.07517302588
2025-12-14,95822.581372634,836.0163835036058,96658.5977561376,61210.4902256022,3704.8211541811042,64915.31137978331,1199.9999999999986,1200.0000000000005,3049.172647319322
2025-12-15,97661.78449581096,688.2540483800171,98350.03854419097,62631.007664399775,2360.446982721254,64991.45464712103,1200.0000000000005,1199.9999999999995,4016.9272161203758
2025-12-16,99529.51108334781,117.52229681174965,99647.03338015956,64079.49679468741,393.6609004685407,64473.15769515595,1199.9999999999995,1199.9999999999995,5352.275380159552
2025-12-17,100955.35016805597,96.38825999200088,101051.73842804797,65200.83742974555,370.81279657895203,65571.6502263245,1199.9999999999995,1200.0000000000005,7983.224694714627
2025-12-18,102072.0290568526,114.79148730930876,102186.8205441619,66118.07826752463,245.5021273792541,66363.58039490388,1200.0000000000005,1200.0000000000002,9943.886910828573
2025-12-19,99006.91429306498,0.0,99006.91429306498,63590.26657940069,0.0,63590.26657940069,1200.0000000000002,1200.0000000000018,51232.111596067
2025-12-20,96289.80385353249,0.0,96289.80385353249,61375.84533056932,0.0,61375.84533056932,1200.0000000000018,1200.0000000000027,48594.030935600604
2025-12-21,97958.77437401828,762.5689931054876,98721.34336712377,62726.22157751913,3142.7025026640954,65868.92408018322,1200.0000000000027,1200.0000000000005,4818.952582116171
2025-12-22,99559.19016606944,332.2261622226266,99891.41632829206,63946.40730859421,1401.904334713885,65348.311643308094,1200.0000000000005,1200.0,6077.322578292077
2025-12-23,101045.07365144852,83.57489569372541,101128.64854714225,65158.37526926145,439.77381198003775,65598.14908124148,1200.0,1200.000000000001,8993.889347142243
2025-12-24,102091.24718895092,60.55368745156284,102151.80087640249,65991.78236252954,141.29005320258787,66133.07241573212,1200.000000000001,1200.0000000000023,9420.574893069152
2025-12-25,103070.39307755567,55.92379234586133,103126.31686990152,66860.3240699294,217.3278111961489,67077.65188112555,1200.0000000000023,1200.0,10437.20166990153
2025-12-26,99880.65485654156,0.0,99880.65485654156,64198.62223563503,0.0,64198.62223563503,1200.0,1199.9999999999993,51996.36575654157
2025-12-27,97003.9052123476,0.0,97003.9052123476,61847.20626776773,0.0,61847.20626776773,1199.9999999999993,1199.9999999999986,48801.44551070072
2025-12-28,98665.46632717026,328.84144008749513,98994.30776725775,63190.62957060756,1658.985933087616,64849.615503695175,1199.9999999999986,1200.0000000000014,7308.38635059109
2025-12-29,99525.36553028095,220.81533962129498,99746.18086990225,63916.63273835248,972.6283020433234,64889.2610403958,1200.0000000000014,1200.0000000000055,7356.459380339908
2025-12-30,99851.52275193423,53.63225107445362,99905.15500300868,64235.45227701672,257.60811486612903,64493.06039188285,1200.0000000000055,1200.0000000000005,8825.274255026328
2025-12-31,105451.36451706219,176.2972042008731,105627.66172126307,66740.08901680523,465.1884040470136,67205.27742085225,1200.0000000000005,6000.000000000002,6798.716703363294
