date,decision_hour,interval,is_executed_version,original_Q_kwh,R_kwh,C_kwh,D_kwh
2025-05-19,0,06:30-06:40,0,0.0,0.0,0.0,454.2786561744942
2025-05-19,0,06:40-06:50,0,0.0,0.0,0.0,394.98695754167085
2025-05-19,0,06:50-07:00,0,0.0,0.0,0.0,328.08948759394326
2025-05-19,0,07:00-07:10,0,0.0,0.0,0.0,277.9962751557181
2025-05-19,0,07:10-07:20,0,0.0,0.0,0.0,245.24382704045092
2025-05-19,0,07:20-07:30,0,0.0,0.0,0.0,209.86374694154404
2025-05-19,0,07:30-07:40,0,0.0,0.0,0.0,115.57582663805613
2025-05-19,0,07:40-07:50,0,0.0,0.0,0.0,195.12626841390124
2025-05-19,0,07:50-08:00,0,0.0,0.0,0.0,369.19897949981964
2025-05-19,0,08:00-08:10,0,0.0,0.0,0.0,370.28135097984557
2025-05-19,0,08:10-08:20,0,0.0,0.0,0.0,287.32227153679605
2025-05-19,0,08:20-08:30,0,0.0,0.0,0.0,248.93449352551454
2025-05-19,0,08:30-08:40,0,0.0,0.0,0.0,256.4408850069193
2025-05-19,0,08:40-08:50,0,0.0,0.0,0.0,187.8610212087019
2025-05-19,0,08:50-09:00,0,0.0,0.0,0.0,156.30320431972712
2025-05-19,0,09:00-09:10,0,0.0,0.0,0.0,152.08302971725595
2025-05-19,0,09:10-09:20,0,0.0,0.0,0.0,139.52672972907385
2025-05-19,0,09:20-09:30,0,0.0,0.0,0.0,105.4438160533939
2025-05-19,0,09:30-09:40,0,0.0,0.0,0.0,93.77066477824485
2025-05-19,0,09:40-09:50,0,0.0,0.0,0.0,118.28438341524213
2025-05-19,0,09:50-10:00,0,0.0,0.0,0.0,130.30296290553235
2025-05-19,0,10:00-10:10,0,0.0,0.0,0.0,133.59465628624173
2025-05-19,0,10:10-10:20,0,0.0,0.0,0.0,105.84887615461048
2025-05-19,0,10:20-10:30,0,0.0,0.0,0.0,83.16464718317218
2025-05-19,0,10:30-10:40,0,0.0,0.0,0.0,4.978894392008215
2025-05-19,0,10:40-10:50,0,0.0,0.0,49.92715400036036,0.0
2025-05-19,0,10:50-11:00,0,0.0,0.0,93.35624816178574,0.0
2025-05-19,0,11:00-11:10,0,695.7793987801506,695.7793987801506,833.3333333333333,0.0
2025-05-19,0,11:10-11:20,0,0.0,0.0,151.65240830676248,0.0
2025-05-19,0,11:20-11:30,0,0.0,0.0,147.11273051210605,0.0
2025-05-19,0,11:30-11:40,0,681.8441476387627,681.8441476387627,810.9941977910921,0.0
2025-05-19,0,11:40-11:50,0,642.6473043251181,642.6473043251181,833.3333333333333,0.0
2025-05-19,0,11:50-12:00,0,556.4616115587816,556.4616115587816,833.3333333333333,0.0
2025-05-19,0,12:00-12:10,0,500.86868044100845,500.86868044100845,833.3333333333333,0.0
2025-05-19,0,12:10-12:20,0,509.2438913483446,509.2438913483446,833.3333333333333,0.0
2025-05-19,0,12:20-12:30,0,488.83366602632566,488.83366602632566,833.3333333333333,0.0
2025-05-19,0,12:30-12:40,0,467.04781342353704,467.04781342353704,833.3333333333333,0.0
2025-05-19,0,12:40-12:50,0,0.0,0.0,332.591745002934,0.0
2025-05-19,0,12:50-13:00,0,0.0,0.0,296.3885430923817,0.0
2025-05-19,0,13:00-13:10,0,0.0,0.0,290.8458544501483,0.0
2025-05-19,0,13:10-13:20,0,0.0,0.0,273.17841989050044,0.0
2025-05-19,0,13:20-13:30,0,0.0,0.0,257.46271857727265,0.0
2025-05-19,0,13:30-13:40,0,0.0,0.0,160.9369223425938,0.0
2025-05-19,0,13:40-13:50,0,0.0,0.0,134.25581007766743,0.0
2025-05-19,0,13:50-14:00,0,0.0,0.0,133.0242047245231,0.0
2025-05-19,0,14:00-14:10,0,0.0,0.0,90.51021972816739,0.0
2025-05-19,0,14:10-14:20,0,0.0,0.0,45.17430974746162,0.0
2025-05-19,0,14:20-14:30,0,0.0,0.0,9.48789918870716,0.0
2025-05-19,0,14:30-14:40,0,0.0,0.0,15.022122538971416,0.0
2025-05-19,0,14:40-14:50,0,0.0,0.0,15.839670377734024,0.0
2025-05-19,0,14:50-15:00,0,0.0,0.0,54.3527403949206,0.0
2025-05-19,0,15:00-15:10,0,0.0,0.0,9.595988831696786,0.0
2025-05-19,0,15:10-15:20,0,22.91259504053778,22.91259504053778,0.0,-0.0
2025-05-19,0,15:20-15:30,0,66.63823310203122,66.63823310203122,0.0,-0.0
2025-05-19,0,15:30-15:40,0,112.01824430745239,112.01824430745239,0.0,-0.0
2025-05-19,0,15:40-15:50,0,173.35553473414132,173.35553473414132,0.0,-0.0
2025-05-19,0,15:50-16:00,0,232.51761361268893,232.51761361268893,0.0,-0.0
2025-05-19,0,16:00-16:10,0,302.08090516524305,302.08090516524305,0.0,-0.0
2025-05-19,0,16:10-16:20,0,332.00681821826663,332.00681821826663,0.0,-0.0
2025-05-19,0,16:20-16:30,0,420.63572160345655,420.63572160345655,0.0,-0.0
2025-05-19,0,16:30-16:40,0,496.0310507226292,496.0310507226292,0.0,0.0
2025-05-19,0,16:40-16:50,0,522.1614267126873,522.1614267126873,0.0,0.0
2025-05-19,0,16:50-17:00,0,569.0487925283667,569.0487925283667,0.0,0.0
2025-05-19,0,17:00-17:10,0,627.3196755036977,627.3196755036977,0.0,0.0
2025-05-19,0,17:10-17:20,0,677.5442188175462,677.5442188175462,0.0,0.0
2025-05-19,0,17:20-17:30,0,750.5716628770369,750.5716628770369,0.0,-0.0
2025-05-19,0,17:30-17:40,0,835.3006685580581,835.3006685580581,0.0,0.0
2025-05-19,0,17:40-17:50,0,765.3598530255196,765.3598530255196,0.0,-0.0
2025-05-19,0,17:50-18:00,0,596.4485919208327,596.4485919208327,0.0,-0.0
2025-05-19,0,18:00-18:10,0,642.7113617747502,642.7113617747502,0.0,-0.0
2025-05-19,0,18:10-18:20,0,710.7508242570416,710.7508242570416,0.0,0.0
2025-05-19,0,18:20-18:30,0,765.8301456798672,765.8301456798672,0.0,0.0
2025-05-19,0,18:30-18:40,0,800.585803407725,800.585803407725,0.0,0.0
2025-05-19,0,18:40-18:50,0,794.182124353589,794.182124353589,0.0,-0.0
2025-05-19,0,18:50-19:00,0,0.0,0.0,0.0,790.7976628202509
2025-05-19,0,19:00-19:10,0,0.0,0.0,0.0,811.2881664224484
2025-05-19,0,19:10-19:20,0,0.0,0.0,0.0,805.0341521456811
2025-05-19,0,19:20-19:30,0,0.0,0.0,0.0,811.8753320998213
2025-05-19,0,19:30-19:40,0,0.0,0.0,0.0,799.0717256084956
2025-05-19,0,19:40-19:50,0,0.0,0.0,0.0,793.1520678386672
2025-05-19,0,19:50-20:00,0,0.0,0.0,0.0,801.7991708947266
2025-05-19,0,20:00-20:10,0,0.0,0.0,0.0,812.881022347
2025-05-19,0,20:10-20:20,0,271.5872552511024,271.5872552511024,0.0,567.6447095549902
2025-05-19,0,20:20-20:30,0,0.0,0.0,0.0,823.8458299883476
2025-05-19,0,20:30-20:40,0,0.0,0.0,0.0,822.6101602795699
2025-05-19,0,20:40-20:50,0,801.2587232383039,801.2587232383039,0.0,-0.0
2025-05-19,0,20:50-21:00,0,822.2234474123276,822.2234474123276,0.0,0.0
2025-05-19,0,21:00-21:10,0,836.7834867835492,836.7834867835492,0.0,0.0
2025-05-19,0,21:10-21:20,0,834.4966184063159,834.4966184063159,0.0,0.0
2025-05-19,0,21:20-21:30,0,811.568610007549,811.568610007549,0.0,0.0
2025-05-19,0,21:30-21:40,0,831.7087366539705,831.7087366539705,0.0,-0.0
2025-05-19,0,21:40-21:50,0,751.4527855798274,751.4527855798274,0.0,-0.0
2025-05-19,0,21:50-22:00,0,1478.898094193853,1478.898094193853,833.3333333333333,0.0
2025-05-19,0,22:00-22:10,0,1472.5127768653906,1472.5127768653906,833.3333333333333,0.0
2025-05-19,0,22:10-22:20,0,651.6709399392915,651.6709399392915,0.0,0.0
2025-05-19,0,22:20-22:30,0,1457.296604717002,1457.296604717002,833.3333333333333,0.0
2025-05-19,0,22:30-22:40,0,1462.9429420535857,1462.9429420535857,833.3333333333333,0.0
2025-05-19,0,22:40-22:50,0,622.462698916593,622.462698916593,0.0,0.0
2025-05-19,0,22:50-23:00,0,1435.1438029861465,1435.1438029861465,833.3333333333333,0.0
2025-05-19,0,23:00-23:10,0,616.0382708881499,616.0382708881499,0.0,0.0
2025-05-19,0,23:10-23:20,0,618.179832831218,618.179832831218,0.0,0.0
2025-05-19,0,23:20-23:30,0,1432.3407227112277,1432.3407227112277,833.3333333333333,0.0
2025-05-19,0,23:30-23:40,0,951.5793660644667,951.5793660644667,333.3333333333333,0.0
2025-05-19,0,23:40-23:50,0,591.6682012264076,591.6682012264076,0.0,0.0
2025-05-19,0,23:50-24:00,0,616.574452889292,616.574452889292,0.0,0.0
2025-05-19,6,06:00-06:10,1,0.0,0.0,0.0,614.2893982837685
2025-05-19,6,06:10-06:20,1,0.0,0.0,0.0,546.7906800404384
2025-05-19,6,06:20-06:30,1,0.0,0.0,0.0,507.58023406606105
2025-05-19,6,06:30-06:40,1,0.0,0.0,0.0,467.678309217706
2025-05-19,6,06:40-06:50,1,0.0,0.0,0.0,394.4628928504281
2025-05-19,6,06:50-07:00,1,0.0,0.0,0.0,356.1066254646585
2025-05-19,6,07:00-07:10,1,0.0,0.0,0.0,292.04761032892503
2025-05-19,6,07:10-07:20,1,0.0,0.0,0.0,262.4602985726434
2025-05-19,6,07:20-07:30,1,0.0,0.0,0.0,225.80688494169885
2025-05-19,6,07:30-07:40,1,0.0,0.0,0.0,156.10299871795428
2025-05-19,6,07:40-07:50,1,0.0,0.0,0.0,202.37359359968764
2025-05-19,6,07:50-08:00,1,0.0,0.0,0.0,371.2815886542779
2025-05-19,6,08:00-08:10,1,0.0,0.0,0.0,392.6179753216758
2025-05-19,6,08:10-08:20,1,0.0,0.0,0.0,309.1981866550325
2025-05-19,6,08:20-08:30,1,0.0,0.0,0.0,268.07343997948124
2025-05-19,6,08:30-08:40,1,0.0,0.0,0.0,201.93156345052637
2025-05-19,6,08:40-08:50,1,0.0,0.0,0.0,126.78738061184288
2025-05-19,6,08:50-09:00,1,0.0,0.0,0.0,37.848768332765985
2025-05-19,6,09:00-09:10,1,0.0,0.0,0.0,29.272135004715437
2025-05-19,6,09:10-09:20,1,0.0,0.0,0.0,18.951068733889997
2025-05-19,6,09:20-09:30,1,0.0,0.0,22.04823664188052,0.0
2025-05-19,6,09:30-09:40,1,0.0,0.0,0.0,37.82111992973444
2025-05-19,6,09:40-09:50,1,0.0,0.0,0.0,10.948049524190765
2025-05-19,6,09:50-10:00,1,0.0,0.0,37.62902454549567,0.0
2025-05-19,6,10:00-10:10,1,0.0,0.0,16.482944076052036,0.0
2025-05-19,6,10:10-10:20,1,0.0,0.0,51.70272272223542,0.0
2025-05-19,6,10:20-10:30,1,0.0,0.0,100.84437145793504,0.0
2025-05-19,6,10:30-10:40,1,0.0,0.0,185.45754690103695,0.0
2025-05-19,6,10:40-10:50,1,0.0,0.0,210.4692669882486,0.0
2025-05-19,6,10:50-11:00,1,0.0,0.0,246.30872245905698,0.0
2025-05-19,6,11:00-11:10,1,695.7793987801506,0.0,239.27854423670124,0.0
2025-05-19,6,11:10-11:20,1,0.0,0.0,253.91500300108305,0.0
2025-05-19,6,11:20-11:30,1,0.0,0.0,299.81539244590067,0.0
2025-05-19,6,11:30-11:40,1,681.8441476387627,0.0,307.9338083693126,0.0
2025-05-19,6,11:40-11:50,1,642.6473043251181,0.0,405.8201966334374,0.0
2025-05-19,6,11:50-12:00,1,556.4616115587816,334.68158616884193,833.3333333333333,0.0
2025-05-19,6,12:00-12:10,0,500.86868044100845,337.0829435990562,833.3333333333333,0.0
2025-05-19,6,12:10-12:20,0,509.2438913483446,0.0,417.0356154370603,0.0
2025-05-19,6,12:20-12:30,0,488.83366602632566,159.46068124350575,556.3935466087514,0.0
2025-05-19,6,12:30-12:40,0,467.04781342353704,375.05352270396804,833.3333333333333,0.0
2025-05-19,6,12:40-12:50,0,0.0,0.0,399.5443990234519,0.0
2025-05-19,6,12:50-13:00,0,0.0,0.0,306.07454660630333,0.0
2025-05-19,6,13:00-13:10,0,0.0,0.0,240.05408267125983,0.0
2025-05-19,6,13:10-13:20,0,0.0,0.0,190.4384129414501,0.0
2025-05-19,6,13:20-13:30,0,0.0,0.0,147.73704903660177,0.0
2025-05-19,6,13:30-13:40,0,0.0,0.0,190.6384557764577,0.0
2025-05-19,6,13:40-13:50,0,0.0,0.0,166.09215739579054,0.0
2025-05-19,6,13:50-14:00,0,0.0,0.0,150.92485864406342,0.0
2025-05-19,6,14:00-14:10,0,0.0,0.0,127.3806799841052,0.0
2025-05-19,6,14:10-14:20,0,0.0,0.0,85.60973393406334,0.0
2025-05-19,6,14:20-14:30,0,0.0,0.0,42.60557309920546,0.0
2025-05-19,6,14:30-14:40,0,0.0,0.0,3.3420305112495043,0.0
2025-05-19,6,14:40-14:50,0,0.0,0.0,23.006273961950114,0.0
2025-05-19,6,14:50-15:00,0,0.0,0.0,26.292796488921113,0.0
2025-05-19,6,15:00-15:10,0,0.0,0.0,34.85810233134703,0.0
2025-05-19,6,15:10-15:20,0,22.91259504053778,22.91259504053778,0.0,-0.0
2025-05-19,6,15:20-15:30,0,66.63823310203122,73.01300054382705,0.0,-0.0
2025-05-19,6,15:30-15:40,0,112.01824430745239,140.44172171542675,0.0,-0.0
2025-05-19,6,15:40-15:50,0,173.35553473414132,220.08043778420267,0.0,-0.0
2025-05-19,6,15:50-16:00,0,232.51761361268893,308.932572192664,0.0,-0.0
2025-05-19,6,16:00-16:10,0,302.08090516524305,351.19871613388466,0.0,-0.0
2025-05-19,6,16:10-16:20,0,332.00681821826663,402.2638939651182,0.0,-0.0
2025-05-19,6,16:20-16:30,0,420.63572160345655,478.1289015970699,0.0,-0.0
2025-05-19,6,16:30-16:40,0,496.0310507226292,514.4463563815543,0.0,0.0
2025-05-19,6,16:40-16:50,0,522.1614267126873,523.8971597176059,0.0,0.0
2025-05-19,6,16:50-17:00,0,569.0487925283667,577.0370345475908,0.0,0.0
2025-05-19,6,17:00-17:10,0,627.3196755036977,647.8234120908882,0.0,1.834505341040858
2025-05-19,6,17:10-17:20,0,677.5442188175462,677.5442188175462,0.0,12.32482982808665
2025-05-19,6,17:20-17:30,0,750.5716628770369,750.5716628770369,0.0,0.0
2025-05-19,6,17:30-17:40,0,835.3006685580581,835.3006685580581,17.480660702626892,0.0
2025-05-19,6,17:40-17:50,0,765.3598530255196,765.3598530255196,0.0,1.2857086143296328
2025-05-19,6,17:50-18:00,0,596.4485919208327,596.4485919208327,1.5872945855927583,0.0
2025-05-19,6,18:00-18:10,0,642.7113617747502,642.7113617747502,0.0,0.0
2025-05-19,6,18:10-18:20,0,710.7508242570416,710.7508242570416,0.0,5.497470891064154
2025-05-19,6,18:20-18:30,0,765.8301456798672,765.8301456798672,0.0,2.105855982267144
2025-05-19,6,18:30-18:40,0,800.585803407725,800.585803407725,0.0,3.9071373803172946
2025-05-19,6,18:40-18:50,0,794.182124353589,794.182124353589,0.0,39.83608090738471
2025-05-19,6,18:50-19:00,0,0.0,0.0,0.0,771.0002306585467
2025-05-19,6,19:00-19:10,0,0.0,0.0,0.0,793.4761537759659
2025-05-19,6,19:10-19:20,0,0.0,0.0,0.0,833.3333333333333
2025-05-19,6,19:20-19:30,0,0.0,0.0,0.0,811.8753320998213
2025-05-19,6,19:30-19:40,0,0.0,0.0,0.0,790.4042670897855
2025-05-19,6,19:40-19:50,0,0.0,0.0,0.0,785.5598411518996
2025-05-19,6,19:50-20:00,0,0.0,0.0,0.0,810.2466043276927
2025-05-19,6,20:00-20:10,0,0.0,0.0,0.0,808.1972210222548
2025-05-19,6,20:10-20:20,0,271.5872552511024,271.5872552511024,0.0,538.0217329927513
2025-05-19,6,20:20-20:30,0,0.0,0.0,0.0,822.3349187611143
2025-05-19,6,20:30-20:40,0,0.0,0.0,0.0,822.6101602795699
2025-05-19,6,20:40-20:50,0,801.2587232383039,801.2587232383039,0.0,1.5936593462292876
2025-05-19,6,20:50-21:00,0,822.2234474123276,822.2234474123276,-0.0,0.0
2025-05-19,6,21:00-21:10,0,836.7834867835492,836.7834867835492,4.106608292450574,0.0
2025-05-19,6,21:10-21:20,0,834.4966184063159,834.4966184063159,9.127033863034058,0.0
2025-05-19,6,21:20-21:30,0,811.568610007549,811.568610007549,0.0,10.719250145942715
2025-05-19,6,21:30-21:40,0,831.7087366539705,831.7087366539705,-0.0,0.0
2025-05-19,6,21:40-21:50,0,751.4527855798274,751.4527855798274,0.0,-0.0
2025-05-19,6,21:50-22:00,0,1478.898094193853,1478.898094193853,832.9968628208452,0.0
2025-05-19,6,22:00-22:10,0,1472.5127768653906,1472.5127768653906,833.3333333333333,0.0
2025-05-19,6,22:10-22:20,0,651.6709399392915,651.6709399392915,11.2946802460865,0.0
2025-05-19,6,22:20-22:30,0,1457.296604717002,1457.296604717002,830.345495577288,0.0
2025-05-19,6,22:30-22:40,0,1462.9429420535857,1462.9429420535857,824.320072942481,0.0
2025-05-19,6,22:40-22:50,0,622.462698916593,622.462698916593,0.0,0.0
2025-05-19,6,22:50-23:00,0,1435.1438029861465,1435.1438029861465,822.2621332939206,0.0
2025-05-19,6,23:00-23:10,0,616.0382708881499,616.0382708881499,5.998724110361309,0.0
2025-05-19,6,23:10-23:20,0,618.179832831218,618.179832831218,2.610377933092991,0.0
2025-05-19,6,23:20-23:30,0,1432.3407227112277,1432.3407227112277,833.3333333333333,0.0
2025-05-19,6,23:30-23:40,0,951.5793660644667,951.5793660644667,333.33333333333326,0.0
2025-05-19,6,23:40-23:50,0,591.6682012264076,591.6682012264076,-0.0,0.0
2025-05-19,6,23:50-24:00,0,616.574452889292,616.574452889292,3.5049864092588905,0.0
2025-05-19,12,12:00-12:10,1,500.86868044100845,0.0,574.5325199747036,0.0
2025-05-19,12,12:10-12:20,1,509.2438913483446,0.0,524.712731458011,0.0
2025-05-19,12,12:20-12:30,1,488.83366602632566,0.0,520.3657652376457,0.0
2025-05-19,12,12:30-12:40,1,467.04781342353704,0.0,497.92224899163284,0.0
2025-05-19,12,12:40-12:50,1,0.0,0.0,425.20897214524393,0.0
2025-05-19,12,12:50-13:00,1,0.0,0.0,372.3663643544121,0.0
2025-05-19,12,13:00-13:10,1,0.0,0.0,323.476134298915,0.0
2025-05-19,12,13:10-13:20,1,0.0,0.0,273.4459331177967,0.0
2025-05-19,12,13:20-13:30,1,0.0,0.0,242.10904407531712,0.0
2025-05-19,12,13:30-13:40,1,0.0,0.0,200.9155049259516,0.0
2025-05-19,12,13:40-13:50,1,0.0,0.0,167.71788193151906,0.0
2025-05-19,12,13:50-14:00,1,0.0,0.0,178.6523501066813,0.0
2025-05-19,12,14:00-14:10,1,0.0,0.0,136.49722355755148,0.0
2025-05-19,12,14:10-14:20,1,0.0,0.0,110.1110744702637,0.0
2025-05-19,12,14:20-14:30,1,0.0,0.0,71.07239430193772,0.0
2025-05-19,12,14:30-14:40,1,0.0,0.0,67.69254252928113,0.0
2025-05-19,12,14:40-14:50,1,0.0,0.0,66.587977240604,0.0
2025-05-19,12,14:50-15:00,1,0.0,0.0,21.3083184012321,0.0
2025-05-19,12,15:00-15:10,1,0.0,0.0,0.0,-0.0
2025-05-19,12,15:10-15:20,1,22.91259504053778,22.91259504053778,0.0,-0.0
2025-05-19,12,15:20-15:30,1,66.63823310203122,96.14176404987438,0.0,-0.0
2025-05-19,12,15:30-15:40,1,112.01824430745239,178.09878098344814,0.0,-0.0
2025-05-19,12,15:40-15:50,1,173.35553473414132,244.96228969987806,0.0,-0.0
2025-05-19,12,15:50-16:00,1,232.51761361268893,296.9718641715343,0.0,-0.0
2025-05-19,12,16:00-16:10,1,302.08090516524305,368.50279142178476,0.0,-0.0
2025-05-19,12,16:10-16:20,1,332.00681821826663,412.6214109718345,0.0,-0.0
2025-05-19,12,16:20-16:30,1,420.63572160345655,456.9100444315983,0.0,-0.0
2025-05-19,12,16:30-16:40,1,496.0310507226292,521.6166265978425,0.0,-0.0
2025-05-19,12,16:40-16:50,1,522.1614267126873,534.0624744560636,0.0,2.154050837174327
2025-05-19,12,16:50-17:00,1,569.0487925283667,569.0487925283667,0.0,21.467681401233676
2025-05-19,12,17:00-17:10,1,627.3196755036977,627.3196755036977,0.0,21.765862157805486
2025-05-19,12,17:10-17:20,1,677.5442188175462,677.5442188175462,0.0,17.219720176194187
2025-05-19,12,17:20-17:30,1,750.5716628770369,750.5716628770369,0.0,0.9579343854395574
2025-05-19,12,17:30-17:40,1,835.3006685580581,835.3006685580581,0.0,0.0
2025-05-19,12,17:40-17:50,1,765.3598530255196,765.3598530255196,0.0,1.9030502615448768
2025-05-19,12,17:50-18:00,1,596.4485919208327,596.4485919208327,1.7650365354254518,0.0
2025-05-19,12,18:00-18:10,0,642.7113617747502,642.7113617747502,13.549462129870562,0.0
2025-05-19,12,18:10-18:20,0,710.7508242570416,710.7508242570416,0.510066730378071,0.0
2025-05-19,12,18:20-18:30,0,765.8301456798672,765.8301456798672,7.858471393901823,0.0
2025-05-19,12,18:30-18:40,0,800.585803407725,800.585803407725,0.0,0.0
2025-05-19,12,18:40-18:50,0,794.182124353589,794.182124353589,0.0,0.0
2025-05-19,12,18:50-19:00,0,0.0,0.0,0.0,775.44068724346
2025-05-19,12,19:00-19:10,0,0.0,0.0,0.0,796.7848033212746
2025-05-19,12,19:10-19:20,0,0.0,0.0,0.0,805.0341521456811
2025-05-19,12,19:20-19:30,0,0.0,0.0,0.0,811.8753320998213
2025-05-19,12,19:30-19:40,0,0.0,0.0,0.0,791.4643467578861
2025-05-19,12,19:40-19:50,0,0.0,0.0,0.0,787.2251558341213
2025-05-19,12,19:50-20:00,0,0.0,0.0,0.0,801.7991708947266
2025-05-19,12,20:00-20:10,0,0.0,0.0,0.0,812.8810666550559
2025-05-19,12,20:10-20:20,0,271.5872552511024,271.5872552511024,0.0,572.8297339934023
2025-05-19,12,20:20-20:30,0,0.0,0.0,0.0,824.3976458393622
2025-05-19,12,20:30-20:40,0,0.0,0.0,0.0,813.9828657953699
2025-05-19,12,20:40-20:50,0,801.2587232383039,801.2587232383039,0.0,-0.0
2025-05-19,12,20:50-21:00,0,822.2234474123276,822.2234474123276,0.0,-0.0
2025-05-19,12,21:00-21:10,0,836.7834867835492,836.7834867835492,3.9661646980754313,0.0
2025-05-19,12,21:10-21:20,0,834.4966184063159,834.4966184063159,0.0,0.0
2025-05-19,12,21:20-21:30,0,811.568610007549,811.568610007549,0.0,0.0
2025-05-19,12,21:30-21:40,0,831.7087366539705,831.7087366539705,0.0,0.0
2025-05-19,12,21:40-21:50,0,751.4527855798274,751.4527855798274,0.0,3.2125934054410887
2025-05-19,12,21:50-22:00,0,1478.898094193853,1478.898094193853,833.3333333333333,0.0
2025-05-19,12,22:00-22:10,0,1472.5127768653906,1472.5127768653906,833.3333333333333,0.0
2025-05-19,12,22:10-22:20,0,651.6709399392915,651.6709399392915,11.2946802460865,0.0
2025-05-19,12,22:20-22:30,0,1457.296604717002,1457.296604717002,833.3333333333333,0.0
2025-05-19,12,22:30-22:40,0,1462.9429420535857,1462.9429420535857,833.3333333333333,0.0
2025-05-19,12,22:40-22:50,0,622.462698916593,622.462698916593,3.3581182606602624,0.0
2025-05-19,12,22:50-23:00,0,1435.1438029861465,1435.1438029861465,822.2621332939206,0.0
2025-05-19,12,23:00-23:10,0,616.0382708881499,616.0382708881499,0.0,0.0
2025-05-19,12,23:10-23:20,0,618.179832831218,618.179832831218,2.610377933092991,0.0
2025-05-19,12,23:20-23:30,0,1432.3407227112277,1432.3407227112277,833.3333333333333,0.0
2025-05-19,12,23:30-23:40,0,951.5793660644667,951.5793660644667,332.6925762832194,0.0
2025-05-19,12,23:40-23:50,0,591.6682012264076,591.6682012264076,0.0,4.496487673753654
2025-05-19,12,23:50-24:00,0,616.574452889292,616.574452889292,-0.0,0.0
2025-05-19,18,18:00-18:10,1,642.7113617747502,642.7113617747502,0.0,2.0307221393943564
2025-05-19,18,18:10-18:20,1,710.7508242570416,710.7508242570416,7.011329684326029,0.0
2025-05-19,18,18:20-18:30,1,765.8301456798672,765.8301456798672,18.832360831922074,0.0
2025-05-19,18,18:30-18:40,1,800.585803407725,800.585803407725,0.0,0.0
2025-05-19,18,18:40-18:50,1,794.182124353589,794.182124353589,0.0,0.0
2025-05-19,18,18:50-19:00,1,0.0,0.0,0.0,775.7333600751272
2025-05-19,18,19:00-19:10,1,0.0,0.0,0.0,793.963046222077
2025-05-19,18,19:10-19:20,1,0.0,0.0,0.0,800.8220891172969
2025-05-19,18,19:20-19:30,1,0.0,0.0,0.0,811.8753320998213
2025-05-19,18,19:30-19:40,1,0.0,0.0,0.0,799.0716914904937
2025-05-19,18,19:40-19:50,1,0.0,0.0,0.0,793.1520678386672
2025-05-19,18,19:50-20:00,1,0.0,0.0,0.0,791.6831786161839
2025-05-19,18,20:00-20:10,1,0.0,0.0,0.0,812.8810648946934
2025-05-19,18,20:10-20:20,1,271.5872552511024,271.5872552511024,0.0,567.6447095549902
2025-05-19,18,20:20-20:30,1,0.0,0.0,0.0,823.8458299883476
2025-05-19,18,20:30-20:40,1,0.0,0.0,0.0,824.1916776553699
2025-05-19,18,20:40-20:50,1,801.2587232383039,801.2587232383039,0.0,-0.0
2025-05-19,18,20:50-21:00,1,822.2234474123276,822.2234474123276,0.0,-0.0
2025-05-19,18,21:00-21:10,1,836.7834867835492,836.7834867835492,3.9661646980754313,0.0
2025-05-19,18,21:10-21:20,1,834.4966184063159,834.4966184063159,0.0,3.2125934054410887
2025-05-19,18,21:20-21:30,1,811.568610007549,811.568610007549,0.0,-0.0
2025-05-19,18,21:30-21:40,1,831.7087366539705,831.7087366539705,0.0,-0.0
2025-05-19,18,21:40-21:50,1,751.4527855798274,751.4527855798274,0.0,-0.0
2025-05-19,18,21:50-22:00,1,1478.898094193853,1478.898094193853,833.3333333333333,0.0
2025-05-19,18,22:00-22:10,1,1472.5127768653906,1472.5127768653906,833.3333333333333,0.0
2025-05-19,18,22:10-22:20,1,651.6709399392915,651.6709399392915,-0.0,0.0
2025-05-19,18,22:20-22:30,1,1457.296604717002,1457.296604717002,833.3333333333333,0.0
2025-05-19,18,22:30-22:40,1,1462.9429420535857,1462.9429420535857,833.3333333333333,0.0
2025-05-19,18,22:40-22:50,1,622.462698916593,622.462698916593,-0.0,0.0
2025-05-19,18,22:50-23:00,1,1435.1438029861465,1435.1438029861465,833.3333333333333,0.0
2025-05-19,18,23:00-23:10,1,616.0382708881499,616.0382708881499,0.0,4.025194220420417
2025-05-19,18,23:10-23:20,1,618.179832831218,618.179832831218,0.0,0.0
2025-05-19,18,23:20-23:30,1,1432.3407227112277,1432.3407227112277,833.3333333333333,0.0
2025-05-19,18,23:30-23:40,1,951.5793660644667,951.5793660644667,338.30270891409884,0.0
2025-05-19,18,23:40-23:50,1,591.6682012264076,591.6682012264076,0.0,0.0
2025-05-19,18,23:50-24:00,1,616.574452889292,616.574452889292,0.0,0.0
2025-05-20,0,00:00-00:10,1,1430.4490510545793,1430.4490510545793,833.3333333333333,0.0
2025-05-20,0,00:10-00:20,1,1414.7055951185746,1414.7055951185746,833.3333333333333,0.0
2025-05-20,0,00:20-00:30,1,1451.2507107887307,1451.2507107887307,833.3333333333333,0.0
2025-05-20,0,00:30-00:40,1,1460.2736194427296,1460.2736194427296,833.3333333333333,0.0
2025-05-20,0,00:40-00:50,1,1437.0798102724407,1437.0798102724407,833.3333333333333,0.0
2025-05-20,0,00:50-01:00,1,611.5749122212857,611.5749122212857,0.0,0.0
2025-05-20,0,01:00-01:10,1,596.3961409796171,596.3961409796171,0.0,0.0
