date,interval,load_kw,pv_actual_kw,price_yuan_per_kwh,Q,R,C,D,E,U,normal_fee,S_start_kwh,S_end_kwh
2025-02-12,15:20-15:30,5898.21,3182.6625,0.7308,1455.9266863781127,493.77311799318556,0.0,0.0,0.0,41.18186799318556,712.4203085172724,10799.999999999998,10799.999999999998
2025-02-12,15:30-15:40,6284.3968,2817.55,0.7534,657.5446322766137,556.854820763366,0.0,0.0,20.952979236634064,0.0,457.4642739601603,10799.999999999998,10799.999999999998
2025-02-12,15:40-15:50,6276.2774,2528.6835,0.7823,696.3080116177493,606.8026105626459,0.0,0.0,17.796372770687412,0.0,509.71171986586165,10799.999999999998,10799.999999999998
2025-02-12,15:50-16:00,5915.36,2287.05,0.8055,749.1394213743955,655.0217497341876,0.0,0.0,0.0,50.3034164008543,565.5259116639819,10799.999999999998,10799.999999999998
2025-02-12,16:00-16:10,6092.9383,2005.2873,0.8271,789.190590932855,711.3537517341265,0.0,0.0,0.0,30.078585067459812,620.5501129099301,10799.999999999998,10799.999999999998
2025-02-12,16:10-16:20,6245.0482,1716.482,0.8519,806.1447011353022,765.7924029893752,0.0,0.0,0.0,11.031369656041875,669.5666095019063,10799.999999999998,10799.999999999998
2025-02-12,16:20-16:30,6103.44,1439.1375,0.8791,845.4264818011196,812.3706294349928,0.0,0.0,0.0,34.98687943499283,728.6847202438332,10799.999999999998,10799.999999999998
2025-02-12,16:30-16:40,6010.1431,1154.0339,0.9024,873.7021474460233,856.3418135408638,0.0,0.0,0.0,46.990280207530304,780.5958351972835,10799.999999999998,10799.999999999998
2025-02-12,16:40-16:50,6051.9184,872.7719,0.9163,914.0651597474923,896.2576583713354,0.0,0.0,0.0,33.066575038002156,829.3993991211408,10799.999999999998,10799.999999999998
2025-02-12,16:50-17:00,6139.71,592.9125,0.9264,952.5604471689289,951.5062691722558,0.0,0.0,0.0,27.040019172255825,881.9637030092367,10799.999999999998,10799.999999999998
2025-02-12,17:00-17:10,6130.8014,310.0102,0.9462,990.3294831241028,982.6324585353937,0.0,-0.0,0.0,12.500591868726929,933.4082945991078,10799.999999999998,10799.999999999998
2025-02-12,17:10-17:20,6086.8829,98.3015,0.9742,1007.3190453030406,1007.3190453030406,0.0,0.6168700337630071,0.0,9.83901533680364,981.3302139342221,10799.999999999998,10799.314588851374
2025-02-12,17:20-17:30,6136.23,0.0,0.9862,1037.2857777994068,1037.2857777994068,0.0,2.1915526835220587,0.0,16.772330482928965,1022.971234065775,10799.314588851374,10796.879530314127
2025-02-12,17:30-17:40,6203.4816,0.0,0.976,1060.5736745153954,1060.5736745153954,3.467188539859535,0.0,0.0,23.192885975535773,1035.1199063270258,10796.879530314127,10800.0
2025-02-12,17:40-17:50,5410.929,3.0148,1.0742,925.7153858284524,925.7153858284524,0.0,-0.0,0.0,24.396352495119118,994.4034674569236,10800.0,10800.0
2025-02-12,17:50-18:00,4262.11,0.0,1.2313,734.6330242225255,734.6330242225255,0.0,3.0903533940190755,0.0,27.37171094987798,904.5536427251957,10800.0,10796.566274006645
2025-02-12,18:00-18:10,4237.3936,0.0,1.2561,718.3328748684748,718.3328748684748,-0.0,0.0,0.0,12.100608201808086,902.2979241222913,10796.566274006645,10796.566274006645
2025-02-12,18:10-18:20,4440.5489,0.2165,1.2447,737.0332139742012,737.0332139742012,1.9959325491810205,0.0,5.018118574979667,0.0,917.3852414336882,10796.566274006645,10798.36261330091
2025-02-12,18:20-18:30,4365.59,0.0,1.2545,720.9784881202193,720.9784881202193,0.0,0.0,6.619845213114104,0.0,904.467513346815,10798.36261330091,10798.36261330091
2025-02-12,18:30-18:40,4370.1907,0.0,1.2522,728.1119402062476,728.1119402062476,1.8193185545452353,0.0,2.0724950149643746,0.0,911.7417715262633,10798.36261330091,10800.0
2025-02-12,18:40-18:50,4275.7047,0.0155,1.2881,138.5884308982894,138.5884308982894,0.0,594.8708273894497,0.0,20.84439162107242,178.5157578400866,10800.0,10139.03241401172
2025-02-12,18:50-19:00,4126.0,0.0,1.3466,0.0,0.0,0.0,728.6822641917255,0.0,41.015597525058865,0.0,10139.03241401172,9329.385453798694
2025-02-12,19:00-19:10,4219.314,0.0,1.3523,0.0,0.0,0.0,723.1233200950631,0.0,19.9043200950631,0.0,9329.385453798694,8525.915098137513
2025-02-12,19:10-19:20,4402.3792,0.0011,1.3445,0.0,0.0,0.0,730.7623631679469,2.967320165386468,0.0,0.0,8525.915098137513,7713.956916839794
2025-02-12,19:20-19:30,4437.52,0.0,1.3483,0.0,0.0,0.0,733.0022757977401,6.584390868926562,0.0,0.0,7713.956916839794,6899.509943731194
2025-02-12,19:30-19:40,4249.9092,0.0,1.349,0.0,0.0,0.0,742.2709983364597,0.0,33.95279833645964,0.0,6899.509943731194,6074.764390024016
2025-02-12,19:40-19:50,4260.775,0.0,1.3473,0.0,0.0,0.0,736.7659942657208,0.0,26.636827599054186,0.0,6074.764390024016,5256.1355075065485
2025-02-12,19:50-20:00,4439.29,0.0,1.3482,0.0,0.0,0.0,721.7550451392154,18.12662152745122,0.0,0.0,5256.1355075065485,4454.185457351865
2025-02-12,20:00-20:10,4351.5358,0.0,1.3513,0.0,0.0,0.0,723.6949233993219,1.5610432673447576,0.0,0.0,4454.185457351865,3650.079986908174
2025-02-12,20:10-20:20,4242.1787,0.0,1.34,0.0,0.0,0.0,728.0926725165117,0.0,21.0628891831783,0.0,3650.079986908174,2841.0881285564938
2025-02-12,20:20-20:30,4261.17,0.0,1.3489,0.0,0.0,0.0,742.2076829136739,0.0,32.01268291367387,0.0,2841.0881285564938,2016.4129253190786
2025-02-12,20:30-20:40,4308.898,0.0,1.3952,0.0,0.0,0.0,732.2551072398626,0.0,14.105440573195892,0.0,2016.4129253190786,1202.7961394970098
2025-02-12,20:40-20:50,4367.5178,0.0,1.2226,733.85260002049,733.85260002049,1.2721773080777439,0.0,0.0,4.660789379078892,897.208188785051,1202.7961394970098,1203.94109907428
2025-02-12,20:50-21:00,4380.39,0.0,0.9332,732.3523394492462,732.3523394492462,10.858051286207115,0.0,8.570711836960982,0.0,683.4312031740366,1203.94109907428,1213.7133452318667
2025-02-12,21:00-21:10,4297.6644,0.0,0.9068,721.7374316221852,721.7374316221852,-0.0,0.0,0.0,5.460031622185284,654.4715029949976,1213.7133452318667,1213.7133452318667
2025-02-12,21:10-21:20,4335.303,0.0,0.9371,721.6934477627611,721.6934477627611,0.0,0.0,0.8570522372388041,0.0,676.2989298984835,1213.7133452318667,1213.7133452318667
2025-02-12,21:20-21:30,4544.56,0.0,0.9371,752.9306613494963,752.9306613494963,8.308574550450077,0.0,12.804579867620532,0.0,705.571322750613,1213.7133452318667,1221.1910623272724
2025-02-12,21:30-21:40,4655.1476,0.0,0.9871,755.9000983850028,755.9000983850028,0.0,4.580777872619706,15.377057075710809,0.0,746.1489871158362,1221.1910623272724,1216.1013091354725
2025-02-12,21:40-21:50,4083.4038,0.0,0.7764,676.0617731945322,676.0617731945322,0.0,14.491178221922723,0.0,9.985651416454857,524.8943607082348,1216.1013091354725,1200.0000000000036
2025-02-12,21:50-22:00,3203.11,0.0,0.4209,1398.551141200205,1398.551141200205,828.3775226721465,0.0,0.0,36.32195186139165,588.6501753311662,1200.0000000000036,1945.5397704049356
2025-02-12,22:00-22:10,3045.8569,0.0,0.3859,1391.9420135037396,1391.9420135037396,833.3333333333333,0.0,0.0,50.96586350373968,537.1504230110932,1945.5397704049356,2695.5397704049356
2025-02-12,22:10-22:20,3163.4074,0.0,0.4368,565.8823188322702,565.8823188322702,0.7430855877690874,0.0,0.0,37.90466657783452,247.17739686593566,2695.5397704049356,2696.2085474339274
2025-02-12,22:20-22:30,3224.2,0.0,0.4198,1395.1541534215291,1395.1541534215291,831.1265867390482,0.0,0.0,26.660900015814377,585.6857136063579,2696.2085474339274,3444.222475499071
2025-02-12,22:30-22:40,3334.4123,0.0,0.4186,1392.9232019585424,1392.9232019585424,833.3333333333333,0.0,0.0,3.8544852918757897,583.0776523398459,3444.222475499071,4194.222475499071
2025-02-12,22:40-22:50,3368.5906,0.0,0.4241,551.2377203197921,551.2377203197921,0.0,0.0,10.194046346874643,0.0,233.7799171876238,4194.222475499071,4194.222475499071
2025-02-12,22:50-23:00,3350.77,0.0,0.4237,1386.328099285425,1386.328099285425,818.4574724365787,0.0,0.0,9.408960182179499,587.3872156672346,4194.222475499071,4930.834200691992
2025-02-12,23:00-23:10,3437.1037,0.0,0.4248,565.9537041515202,565.9537041515202,0.8261056686546908,0.0,7.723018183801173,0.0,240.4171335235658,4930.834200691992,4931.5776957937815
2025-02-12,23:10-23:20,3470.2312,0.0,0.424,902.5732237819382,902.5732237819382,334.31886585666643,0.0,10.117508741395,0.0,382.6910468835418,4931.5776957937815,5232.464675064782
2025-02-12,23:20-23:30,3428.03,0.0,0.422,1395.64615511907,1395.64615511907,833.3333333333333,0.0,9.02551154759658,0.0,588.9626774602475,5232.464675064782,5982.464675064782
2025-02-12,23:30-23:40,3429.5613,0.0,0.424,578.9455671877689,578.9455671877689,0.0,0.0,0.0,7.352017187768979,245.472920487614,5982.464675064782,5982.464675064782
2025-02-12,23:40-23:50,3312.5874,0.0,0.4271,588.4925349991632,588.4925349991632,13.362914917010471,0.0,0.0,23.031720082152788,251.34516169814262,5982.464675064782,5994.491298490091
2025-02-12,23:50-24:00,3246.86,0.0,0.4276,582.2018425026548,582.2018425026548,6.120779455457978,0.0,0.0,34.93772971386352,248.9495078541352,5994.491298490091,6000.000000000004
2025-02-13,00:00-00:10,3551.1175,0.0,0.4248,1414.3870427288753,1414.3870427288753,833.3333333333333,0.0,10.799207271124487,0.0,600.8316157512262,6000.000000000004,6750.000000000004
2025-02-13,00:10-00:20,3564.4899,0.0,0.4245,1431.8812320077777,1431.8812320077777,833.3333333333333,0.0,0.0,4.466248674444614,607.8335829873016,6750.000000000004,7500.000000000004
2025-02-13,00:20-00:30,3359.41,0.0,0.4269,1432.9532084956145,1432.9532084956145,833.3333333333333,0.0,0.0,39.71820849561459,611.7277247067778,7500.000000000004,8250.000000000004
2025-02-13,00:30-00:40,3637.4322,0.0,0.4272,1432.022664560218,1432.022664560218,833.3333333333333,0.0,7.549368773115475,0.0,611.7600823001251,8250.000000000004,9000.000000000004
2025-02-13,00:40-00:50,3727.2317,0.0,0.4271,1435.3344079101003,1435.3344079101003,833.3333333333333,0.0,19.20420875656646,0.0,613.0313256184038,9000.000000000004,9750.000000000004
2025-02-13,00:50-01:00,3541.72,0.0,0.4285,622.3775948188637,622.3775948188637,0.0,0.0,0.0,32.09092815219708,266.6887993798831,9750.000000000004,9750.000000000004
2025-02-13,01:00-01:10,3670.4203,0.0,0.4311,617.570269938885,617.570269938885,0.0,0.0,0.0,5.833553272218296,266.2345433706533,9750.000000000004,9750.000000000004
2025-02-13,01:10-01:20,3686.134,0.0,0.4302,613.9561180548505,613.9561180548505,0.0,0.0,0.399548611816158,0.0,264.1239219871967,9750.000000000004,9750.000000000004
2025-02-13,01:20-01:30,3576.21,0.0,0.4279,946.4612641388459,946.4612641388459,333.3333333333293,0.0,0.0,17.09293080551663,404.99077492501215,9750.000000000004,10050.0
2025-02-13,01:30-01:40,3776.6289,0.0,0.4312,619.8251465272597,619.8251465272597,0.0,0.0,9.613003472740388,0.0,267.2686031825544,10050.0,10050.0
2025-02-13,01:40-01:50,3829.2363,0.0,0.4333,623.9956575670438,623.9956575670438,0.0,0.0,14.210392432956155,0.0,270.3773184238001,10050.0,10050.0
2025-02-13,01:50-02:00,3670.27,0.0,0.4311,626.954513539056,626.954513539056,0.0,0.0,0.0,15.24284687238935,270.280090786687,10050.0,10050.0
2025-02-13,02:00-02:10,3705.0845,0.0,0.4293,637.8536739448022,637.8536739448022,0.0,0.0,0.0,20.339590611468793,273.8305822245036,10050.0,10050.0
2025-02-13,02:10-02:20,3727.1376,0.0,0.4324,649.838968706211,649.838968706211,0.0,0.0,0.0,28.649368706210907,280.9903700685656,10050.0,10050.0
2025-02-13,02:20-02:30,3670.09,0.0,0.4367,647.7093125290238,647.7093125290238,0.0,0.0,0.0,36.027645862357076,282.8546567814247,10050.0,10050.0
2025-02-13,02:30-02:40,3687.8113,0.0,0.4348,631.9169150483094,631.9169150483094,0.0,0.0,0.0,17.28169838164274,274.7574746630049,10050.0,10050.0
2025-02-13,02:40-02:50,3628.897,0.0,0.4335,639.2287658405982,639.2287658405982,0.0,0.0,0.0,34.41259917393154,277.1056699918993,10050.0,10050.0
2025-02-13,02:50-03:00,3582.83,0.0,0.4357,658.5213665680832,658.5213665680832,0.0,0.0,0.0,61.38303323474986,286.91775941371384,10050.0,10050.0
2025-02-13,03:00-03:10,3801.871,0.0,0.4374,643.5713190781556,643.5713190781556,0.0,0.0,0.0,9.926152411488943,281.49809496478525,10050.0,10050.0
2025-02-13,03:10-03:20,3927.8411,0.0,0.4371,643.3611889472817,643.3611889472817,0.0,0.0,11.278994386051636,0.0,281.21317568885684,10050.0,10050.0
2025-02-13,03:20-03:30,3911.92,0.0,0.4356,659.9090208965182,659.9090208965182,0.0,0.0,0.0,7.922354229851521,287.45636950252333,10050.0,10050.0
2025-02-13,03:30-03:40,4036.9681,0.0,0.4353,654.6659721068435,654.6659721068435,0.0,0.0,18.162044559823244,0.0,284.976097658109,10050.0,10050.0
2025-02-13,03:40-03:50,4064.1527,0.0,0.436,655.2470383694613,655.2470383694613,0.0,0.0,22.11174496387207,0.0,285.6877087290851,10050.0,10050.0
2025-02-13,03:50-04:00,3927.28,0.0,0.4378,679.8328148121803,679.8328148121803,0.0,0.0,0.0,25.286148145513607,297.63080632477255,10050.0,10050.0
2025-02-13,04:00-04:10,3839.7693,0.0,0.4401,692.9733516028155,692.9733516028155,0.0,0.0,0.0,53.01180160281547,304.9775720403991,10050.0,10050.0
2025-02-13,04:10-04:20,3892.7028,0.0,0.4389,688.8144762345341,688.8144762345341,0.0,0.0,0.0,40.0306762345341,302.320673619337,10050.0,10050.0
2025-02-13,04:20-04:30,3959.36,0.0,0.4364,685.9479808139524,685.9479808139524,0.0,0.0,0.0,26.05464748061911,299.34769882720883,10050.0,10050.0
2025-02-13,04:30-04:40,3852.1611,0.0014,0.4393,687.1183576080033,687.1183576080033,0.0,0.0,0.0,45.09174094133664,301.85109449719585,10050.0,10050.0
2025-02-13,04:40-04:50,3859.7716,0.0,0.4422,687.7518607285991,687.7518607285991,0.0,0.0,0.0,44.45659406193249,304.12387281418654,10050.0,10050.0
2025-02-13,04:50-05:00,4036.06,0.0,0.4395,671.0436430097951,671.0436430097951,0.0,0.0,1.6330236568715009,0.0,294.92368110280495,10050.0,10050.0
2025-02-13,05:00-05:10,4121.7531,0.0191,0.4333,680.9243464823079,680.9243464823079,0.0,0.0,6.031320184358719,0.0,295.044519330784,10050.0,10050.0
2025-02-13,05:10-05:20,4035.5976,0.0,0.4439,696.8626088195837,696.8626088195837,0.0,0.0,0.0,24.26300881958366,309.33731205501323,10050.0,10050.0
2025-02-13,05:20-05:30,3905.59,0.0,0.4301,684.0210122345129,684.0210122345129,0.0,0.0,0.0,33.08934556784618,294.19743736206397,10050.0,10050.0
2025-02-13,05:30-05:40,4003.4932,0.2659,0.3713,1505.4174547691234,1505.4174547691234,833.3333333333333,0.0,0.0,4.879571435790012,558.9615009557756,10050.0,10800.0
2025-02-13,05:40-05:50,4510.4632,0.0,0.5708,752.5633875608654,752.5633875608654,0.0,-0.0,0.0,0.8195208941987175,429.56318161974195,10800.0,10800.0
2025-02-13,05:50-06:00,5075.08,0.0,0.9099,42.78250065472662,42.78250065472662,0.0,833.3333333333333,0.0,30.269167321393184,38.927797345735755,10800.0,9874.074074074073
2025-02-13,06:00-06:10,5112.9521,3.7035,0.9368,65.15183086037769,65.15183086037769,0.0,833.3333333333333,0.0,46.943730860377514,61.03423515000181,9874.074074074073,8948.148148148148
2025-02-13,06:10-06:20,5115.1071,0.0,0.8758,884.817719932404,351.5869577480097,0.0,540.3006664445945,0.0,39.369774192604154,541.4216083562533,8948.148148148148,8347.81407432082
2025-02-13,06:20-06:30,5270.94,0.0,0.8759,627.3806576728898,63.615735069820744,0.0,833.3333333333333,0.0,18.459068403154106,302.6218702016701,8347.81407432082,7421.888148394894
2025-02-13,06:30-06:40,5288.7626,115.8838,0.8601,871.6993365180413,871.6993365180413,0.0,7.246250565670266,0.0,16.799120417044833,749.7485993391673,7421.888148394894,7413.836758877484
2025-02-13,06:40-06:50,5253.123,342.6,0.8442,843.9761025218062,843.9761025218062,0.0,6.3307825969189935,0.0,31.886385118725343,712.4846257489087,7413.836758877484,7406.802555992017
2025-02-13,06:50-07:00,5264.43,617.5875,0.8334,808.6402732739089,802.9681952608327,0.0,0.0,0.0,28.49444526083255,671.5572488384269,7406.802555992017,7406.802555992017
2025-02-13,07:00-07:10,5313.8866,866.0038,0.8092,763.4989337887483,762.5792517957561,0.0,0.0,0.0,21.265451795756235,617.4512338874905,7406.802555992017,7406.802555992017
2025-02-13,07:10-07:20,5297.0686,1145.6813,0.7972,744.1362673228995,739.471157602441,0.0,0.0,0.0,47.573274269107856,591.3659195752407,7406.802555992017,7406.802555992017
2025-02-13,07:20-07:30,5156.66,1478.4375,0.7644,671.4230319022722,671.4230319022722,0.0,1.4203066289289836,0.0,59.80625519786793,513.2357655860968,7406.802555992017,7405.22443751543
2025-02-13,07:30-07:40,5071.5977,1811.5177,0.6899,1418.1893129699151,1418.1893129699151,830.1082059707524,0.0,0.0,44.73444033249598,978.4088070179444,7405.22443751543,8152.321822889107
2025-02-13,07:40-07:50,5821.4827,2077.8104,0.86,674.1480590403793,655.3157995339341,0.0,0.0,0.0,31.370416200600744,571.6694591869547,8152.321822889107,8152.321822889107
2025-02-13,07:50-08:00,6879.27,2324.8875,1.1617,17.136255247268764,0.0,0.0,831.2845679288125,0.0,72.22081792881238,9.953593860376062,8152.321822889107,7228.672302968204
2025-02-13,08:00-08:10,6860.8934,2682.7382,1.1683,0.0,0.0,0.0,790.2565275354859,0.0,93.89732753548594,0.0,7228.672302968204,6350.609494595443
2025-02-13,08:10-08:20,6728.0422,3138.292,1.0956,0.0,0.0,0.0,686.7947959756377,0.0,88.50309597563773,0.0,6350.609494595443,5587.504165733622
2025-02-13,08:20-08:30,6899.9,3579.9375,1.0849,0.0,0.0,0.0,641.7495922819643,0.0,88.42250894863105,0.0,5587.504165733622,4874.449063198106
2025-02-13,08:30-08:40,6849.2515,3902.6789,1.061,0.0,0.0,0.0,567.1636978562536,0.0,76.06826452292023,0.0,4874.449063198106,4244.267176691158
2025-02-13,08:40-08:50,6826.2502,4263.9186,1.043,0.0,0.0,0.0,479.2913939003282,0.0,52.23612723366148,0.0,4244.267176691158,3711.7211834685713
2025-02-13,08:50-09:00,6905.4,4659.8625,1.036,0.0,0.0,0.0,419.2358744775612,0.0,44.97962447756129,0.0,3711.7211834685713,3245.9035451601703
2025-02-13,09:00-09:10,6877.6233,4941.1191,1.0147,0.0,0.0,0.0,379.2959843246398,0.0,56.54528432463974,0.0,3245.9035451601703,2824.463562577237
2025-02-13,09:10-09:20,6917.3204,5275.4455,0.9922,0.0,0.0,0.0,325.2706415624176,0.0,51.624824895750976,0.0,2824.463562577237,2463.051738618995
2025-02-13,09:20-09:30,7014.89,5676.9,0.97,0.0,0.0,0.0,257.3709878938555,0.0,34.37265456052205,0.0,2463.051738618995,2177.083974292489
2025-02-13,09:30-09:40,6970.6903,5988.9476,0.9422,0.0,0.0,0.0,185.93171818388475,0.0,22.307934850551447,0.0,2177.083974292489,1970.493176310395
2025-02-13,09:40-09:50,6949.2561,6307.0462,0.9569,0.0,0.0,0.0,127.99031367049474,0.0,20.955330337161442,0.0,1970.493176310395,1828.2817166765117
2025-02-13,09:50-10:00,6937.15,6619.8375,0.9977,0.0,0.0,0.0,66.98581880581332,0.0,14.10040213914666,0.0,1828.2817166765117,1753.853029114497
2025-02-13,10:00-10:10,6780.3822,6796.0967,0.9919,0.0,0.0,0.0,26.519400301899623,0.0,29.138483635232962,0.0,1753.853029114497,1724.3870287790533
2025-02-13,10:10-10:20,6826.3424,6909.5584,0.9588,0.0,0.0,0.0,11.15539081832253,0.0,25.024724151655768,0.0,1724.3870287790533,1711.9921500920282
2025-02-13,10:20-10:30,6982.8,6969.1125,0.9549,0.0,0.0,0.0,1.869744250948088,0.41150574905191206,0.0,0.0,1711.9921500920282,1709.9146564798639
2025-02-13,10:30-10:40,6803.8085,6955.3909,0.9839,0.0,0.0,14.230403729266072,0.0,0.0,11.033329604067301,0.0,1709.9146564798639,1722.722019836203
2025-02-13,10:40-10:50,6680.334,7186.3566,0.799,69.56810646075974,0.0,60.10999873567266,0.0,0.0,24.227101264327374,27.792458531073517,1722.722019836203,1776.8210186983079
2025-02-13,10:50-11:00,6762.81,7575.225,0.5025,934.924091118469,760.4341571026159,833.3333333333333,0.0,0.0,62.5033237692827,425.95875986554756,1776.8210186983079,2526.821018698308
2025-02-13,11:00-11:10,6803.3488,7680.8224,0.4662,922.3452958379432,743.0476786185554,833.3333333333333,0.0,0.0,55.95994528522226,388.20310234580984,2526.821018698308,3276.821018698308
2025-02-13,11:10-11:20,6783.0979,7604.9972,0.5007,872.4549705412171,733.2372498253501,833.3333333333333,0.0,0.0,36.88713315868347,401.9850473687701,3276.821018698308,4026.821018698308
2025-02-13,11:20-11:30,6707.04,7569.7125,0.4827,861.8927285667335,751.728626506203,833.3333333333333,0.0,0.0,62.17404317286969,389.4475140468532,4026.821018698308,4776.821018698308
2025-02-13,11:30-11:40,6558.2792,7673.7532,0.4785,930.0361401863328,725.395670260011,833.3333333333333,0.0,0.0,77.97467026001107,396.06206064928773,4776.821018698308,5526.821018698308
2025-02-13,11:40-11:50,6387.2029,7625.2973,0.4662,884.0611386809385,708.6380538813899,833.3333333333333,0.0,0.0,81.65378721472325,371.2581817862788,5526.821018698308,6276.821018698308
2025-02-13,11:50-12:00,6285.47,7444.3125,0.4432,822.3066594474049,671.7388535725797,833.3333333333333,0.0,0.0,31.545936905913095,331.08048568522855,6276.821018698308,7026.821018698308
2025-02-13,12:00-12:10,6310.4857,7425.0541,0.4411,788.8200942623569,715.8439803367321,833.3333333333333,0.0,0.0,68.27204700339882,331.8536616528291,7026.821018698308,7776.821018698308
2025-02-13,12:10-12:20,6294.5457,7336.4038,0.4551,781.5467016966106,757.9796038982272,833.3333333333333,0.0,0.0,98.2892872315607,350.3192108381054,7776.821018698308,8526.821018698309
2025-02-13,12:20-12:30,6195.83,7137.1125,0.4463,820.222610373919,760.9285613798925,833.3333333333333,0.0,0.0,84.47564471322596,352.83388397686304,8526.821018698309,9276.821018698309
2025-02-13,12:30-12:40,6136.7719,7039.0762,0.4113,808.8646961885396,761.0457092517102,833.3333333333333,0.0,0.0,78.09642591837701,322.85207487878733,9276.821018698309,10026.821018698309
2025-02-13,12:40-12:50,6165.0738,6964.6892,0.5682,851.7944340745019,809.2947283202409,833.3333333333333,0.0,0.0,109.23062832024095,471.91543103634643,10026.821018698309,10776.821018698309
2025-02-13,12:50-13:00,6261.34,6777.5625,0.8279,109.26424325650589,47.63330127231625,25.75442366854582,0.0,0.0,107.91596093710375,64.94773855770592,10776.821018698309,10800.0
2025-02-13,13:00-13:10,6365.1747,6446.7798,0.8636,95.78030256475847,27.442763732210324,0.0,0.0,0.0,41.04361373221044,53.20772002703113,10800.0,10800.0
2025-02-13,13:10-13:20,6438.0924,6281.6974,0.8416,74.62305258806441,48.003689242387054,0.0,0.0,0.0,21.93785590905365,51.60133296225398,10800.0,10800.0
2025-02-13,13:20-13:30,6453.67,6382.3875,0.8618,56.986305749424105,56.986305749424105,0.0,4.541150166644827,0.0,49.64703924940222,49.110798294853694,10800.0,10794.954277592617
2025-02-13,13:30-13:40,6402.6416,6513.4385,0.8623,95.42992075784207,95.42992075784207,5.6063582304257125,0.0,0.0,108.2897125274164,82.28922066948721,10794.954277592617,10800.0
2025-02-13,13:40-13:50,6319.5446,6298.4128,0.9026,0.0,0.0,0.0,93.44564169426769,0.0,89.923675027601,0.0,10800.0,10696.17150922859
2025-02-13,13:50-14:00,6237.76,5880.7125,0.9754,0.0,0.0,0.0,120.19189626776972,0.0,60.683979601102955,0.0,10696.17150922859,10562.624957819957
2025-02-13,14:00-14:10,6185.8141,5762.2085,1.0002,0.0,0.0,0.0,174.82777743444626,0.0,104.22684410111295,0.0,10562.624957819957,10368.371871781685
2025-02-13,14:10-14:20,6218.1278,5683.2492,0.9978,0.0,0.0,0.0,218.70063037617206,0.0,129.55419704283872,0.0,10368.371871781685,10125.371171363715
2025-02-13,14:20-14:30,6330.92,5462.025,1.0271,0.0,0.0,0.0,228.71797368901036,0.0,83.90214035567695,0.0,10125.371171363715,9871.240089487037
2025-02-13,14:30-14:40,6413.6039,5193.4207,1.0906,0.0,0.0,0.0,234.72590113089177,0.0,31.362034464225047,0.0,9871.240089487037,9610.433532674935
2025-02-13,14:40-14:50,6210.878,4976.7194,0.9376,0.0,0.0,0.0,263.46515893180015,0.0,57.77205893180019,0.0,9610.433532674935,9317.694467195157
2025-02-13,14:50-15:00,5961.51,4790.25,0.6694,1079.0163613321238,1103.3269463256895,813.6728142276035,0.0,0.0,94.44413209808602,746.703810667763,9317.694467195157,10050.0
2025-02-13,15:00-15:10,6152.2354,4518.9072,0.66,1115.526043437631,1164.154843461827,833.3333333333333,0.0,0.0,58.6001434618272,784.3897006927906,10050.0,10800.0
2025-02-13,15:10-15:20,6180.1099,4153.5886,0.7217,325.058798557969,381.2476371231372,0.0,0.0,0.0,43.49408712313715,295.4221621080091,10800.0,10800.0
2025-02-13,15:20-15:30,5996.4,3794.475,0.7308,420.643768869689,433.4078718735567,0.0,0.0,0.0,66.42037187355675,321.3984760028085,10800.0,10800.0
2025-02-13,15:30-15:40,6152.6901,3543.1574,0.7534,474.47897375520506,502.68101516807235,0.0,0.0,0.0,67.75889850140572,389.3435858278528,10800.0,10800.0
2025-02-13,15:40-15:50,6288.5033,3193.5312,0.7823,520.3697688400953,547.7993080180878,0.0,0.0,0.0,31.970624684754398,439.27246291202187,10800.0,10800.0
2025-02-13,15:50-16:00,6180.84,2747.3625,0.8055,570.786443938216,596.010822928644,0.0,0.0,0.0,23.76457292864393,490.24583650741755,10800.0,10800.0
2025-02-13,16:00-16:10,6015.4129,2411.9445,0.8271,636.3070916621184,667.398422257223,0.0,0.0,0.0,66.82035559055635,564.8630548165546,10800.0,10800.0
2025-02-13,16:10-16:20,6092.1913,2080.0336,0.8519,692.5642662813809,718.0562008651873,0.0,0.0,0.0,49.3632508651873,622.5703670530254,10800.0,10800.0
2025-02-13,16:20-16:30,6234.45,1701.6375,0.8791,742.7724391879397,767.5852019271847,0.0,0.0,0.0,12.116451927184698,685.6906008762232,10800.0,10800.0
2025-02-13,16:30-16:40,6014.4743,1347.8999,0.9024,793.2067323254574,810.482070604613,0.0,0.0,0.0,32.71967060461304,739.1736531451578,10800.0,10800.0
2025-02-13,16:40-16:50,5972.8414,1018.4997,0.9163,852.9555300131115,862.7514271988858,0.0,10.132149971955913,0.0,47.15996050417505,795.0271230380016,10800.0,10788.742055586716
2025-02-13,16:50-17:00,6162.44,695.8125,0.9264,907.5277378864693,907.5277378864693,0.0,14.191430356526439,0.0,10.614584909662426,840.7336963780251,10788.742055586716,10772.97379963502
2025-02-13,17:00-17:10,6077.866,379.7259,0.9462,959.1302054333956,959.1302054333956,0.0,7.278875259608071,0.0,16.71906402633715,907.529000381079,10772.97379963502,10764.886160457678
2025-02-13,17:10-17:20,5917.8715,130.7387,0.9742,982.3658718571222,982.3658718571222,0.0,3.760003505507825,0.0,21.603742029296654,957.0208323632085,10764.886160457678,10760.708378784891
