date,planned_kwh,adjusted_normal_kwh,emergency_kwh,original_plan_fee_yuan,up_surcharge_yuan,down_refund_yuan,final_normal_fee_yuan,emergency_fee_yuan,total_fee_yuan,initial_kwh,terminal_kwh,unused_kwh
2025-06-19,82290.8781674639,80187.4454762366,290.30674155675905,51426.06114272673,2669.6851591394498,1594.2406003220824,52501.5057015441,1066.441464583762,53567.94716612786,5999.999999999998,6000.0,7887.463911152255
2025-06-20,81901.71374072395,80072.56432143335,0.0,51274.243140959035,47.50633452864782,682.6774706091549,50639.07200487853,0.0,50639.07200487853,6000.0,6000.000000000003,53530.833767380886
2025-06-21,71728.32588688674,72348.81519272321,0.0,44308.620780685036,646.5377015899542,0.0,44955.15848227499,0.0,44955.15848227499,6000.000000000003,6000.000000000001,48940.80479201823
2025-06-22,75850.36040419678,74885.3932430151,1220.4075962266984,46122.406059558234,2199.7428995302707,712.884531741359,47609.26442734715,5240.803819890219,52850.068247237374,6000.000000000001,6000.000000000001,4766.772746544171
2025-06-23,78444.3697032195,78006.83657928617,492.300185005187,49363.06166666903,14.381809591242549,133.26182620182695,49244.181650058454,2088.591417280997,51332.773067339454,6000.000000000001,5999.999999999996,7387.139794385606
2025-06-24,90439.8760331797,88317.14485763054,276.48082381480503,57517.246826531926,38.77951698898348,817.6909883592023,56738.335355161704,1082.106818199343,57820.44217336104,5999.999999999996,6000.000000000003,7656.041673097326
2025-06-25,82314.3241574838,83857.12512187976,375.1733675947223,50996.9449927087,2899.786243489092,331.8496604325595,53564.881575765234,1832.5137891641639,55397.3953649294,6000.000000000003,5999.999999999997,9499.081026590764
2025-06-26,80194.93315135717,82519.22657047033,35.84651552925111,50784.25531981063,2024.3575870203522,23.999896522743754,52784.61301030825,171.8681224063605,52956.48113271461,5999.999999999997,5999.999999999998,10741.758684552917
2025-06-27,79106.97510949303,76302.6769475645,0.0,49987.861017782765,29.842416725475623,1073.7774468654284,48943.92598764282,0.0,48943.92598764282,5999.999999999998,5999.999999999999,52494.90639338395
2025-06-28,75694.19069115611,75861.66421032131,0.0,47256.28619270453,304.88720642558474,61.71911827556756,47499.454280854545,0.0,47499.454280854545,5999.999999999999,5999.999999999998,49621.236902899276
2025-06-29,74270.36920164996,76716.10614599448,1611.9641100331492,45631.4052000086,2861.4462614270496,63.24110388502734,48429.61035755063,5014.7667733843355,53444.37713093496,5999.999999999998,6000.000000000002,4866.785217789117
2025-06-30,80814.81650815658,79543.16015927578,719.4892045579952,50242.760557037334,120.84944549404213,463.2339656708551,49900.376036860514,2875.962392368039,52776.338429228555,6000.000000000002,5999.999999999999,6061.006617897483
2025-07-01,73162.9193069578,73372.51940618976,9991.410372730428,44948.14789003068,202.13033990808685,11.30467443948734,45138.97355549929,36504.59537804699,81643.56893354628,5999.999999999999,6000.000000000003,339.76488167844315
2025-07-02,75466.23837572681,72940.52329452314,5042.517697192041,47060.70525775963,15.681515992817587,803.4895412716807,46272.89723248078,17877.511624709434,64150.40885719021,6000.000000000003,5999.999999999998,1317.718146785322
2025-07-03,84627.64525220694,83310.61764019835,3890.616029967766,53156.135652570694,143.94936869017545,551.979496853048,52748.105524407816,13871.828750802484,66619.9342752103,5999.999999999998,6000.0,3114.653012636056
2025-07-04,71093.81197951933,72867.84616388142,0.0,44078.64337617057,1521.4044154479411,0.0,45600.04779161852,0.0,45600.04779161852,6000.0,6000.000000000001,39875.38187261447
2025-07-05,71431.81462184968,71139.4008178638,8.984275419934647,44436.03010324917,191.27691869156956,104.49048195963648,44522.8165399811,19.208380847820276,44542.02492082892,6000.000000000001,6000.0,38531.28681988452
2025-07-06,77420.67118751761,80904.77324937496,4580.922855945281,49068.92185026602,2824.9326539623603,52.009084425918076,51841.84541980247,18226.718345962796,70068.56376576527,6000.0,5999.999999999999,1368.263027369801
2025-07-07,80907.96311080288,77789.57560318854,2944.56832610007,50534.99413959764,0.0,905.0354129466166,49629.95872665102,10591.074207261907,60221.032933912924,5999.999999999999,6000.000000000001,3493.500496231971
2025-07-08,87317.57973254085,82522.04673165183,1263.3917202603707,55207.85841780774,33.66739464222202,1603.6500176084674,53637.8757948415,5091.484888212644,58729.36068305415,6000.000000000001,6000.0,3931.56653091379
2025-07-09,89731.36250701288,84993.07209884195,553.669269176735,56507.33225095117,4.81102790044165,1627.0632623499196,54885.08001650169,2117.5089722930243,57002.58898879471,6000.0,5999.999999999998,7287.923414549632
2025-07-10,86050.40838052047,83069.04441438708,729.1475243835503,54389.71428236864,273.3300475930232,918.755083640585,53744.289246321074,2070.175201724441,55814.46444804552,5999.999999999998,6000.0,6603.678431251905
2025-07-11,89909.22123333305,87801.53634125718,0.0,56849.877651530114,0.0,757.9449779394026,56091.93267359071,0.0,56091.93267359071,6000.0,6000.0,51027.583999919036
2025-07-12,77553.63547496853,81404.9112643257,0.0,48612.36206217599,3348.7128211539666,0.0,51961.07488332996,0.0,51961.07488332996,6000.0,6000.000000000003,46103.758088345036
2025-07-13,86048.93519306637,78028.17999134543,787.4841769273382,54984.495557153365,0.0,2951.5243351606523,52032.97122199272,3164.1506894540817,55197.1219114468,6000.000000000003,6000.0,5410.6031944774495
2025-07-14,86646.78293211185,81615.56240986241,589.3583944960092,54053.047163643605,0.0,1394.2349146836955,52658.812248959905,2787.867260005939,55446.67950896584,6000.0,5999.999999999999,6315.502431571159
2025-07-15,91994.68856448619,85478.32426580854,344.6901179217466,57922.75136375502,0.0,2134.8383253010225,55787.913038454004,1093.300754806692,56881.21379326069,5999.999999999999,6000.000000000002,8923.399936117337
2025-07-16,87339.89549159759,85553.10760765005,396.16341476746754,55984.17014325582,0.0,799.7726396158127,55184.39750364001,1108.429245361183,56292.82674900119,6000.000000000002,6000.0,9578.76369085888
2025-07-17,85555.76931794846,86281.90962272938,275.3908588440272,54354.289275499774,980.3694832473316,52.12078881103605,55282.53796993608,1093.8447835523186,56376.3827534884,6000.0,6000.000000000001,9668.270927577461
2025-07-18,94614.65027440395,87137.96371247551,0.0,60316.91134787539,537.5301190346206,2915.88979951731,57938.551667392705,0.0,57938.551667392705,6000.000000000001,6000.0,51592.69898605111
2025-07-19,90368.73631753058,80350.63367477994,0.0,57614.16080203315,0.0,3214.9024626414607,54399.25833939169,0.0,54399.25833939169,6000.0,6000.000000000004,49153.17666876315
2025-07-20,90604.38431999317,86121.60497319326,133.92456597524347,56757.55367808667,16.234344845460665,1435.834944724073,55337.953078208055,657.3115791888422,55995.264657396896,6000.000000000004,6000.0,9956.969846049971
2025-07-21,91030.03805229522,88722.27464124878,80.83648656359443,57621.44302162474,0.0,729.2786199392767,56892.16440168547,355.75023847832625,57247.9146401638,6000.0,5999.999999999999,10455.18485860165
2025-07-22,88814.92527262957,89665.84562019368,104.22177132303966,56345.99857693845,1540.7069563410237,360.56467758568374,57526.14085569378,451.4328594171624,57977.57371511094,5999.999999999999,6000.000000000003,11565.192045186097
2025-07-23,99340.25045028496,88557.39558971356,173.6381562855093,63963.88785162689,0.0,3826.611045599097,60137.27680602779,638.0933363312399,60775.37014235903,6000.000000000003,6000.000000000002,10173.973545284118
2025-07-24,101501.47870145517,93467.36080600304,0.0,65479.907040694285,0.0,2909.5858303144814,62570.32121037981,0.0,62570.32121037981,6000.000000000002,6000.000000000002,15408.559756297873
2025-07-25,81746.71762380181,83687.1845324109,0.0,51515.68116086983,1572.0009127196927,8.434285715200279,53079.247787874316,0.0,53079.247787874316,6000.000000000002,6000.0,53026.544620408895
2025-07-26,87583.19295668631,85726.41930841396,0.0,54838.07604416703,28.30343269556062,663.8607053535277,54202.518771509065,0.0,54202.518771509065,6000.0,6000.0,52984.181425931754
2025-07-27,86896.78686460404,85499.65824414283,289.86827740789437,54556.43316586771,513.342358334409,507.46303308409875,54562.31249111802,1043.5495036022014,55605.861994720224,6000.0,5999.999999999999,7886.056599482324
2025-07-28,88398.03458678909,88600.3059847604,677.000370289225,55777.03877765626,486.3777805167648,38.40738865697348,56225.00916951605,2781.2222407715867,59006.23141028764,5999.999999999999,6000.000000000002,7032.505992320143
2025-07-29,88983.14297424602,91779.65434674392,7.733066378417941,56265.610880426815,2653.286351114959,13.845366535814756,58905.05186500596,33.391380622008676,58938.44324562797,6000.000000000002,6000.0,11389.962639857311
2025-07-30,81443.92273459541,88318.20571469418,56.48500066890489,51728.71302282708,6546.40985103634,3.4110611990737256,58271.71181266435,177.8392597661271,58449.55107243048,6000.0,6000.000000000003,9950.114118327121
2025-07-31,83670.4393953646,86933.28548823073,249.23129293994202,52642.742638925025,3562.23930937759,8.56058888441712,56196.42135941819,950.4238042616435,57146.845163679835,6000.000000000003,6000.000000000001,8169.628928832231
2025-08-01,81440.33367917385,75322.936515431,0.0,51583.54968591528,0.0,1906.6314309754903,49676.91825493978,0.0,49676.91825493978,6000.000000000001,5999.999999999998,50263.5698627112
2025-08-02,86634.95706064852,76212.94071175542,29.166673571207753,54554.70266646365,7.757328184795476,3252.228314828851,51310.2316798196,62.35834809524217,51372.59002791484,5999.999999999998,6000.0,51337.94900738293
2025-08-03,70870.8044771644,70033.02200098126,880.310748018921,45187.354608150024,0.0,248.6481646535861,44938.70644349644,3505.4860288294394,48444.19247232588,6000.0,6000.0,4384.795300830958
2025-08-04,74608.56084163181,74567.86233290113,597.78889431962,47988.16601103154,1411.3723742647107,860.01332196813,48539.525063328125,2406.100492645471,50945.625555973595,6000.0,5999.999999999999,5880.632610201814
2025-08-05,74420.22490251335,76510.53138057233,190.5183470853071,47514.185893983624,1505.6806150650796,19.51705098660362,49000.349458062105,804.8418381799327,49805.19129624204,5999.999999999999,6000.000000000002,7620.108631613197
2025-08-06,83001.76414641559,81118.6962592864,137.900442827778,53431.00683601081,11.649637811183121,745.0678011930346,52697.58867262896,492.1032324869668,53189.69190511593,6000.000000000002,6000.000000000001,8987.724007607849
2025-08-07,86811.43388870079,77592.98347403333,188.28705139049492,54340.745877574096,943.3175044562286,2781.4511546817785,52502.61222734855,524.7793765318642,53027.39160388042,6000.000000000001,6000.000000000002,10352.34381865072
2025-08-08,71971.42520592871,71498.2982228914,0.0,45579.766960787405,9.393353202148534,129.58037321039455,45459.57994077916,0.0,45459.57994077916,6000.000000000002,6000.000000000002,51669.15305588834
2025-08-09,74246.02364859899,71679.57352655212,0.0,46707.916063636294,19.650972935975048,640.6179884178059,46086.94904815446,0.0,46086.94904815446,6000.000000000002,5999.999999999999,49103.91511456449
2025-08-10,75394.48210445559,72918.56629457627,805.3232379739527,48039.94404988013,0.0,831.2243060314123,47208.71974384872,2823.534559943627,50032.254303792346,5999.999999999999,6000.0,4636.920450781112
2025-08-11,75242.79325000901,74965.56336593174,689.018501940302,46895.37473409476,570.34000652295,173.97229892599512,47291.74244169172,2584.628436453372,49876.37087814509,6000.0,6000.000000000002,7144.248833928271
2025-08-12,79374.24606085246,77288.2090220352,738.8482628726271,49449.98426090567,627.4173656503945,667.1157031128124,49410.285923443254,2800.197340691219,52210.48326413448,6000.000000000002,6000.0,6379.033693466662
2025-08-13,74866.43671688049,75261.25291723022,570.2358809201774,46948.13678695727,471.60437108648046,23.55330331526792,47396.18785472848,2208.057151296216,49604.24500602469,6000.0,5999.999999999996,5944.402330909568
2025-08-14,77693.70559440658,78013.45953111726,214.0348592277075,49526.479583426604,423.06235373343725,100.86620597489542,49848.67573118515,690.194158829274,50538.86989001442,5999.999999999996,6000.0,8232.744443741216
2025-08-15,83540.20769182859,73144.77358680741,0.0,52677.60800133947,22.964324106941334,3284.9679920609397,49415.60433338546,0.0,49415.60433338546,6000.0,5999.999999999997,51951.21658191953
2025-08-16,77419.40215308563,68902.26000819294,0.0,49345.836085051415,0.0,2727.032702304933,46618.80338274648,0.0,46618.80338274648,5999.999999999997,6000.000000000002,48446.77096372502
2025-08-17,75045.3655192864,70865.52372110641,1274.6965396476892,46488.69081026467,550.7079702915586,1084.6720034947725,45954.72677706145,5654.191921302672,51608.91869836412,6000.000000000002,6000.0,5156.037622474152
2025-08-18,74592.62999071507,72562.267239549,944.5326113305622,47217.53364431002,0.0,668.2738342081566,46549.25981010187,3942.2749412421513,50491.53475134402,6000.0,5999.999999999997,5156.828711387534
2025-08-19,75170.13808927368,73637.40966931099,733.8697672326482,47528.41816935003,5.057671474806312,365.25885796276737,47168.21698286207,3276.3843077855086,50444.60129064757,5999.999999999997,6000.0,6368.21697427355
2025-08-20,83445.365061011,79682.1718624668,649.8866514706779,52079.854298781094,571.9033659761278,1195.7154195051667,51456.04224525206,2679.0008329081147,54135.043078160175,6000.0,5999.999999999999,5506.521393472155
2025-08-21,80860.11848424537,78010.24172040126,211.69134588143572,50729.74907315282,4.845244830064605,741.8166319548959,49992.77768602799,751.733555412411,50744.5112414404,5999.999999999999,5999.999999999999,8188.530149769353
2025-08-22,76304.7411831244,71531.07469232369,0.0,48577.89933461037,0.0,1395.318013497024,47182.58132111335,0.0,47182.58132111335,5999.999999999999,6000.000000000001,46620.848573226474
2025-08-23,71180.36113064688,69184.97531101167,0.0,44282.92235664568,766.1883309408245,627.7108493518098,44421.39983823469,0.0,44421.39983823469,6000.000000000001,6000.000000000002,42871.4374672353
2025-08-24,72015.68736099095,70065.29261398403,1191.8371932238665,46135.689235825674,0.0,587.7966622806653,45547.892573545,4540.3240840032595,50088.21665754826,6000.000000000002,6000.000000000002,3404.0888938375347
2025-08-25,94156.3199063568,78579.49812546997,713.3245536497027,59798.17076131152,22.14991537983673,5149.062822576764,54671.25785411459,2426.61384212538,57097.87169623997,6000.000000000002,5999.999999999998,4414.146870943062
2025-08-26,76617.97537978392,75076.73962953422,359.94821922360063,49225.61604285249,0.0,516.2263814491419,48709.38966140335,1091.6968995237792,49801.08656092713,5999.999999999998,5999.999999999999,5942.591716350523
2025-08-27,76562.73328393608,78162.873623071,270.96356441904294,48938.56505387191,1654.037396479595,15.1096484896002,50577.4928018619,1089.2063045207503,51666.69910638265,5999.999999999999,6000.000000000002,6573.291659744729
2025-08-28,76710.04101496359,79810.5688001363,779.580910246424,48055.177404689086,3405.5841170495223,5.7455534058866045,51455.01596833272,3089.1177398352947,54544.13370816802,6000.000000000002,6000.000000000002,5756.02643585931
2025-08-29,84371.20127697673,75089.06862762914,0.0,53322.29342470912,18.047782283340084,2913.9169685619545,50426.4242384305,0.0,50426.4242384305,6000.000000000002,6000.000000000002,48452.52080228075
2025-08-30,76186.99928371559,69119.76033730202,15.235861178941946,48481.05804764999,0.0,2092.3384224299093,46388.719625220074,32.574271200577876,46421.293896420655,6000.000000000002,6000.0,46736.4538916187
2025-08-31,70089.27526326108,71363.07152391717,2122.6705461573383,44826.739363922825,865.6624356241898,0.0,45692.40179954701,8696.115065346607,54388.51686489362,6000.0,5999.999999999998,2969.6285899905156
2025-09-01,81105.16651463759,74622.17267648315,11.624483568014966,50451.606132635665,158.79570914998158,1815.1861950487416,48795.215646736906,49.99109158424836,48845.206738321154,5999.999999999998,6000.000000000004,17160.74247677278
2025-09-02,70945.60661555732,71605.03657045926,15.989871938095462,44514.31996390862,1515.034871687147,247.17672273320693,45782.17811286256,64.6363625381866,45846.814475400744,6000.000000000004,6000.000000000003,13569.666308569267
2025-09-03,76123.6841865782,73091.72760523774,0.0,47943.475654428046,269.0646222226341,853.8939048974612,47358.64637175322,0.0,47358.64637175322,6000.000000000003,5999.999999999999,13716.19327413101
2025-09-04,71465.78663384449,70817.23901950497,314.8900303680361,45762.44788426462,105.86208644261475,239.05314265793754,45629.2568280493,761.357964670582,46390.61479271988,5999.999999999999,6000.000000000002,13122.929264535163
2025-09-05,66696.62990060079,65394.20089206031,0.0,42617.9415225308,0.0,587.247525248818,42030.69399728198,0.0,42030.69399728198,6000.000000000002,6000.000000000002,54698.02357657043
2025-09-06,63694.82063753795,63025.75030437067,0.0,40143.98398600161,14.736354266681174,254.72312156951756,39903.99721869877,0.0,39903.99721869877,6000.000000000002,6000.0,51240.214098552664
2025-09-07,63578.76157140994,66670.1924565337,341.51189774036055,40226.129257840235,2271.0313343638354,5.568326620721028,42491.59226558335,1630.7775872115092,44122.36985279486,6000.0,6000.000000000002,8102.534563896856
2025-09-08,72711.68610882758,71688.44644303959,99.49474971378572,44990.477777263135,1094.1576681481824,501.5651846058545,45583.07026080547,241.55193484051415,45824.622195645985,6000.000000000002,6000.000000000007,8283.79712739267
2025-09-09,63055.88019640533,63589.43634497893,458.9028941528532,39863.906286872116,959.5687704942561,72.60427294348426,40750.87078442289,1410.8290792363591,42161.699863659254,6000.000000000007,6000.000000000002,6994.792745486993
2025-09-10,75619.76167878199,72967.90970185537,95.14207087211074,46950.900086620415,273.04669742597935,850.6358030666019,46373.31098097979,337.5821202932731,46710.89310127306,6000.000000000002,6000.000000000002,7407.049359505004
2025-09-11,75280.0462680554,65999.6139600807,84.80925415314863,46970.04257398301,0.0,2640.9293831853006,44329.11319079771,378.5137381257596,44707.62692892347,6000.000000000002,6000.000000000002,8522.357829436183
2025-09-12,62449.79988330135,63452.22910430353,0.0,39469.11222941956,673.6524400470192,1.9513515090657978,40140.81331795751,0.0,40140.81331795751,6000.000000000002,6000.0,47818.2161334457
2025-09-13,59481.18672317336,59607.8464083704,0.0,37308.173254598456,240.2179893658631,34.632598740021244,37513.758645224305,0.0,37513.758645224305,6000.0,6000.000000000002,47586.47900128286
2025-09-14,73029.71759787775,68768.57420922819,443.8705540140591,45423.465857069634,0.0,1466.2351013205287,43957.23075574911,1465.3121864811583,45422.54294223027,6000.000000000002,6000.000000000002,5019.946816743942
2025-09-15,61497.99408683006,61368.66819150942,1531.6576980751813,38702.924022581166,0.0,41.33761323764172,38661.58640934352,6071.821041870754,44733.407451214276,6000.000000000002,6000.000000000002,3734.2939282259663
2025-09-16,73101.8067356526,67485.5884432143,956.8720431459956,44844.77218607984,0.0,1715.9686234290652,43128.80356265078,3380.909826382831,46509.71338903361,6000.000000000002,6000.000000000001,4831.58950633345
2025-09-17,71235.64262765739,67257.95631188815,691.1118953427325,44699.593381685685,341.1749243839902,1552.2495103133524,43488.51879575632,2271.766050982498,45760.28484673882,6000.000000000001,6000.000000000002,3906.2639036754877
2025-09-18,64460.16811628803,68096.7669480595,523.0732840364237,40439.4938468208,2606.5929277330806,0.0,43046.08677455387,2093.3378939898557,45139.424668543725,6000.000000000002,6000.0,5538.2591228350675
2025-09-19,67414.0644121549,66725.62430965842,0.0,41431.39305777996,7.0088819057396,202.57835854100495,41235.8235811447,0.0,41235.8235811447,6000.0,6000.000000000003,46548.235431001434
2025-09-20,63423.61401058614,61912.25025422703,0.0,39389.058907761086,116.84354653935975,657.617310197124,38848.28514410333,0.0,38848.28514410333,6000.000000000003,6000.000000000002,42194.25020820898
2025-09-21,66836.1935284549,63346.10423404806,1957.340291071504,40868.36832996473,0.0,964.0851371160868,39904.28319284864,8039.1642908059575,47943.4474836546,6000.000000000002,5999.999999999999,3094.444097390142
2025-09-22,74063.70664260114,64979.20602252169,1921.5766259560496,46037.58743979898,0.0,2896.1666358677567,43141.420803931236,6542.41380216202,49683.83460609325,5999.999999999999,6000.0,2184.0344438808925
2025-09-23,72870.32454110433,68194.26915206379,956.6038961573597,45316.9798173815,0.0,1520.1310052305835,43796.84881215091,4101.150069719261,47897.99888187017,6000.0,6000.000000000004,2883.9089029898996
2025-09-24,61579.733592728604,63873.859967243276,2510.829265492146,38839.03203822974,1695.6688694295528,0.0,40534.700907659295,8022.766900638915,48557.467808298214,6000.000000000004,6000.000000000001,1372.917415090679
2025-09-25,69815.94006192603,69899.71007759267,977.5220000155977,43500.80416586354,614.6346436311298,153.3077532920111,43962.131056202656,3356.5722649031986,47318.70332110585,6000.000000000001,6000.000000000003,6515.686298346589
2025-09-26,73913.2026809873,69894.89996450872,0.0,45881.976098467174,0.0,1353.0242868906719,44528.951811576495,0.0,44528.951811576495,6000.000000000003,6000.000000000004,48082.3145792017
2025-09-27,57915.28756194032,61284.1031568051,19.122591019284528,35887.05266390687,2639.37819758335,1.4515778090000935,38524.97928368123,40.88409959923032,38565.863383280455,6000.000000000004,5999.999999999999,39405.912340119045
2025-09-28,62841.89700125785,66000.27617821109,3279.7409100668947,38599.36578282604,2638.768831764365,0.0,41238.1346145904,12665.713726220834,53903.84834081124,5999.999999999999,5999.999999999999,1762.3725531548894
2025-09-29,70333.39087324226,64428.693641254584,3456.1702287783123,43686.151259740545,0.0,1856.8827236124325,41829.26853612811,13248.741839825809,55078.01037595392,5999.999999999999,6000.000000000001,1019.4648718308441
2025-09-30,70655.6691190771,71056.15058781943,1600.6820842670809,44304.31833073219,665.5765385963189,41.230464350475735,44928.66440497804,6407.965989851022,51336.63039482906,6000.000000000001,5999.999999999999,2962.469205970846
2025-10-01,69046.49618587938,64423.706756542284,91.80757319627162,42520.16725707956,165.2433270861756,1241.478498573303,41443.932085592445,239.31200615126588,41683.24409174371,5999.999999999999,5999.999999999997,10708.162889529463
2025-10-02,76668.52989126823,66950.46223321563,92.95028015841217,48019.318937625125,3.4272488846909255e-12,3138.981796138162,44880.33714148696,202.74240447170388,45083.079545958666,5999.999999999997,6000.000000000002,11241.430073876185
2025-10-03,65310.80146390767,61332.56003052658,0.0,39850.1349122386,9.293256172008823,969.5382626846523,38889.88990572596,0.0,38889.88990572596,6000.000000000002,6000.000000000001,49431.60454388225
2025-10-04,73871.40173778484,61221.94994460493,0.0,45086.313527672224,0.0,3839.8242896060274,41246.489238066206,0.0,41246.489238066206,6000.000000000001,6000.000000000002,44052.5997249629
2025-10-05,67943.00791297709,61741.43088677699,992.6866037459275,41122.05696322077,87.33932840596502,1708.317564976507,39501.07872665023,3022.6589569096786,42523.737683559906,6000.000000000002,6000.000000000001,3918.9304976122735
2025-10-06,60497.36762911927,61737.6602368073,1925.6314762118955,37428.19179139995,848.7095540471719,2.0846811022448812,38274.81666434488,6859.599967579648,45134.41663192453,6000.000000000001,6000.0,1871.1220851379348
2025-10-07,65914.53930470598,65777.39810359754,563.6533877450705,39937.865089951796,1003.620426769349,231.59594636358892,40709.88957035756,1932.6030376037988,42642.49260796136,6000.0,6000.0,4502.894320085254
2025-10-08,66374.60931138444,65091.544447696266,205.37959227482366,40539.28899121086,2.122590103681432e-13,302.5230192421292,40236.76597196873,735.9886112059885,40972.75458317472,6000.0,6000.0,4748.015938038316
2025-10-09,75247.61079197127,65265.40920755404,135.6350735795511,46299.61972596735,49.939835881133234,3037.0935114779195,43312.46605037057,459.28404905174295,43771.75009942231,6000.0,6000.000000000001,5564.884717301729
2025-10-10,69069.00034996818,63024.07066156011,0.0,42331.38136898019,0.0,1835.1460611333673,40496.23530784683,0.0,40496.23530784683,6000.000000000001,6000.000000000002,49619.0325242231
2025-10-11,68174.69114259347,63496.028722914634,6.825857550449314,41151.359462473105,0.0,1324.5982671293411,39826.761195343766,14.593683442860632,39841.354878786624,6000.000000000002,6000.000000000003,45315.881154887546
2025-10-12,62647.061746978594,61762.376530632464,2693.5455459124323,37463.55929875151,480.0713003383936,278.55475817919506,37665.07584091071,11459.065701805073,49124.14154271578,6000.000000000003,6000.0,2067.44657534799
2025-10-13,67071.15249892994,61869.74315504389,1738.839487341099,40543.087422250086,377.9122244519772,1548.853960421486,39372.14568628057,7026.966438935637,46399.11212521621,6000.0,6000.000000000001,2525.0322067590128
2025-10-14,71720.9118756212,66993.53732265672,1014.7944872000028,43843.54193054168,234.1194611625773,1331.2262473314465,42746.43514437281,3446.1616926113843,46192.596836984194,6000.000000000001,6000.000000000001,3106.934752051342
2025-10-15,75200.6219422589,70404.18624348601,267.71585682945727,46420.902196772826,0.0,1615.770794641861,44805.131402130966,736.5551889249164,45541.686591055884,6000.000000000001,6000.0,4558.240311459966
2025-10-16,72468.34436397816,72777.45285771762,143.94310307245388,44908.89830214158,507.3810978379143,30.98781950533739,45385.29158047415,486.8142120898647,45872.10579256401,6000.0,6000.000000000002,5668.6807261414815
2025-10-17,58182.2828421794,65934.18372758752,0.0,35272.25018490873,7328.398794815682,0.0,42600.648979724414,0.0,42600.648979724414,6000.000000000002,5999.999999999999,45779.30406015649
2025-10-18,68070.22346158388,65229.7832905168,0.0,41006.720267169716,523.780676415172,1083.9518588910903,40446.549084693805,0.0,40446.549084693805,5999.999999999999,6000.000000000005,44998.257368491
2025-10-19,69349.59950186429,67459.40438109545,1936.5195011343756,42418.82135137597,0.0,540.3639463193747,41878.4574050566,8742.235477939907,50620.6928829965,6000.000000000005,5999.999999999999,1351.9121417942215
2025-10-20,74184.99217276344,72485.72061873684,711.7040171969172,45882.459720011335,0.0,595.1535164048229,45287.306203606524,3102.7374170612748,48390.0436206678,5999.999999999999,5999.999999999997,4506.045397031487
2025-10-21,73868.96170332067,73639.53707482049,633.8907098539373,45313.04447982324,457.3521429949517,265.0430386072054,45505.353584210985,2302.940416587829,47808.294000798815,5999.999999999997,6000.0,3447.2054115901356
2025-10-22,72812.4037615956,73841.53460997032,422.4349979516518,45156.80977386962,894.3269639396027,11.261636887955703,46039.87510092127,1757.689508818426,47797.5646097397,6000.0,6000.0,4395.842429323593
2025-10-23,83127.58227345638,72663.25712904334,282.01706505683404,51471.12289293727,864.003384927553,3552.799615906475,48782.32666195834,1123.8755258358437,49906.20218779418,6000.0,5999.999999999998,5246.833795503514
2025-10-24,68010.27169443734,69430.49893036243,0.0,41683.36307207665,1971.4032094706372,96.21096627746704,43558.55531526981,0.0,43558.55531526981,5999.999999999998,6000.000000000001,46938.37830402466
2025-10-25,71513.470983585,68457.74576697664,0.0,43239.415441619305,224.97764546858735,920.280667135858,42544.11241995204,0.0,42544.11241995204,6000.000000000001,6000.0,44845.46739031232
2025-10-26,71327.37360011297,68058.66793573406,1947.2286783199856,43390.852602490486,1311.593906030508,1470.572230311636,43231.874278209354,7758.114110785381,50989.98838899474,6000.0,5999.999999999998,1288.4721998454024
2025-10-27,67298.93295924913,70247.14546075644,989.6918602930401,41353.350885319356,2886.9737951811358,4.4376356895193805,44235.887044810974,4202.223337704265,48438.11038251524,5999.999999999998,6000.000000000002,3484.1626189403823
2025-10-28,69203.49050451342,71682.93322025897,817.4454436184924,42792.55779362747,2466.105878260455,9.04098223642907,45249.6226896515,2900.680242474878,48150.302932126375,6000.000000000002,6000.000000000005,2384.0709085375547
2025-10-29,77845.00559323639,78214.23631829728,373.6741730673788,48091.819898395144,464.67571113877875,34.8907589783345,48521.60485055558,1695.3148468326815,50216.919697388264,6000.000000000005,6000.0,4726.082652513922
2025-10-30,71438.26235327979,72878.34508098708,432.42201312155123,44221.96097856433,1653.7248695310054,0.0,45875.68584809534,1812.9998758409286,47688.685723936265,6000.0,6000.0,4253.452856658325
2025-10-31,77052.45377974947,75421.98344491483,0.0,47668.17764886444,0.0,619.2004527505075,47048.97719611393,0.0,47048.97719611393,6000.0,6000.0,47058.52997945105
2025-11-01,69485.05271469007,70243.12534280094,5.029640906052464,42234.36543621705,731.5473830634623,0.8646569307933405,42965.04816234972,10.753372257140168,42975.80153460686,6000.0,6000.0,43450.50625352531
2025-11-02,73454.63249049862,74065.37020681743,1690.4083846809924,45465.82125135033,1245.9166477760873,358.2194282293146,46353.51847089711,7363.099356887271,53716.61782778438,6000.0,6000.000000000002,2393.668519482316
2025-11-03,77963.44716447618,75770.08849536041,983.2613216990627,47958.46038970402,6.820548797134111,696.0047078096413,47269.27623069152,3546.8320385552315,50816.108269246746,6000.000000000002,6000.000000000002,2906.690927836422
2025-11-04,73993.7856264732,74286.64704252972,991.2008903733175,45808.55564825641,268.150867055026,2.4824171749806205,46074.22409813646,4450.802052977277,50525.026151113736,6000.000000000002,6000.000000000002,3399.3293841304894
2025-11-05,82829.3770619107,78078.93583631213,433.51016531123486,51816.00065106517,127.76009008337755,1670.52252210368,50273.23821904487,1402.8451520799656,51676.083371124834,6000.000000000002,6000.000000000001,4433.719108001101
