date,interval,price_yuan_per_kwh,load_kw,pv_kw,Q_kwh,C_kwh,D_kwh,E_kwh,U_kwh,S_start_kwh,S_end_kwh
2025-02-05,23:10-23:20,0.424,3292.5734,0.0,1404.69714686296,833.3333333333333,0.0,0.0,22.6015801962933,7049.999999999998,7799.999999999998
2025-02-05,23:20-23:30,0.422,3329.35,0.0,1418.6149066981616,833.3333333333333,0.0,0.0,30.389906698161667,7799.999999999998,8549.999999999998
2025-02-05,23:30-23:40,0.424,3407.647,0.0,1409.3551275868663,833.3333333333333,0.0,0.0,8.080627586866285,8549.999999999998,9299.999999999998
2025-02-05,23:40-23:50,0.4271,3378.9675,0.0,1409.8307932262687,833.3333333333333,0.0,0.0,13.336209892935585,9299.999999999998,10049.999999999998
2025-02-05,23:50-24:00,0.4276,3329.79,0.0,1418.798496332427,833.3333333333333,0.0,0.0,30.500162999093845,10049.999999999998,10799.999999999998
2025-02-06,00:00-00:10,0.4248,3497.9209,0.0,592.7803901596344,0.0,-1.6370904631912707e-12,0.0,9.793573492966129,10799.999999999998,10800.0
2025-02-06,00:10-00:20,0.4245,3655.2255,0.0,589.1602952448529,0.0,0.0,20.04395475514707,0.0,10800.0,10800.0
2025-02-06,00:20-00:30,0.4269,3623.51,0.0,614.8220701530496,0.0,-0.0,0.0,10.903736819716187,10800.0,10800.0
2025-02-06,00:30-00:40,0.4272,3476.4439,0.0,615.1677633988318,0.0,-0.0,0.0,35.760446732165065,10800.0,10800.0
2025-02-06,00:40-00:50,0.4271,3591.7096,0.0,592.9100879854483,0.0,0.0,5.708178681218442,0.0,10800.0,10800.0
2025-02-06,00:50-01:00,0.4285,3832.31,0.0,622.5786882139521,0.0,-0.0,16.13964511938127,0.0,10800.0,10800.0
2025-02-06,01:00-01:10,0.4311,3689.813,0.0,631.8116436289896,0.0,-0.0,0.0,16.84281029565625,10800.0,10800.0
2025-02-06,01:10-01:20,0.4302,3512.4654,0.0,634.1267974134973,0.0,0.0,0.0,48.71589741349737,10800.0,10800.0
2025-02-06,01:20-01:30,0.4279,3576.43,0.0,622.2299865877279,0.0,0.0,0.0,26.15831992106132,10800.0,10800.0
2025-02-06,01:30-01:40,0.4312,3784.4762,0.0,630.830983526823,0.0,-0.0,0.0,0.08495019348970345,10800.0,10800.0
2025-02-06,01:40-01:50,0.4333,3740.3364,0.0,631.7615983676559,0.0,-0.0,0.0,8.37219836765587,10800.0,10800.0
2025-02-06,01:50-02:00,0.4311,3513.98,0.0,649.7554069683467,0.0,0.0,0.0,64.09207363501343,10800.0,10800.0
2025-02-06,02:00-02:10,0.4293,3547.6302,0.0,632.4785497628156,0.0,0.0,0.0,41.20684976281564,10800.0,10800.0
2025-02-06,02:10-02:20,0.4324,3631.7631,0.0,639.1558914257986,0.0,0.0,0.0,33.862041425798566,10800.0,10800.0
2025-02-06,02:20-02:30,0.4367,3623.61,0.0,647.3267113578355,0.0,-0.0,0.0,43.39171135783545,10800.0,10800.0
2025-02-06,02:30-02:40,0.4348,3636.9672,0.0,639.1677658119423,0.0,0.0,0.0,33.00656581194232,10800.0,10800.0
2025-02-06,02:40-02:50,0.4335,3851.004,0.0,645.5231688345532,0.0,0.0,0.0,3.689168834553243,10800.0,10800.0
2025-02-06,02:50-03:00,0.4357,4038.16,0.0,689.3592645288505,0.0,0.0,0.0,16.33259786218389,10800.0,10800.0
2025-02-06,03:00-03:10,0.4374,3798.4365,0.0,641.2576968828471,0.0,-0.0,0.0,8.184946882847157,10800.0,10800.0
2025-02-06,03:10-03:20,0.4371,3694.4181,0.0,651.7847669596995,0.0,0.0,0.0,36.048416959699466,10800.0,10800.0
2025-02-06,03:20-03:30,0.4356,3860.63,0.0,685.9989295995375,0.0,0.0,0.0,42.56059626620413,10800.0,10800.0
2025-02-06,03:30-03:40,0.4353,3909.0565,0.0,651.3764396660889,0.0,0.0,0.1329770005777391,0.0,10800.0,10800.0
2025-02-06,03:40-03:50,0.436,4036.1819,0.0,643.8656293039088,0.0,0.0,28.831354029424574,0.0,10800.0,10800.0
2025-02-06,03:50-04:00,0.4378,4167.96,0.0,685.1852659063763,0.0,-0.0,9.474734093623624,0.0,10800.0,10800.0
2025-02-06,04:00-04:10,0.4401,3967.0475,0.0,683.2128573167954,0.0,-0.0,0.0,22.03827398346209,10800.0,10800.0
2025-02-06,04:10-04:20,0.4389,3731.5802,0.0,675.4265755474994,0.0,0.0,0.0,53.496542214166084,10800.0,10800.0
2025-02-06,04:20-04:30,0.4364,3751.5,0.0,685.3193778082087,0.0,0.0,0.0,60.06937780820874,10800.0,10800.0
2025-02-06,04:30-04:40,0.4393,4016.3868,0.0,683.2858752686512,0.0,0.0,0.0,13.888075268651164,10800.0,10800.0
2025-02-06,04:40-04:50,0.4422,4030.6615,0.0,667.911019907986,0.0,-0.0,3.8658967586807194,0.0,10800.0,10800.0
2025-02-06,04:50-05:00,0.4395,3848.11,0.0,662.7276345902469,0.0,0.0,0.0,21.37596792358022,10800.0,10800.0
2025-02-06,05:00-05:10,0.4333,3981.9707,0.0,680.3420266522909,0.0,0.0,0.0,16.680243318957537,10800.0,10800.0
2025-02-06,05:10-05:20,0.4439,4119.6281,0.0,697.8680007387923,0.0,-0.0,0.0,11.263317405458906,10800.0,10800.0
2025-02-06,05:20-05:30,0.4301,3994.17,0.0,696.5483371629466,0.0,0.0,0.0,30.85333716294656,10800.0,10800.0
2025-02-06,05:30-05:40,0.3713,3775.815,0.0138,689.8962777000855,0.0,0.0,0.0,60.59607770008552,10800.0,10800.0
2025-02-06,05:40-05:50,0.5708,4288.2664,0.0,757.5496845139985,0.0,-0.0,0.0,42.83861784733176,10800.0,10800.0
2025-02-06,05:50-06:00,0.9099,5219.6,0.0,854.0837832789574,0.0,13.056487883923182,2.7930621704527994,0.0,10800.0,10785.492791240085
2025-02-06,06:00-06:10,0.9368,5384.5687,0.1918,57.27368863004608,0.0,833.3333333333333,6.789128036620582,0.0,10785.492791240085,9859.56686531416
2025-02-06,06:10-06:20,0.8758,5265.3908,0.0,889.3396361240226,0.0,0.0,0.0,11.774502790689212,9859.56686531416,9859.56686531416
2025-02-06,06:20-06:30,0.8759,5233.23,0.0,883.0699613203269,0.0,0.0,0.0,10.864961320326984,9859.56686531416,9859.56686531416
2025-02-06,06:30-06:40,0.8601,5165.0204,26.0384,886.6998503146515,0.0,0.0,0.0,30.202850314651393,9859.56686531416,9859.56686531416
2025-02-06,06:40-06:50,0.8442,5125.311,172.6182,859.5004327846008,0.0,0.0,0.0,34.05163278460083,9859.56686531416,9859.56686531416
2025-02-06,06:50-07:00,0.8334,5137.64,426.7125,794.7062803990441,0.0,0.0,0.0,9.551697065710655,9859.56686531416,9859.56686531416
2025-02-06,07:00-07:10,0.8092,5156.1992,677.2558,778.9625449736917,0.0,0.0,0.0,32.47197830702504,9859.56686531416,9859.56686531416
2025-02-06,07:10-07:20,0.7972,5221.8023,923.6022,742.5597698245936,0.0,0.0,0.0,26.19308649126023,9859.56686531416,9859.56686531416
2025-02-06,07:20-07:30,0.7644,5136.75,1195.6125,699.8802694754038,0.0,0.0,0.0,43.024019475403776,9859.56686531416,9859.56686531416
2025-02-06,07:30-07:40,0.6899,4828.4213,1501.3435,1469.746576094549,833.3333333333333,0.0,0.0,81.90027609454918,9859.56686531416,10609.56686531416
2025-02-06,07:40-07:50,0.86,5671.6114,1760.4169,714.9103815463911,0.0,0.0,0.0,63.044631546391145,10609.56686531416,10609.56686531416
2025-02-06,07:50-08:00,1.1617,7183.26,1980.975,18.04877789303214,0.0,833.3333333333333,15.665388773634731,0.0,10609.56686531416,9683.640939388233
2025-02-06,08:00-08:10,1.1683,7370.8801,2244.5629,0.0,0.0,827.5401647213282,26.846035278671707,0.0,9683.640939388233,8764.151867475646
2025-02-06,08:10-08:20,1.0956,7059.1318,2489.9575,0.0,0.0,756.0957806021629,5.4332693978371935,0.0,8764.151867475646,7924.045444584354
2025-02-06,08:20-08:30,1.0849,6994.56,2760.225,0.0,0.0,705.1717472590126,0.550752740987491,0.0,7924.045444584354,7140.521280963229
2025-02-06,08:30-08:40,1.061,7074.7624,3174.0332,0.0,0.0,663.1855610051692,0.0,13.064027671835902,7140.521280963229,6403.64843540193
2025-02-06,08:40-08:50,1.043,7041.4353,3594.8527,0.0,0.0,606.7710588270331,0.0,32.34062549369969,6403.64843540193,5729.45837003856
2025-02-06,08:50-09:00,1.036,6892.45,3984.3375,0.0,0.0,591.6472888631106,0.0,106.961872196444,5729.45837003856,5072.072493523993
2025-02-06,09:00-09:10,1.0147,6834.3263,4392.8833,0.0,0.0,523.0849647077562,0.0,116.17779804108955,5072.072493523993,4490.866977182042
2025-02-06,09:10-09:20,0.9922,6774.059,4588.1351,0.0,0.0,489.2583681585812,0.0,124.93771815858133,4490.866977182042,3947.2465681169524
2025-02-06,09:20-09:30,0.97,6791.21,4638.7125,0.0,0.0,448.0792458547563,0.0,89.32966252142296,3947.2465681169524,3449.380739389446
2025-02-06,09:30-09:40,0.9422,7042.6097,4877.6597,0.0,0.0,395.4600414334184,0.0,34.63504143341845,3449.380739389446,3009.980693352314
2025-02-06,09:40-09:50,0.9569,7024.1427,5204.2186,0.0,0.0,337.31548072691214,0.0,33.99479739357878,3009.980693352314,2635.185714766856
2025-02-06,09:50-10:00,0.9977,6799.84,5458.3125,0.0,0.0,313.2956688085104,0.0,89.7077521418438,2635.185714766856,2287.0794160907335
2025-02-06,10:00-10:10,0.9919,6918.149,5556.3661,0.0,0.0,273.2334758801029,0.0,46.26965921343617,2287.0794160907335,1983.4866651128414
2025-02-06,10:10-10:20,0.9588,6945.9367,5516.1528,0.0,0.0,263.96006550941865,0.0,25.662748842751853,1983.4866651128414,1690.1977034357096
2025-02-06,10:20-10:30,0.9549,6772.21,5568.7125,0.0,0.0,233.59290712514746,0.0,33.00999045848084,1690.1977034357096,1430.650028852213
2025-02-06,10:30-10:40,0.9839,6754.8012,5966.6607,0.0,0.0,207.58502596699043,0.0,76.22827596699062,1430.650028852213,1200.0000000000018
2025-02-06,10:40-10:50,0.799,6829.7963,6308.8724,168.5550162948242,0.0,0.0,0.0,81.73436629482433,1200.0000000000018,1200.0000000000018
2025-02-06,10:50-11:00,0.5025,6945.51,6347.55,996.2636239159293,833.3333333333333,0.0,0.0,63.270290582595976,1200.0000000000018,1950.0000000000018
2025-02-06,11:00-11:10,0.4662,7088.9525,6192.9187,1022.6374519090958,833.3333333333333,0.0,0.0,39.96515190909588,1950.0000000000018,2700.000000000002
2025-02-06,11:10-11:20,0.5007,6932.1934,6102.7674,1010.2913876425183,833.3333333333333,0.0,0.0,38.7203876425184,2700.000000000002,3450.000000000002
2025-02-06,11:20-11:30,0.4827,6664.16,6159.225,964.1760207999477,833.3333333333333,0.0,0.0,46.686854133281145,3450.000000000002,4200.000000000002
2025-02-06,11:30-11:40,0.4785,6774.8271,6236.914,1023.5490554378579,833.3333333333333,0.0,0.0,100.56353877119125,4200.000000000002,4950.000000000002
2025-02-06,11:40-11:50,0.4662,6614.9184,6224.422,980.5989387418673,833.3333333333333,0.0,0.0,82.18287207520063,4950.000000000002,5700.000000000002
2025-02-06,11:50-12:00,0.4432,6253.43,6193.6875,918.692892344685,833.3333333333333,0.0,0.0,75.40247567801828,5700.000000000002,6450.000000000002
2025-02-06,12:00-12:10,0.4411,6430.7434,6291.1896,921.9711017469991,833.3333333333333,0.0,0.0,65.3788017469991,6450.000000000002,7200.000000000002
2025-02-06,12:10-12:20,0.4551,6562.3879,6267.1513,913.4161095621206,833.3333333333333,0.0,0.0,30.87667622878746,7200.000000000002,7950.000000000002
2025-02-06,12:20-12:30,0.4463,6362.83,6130.95,921.9996182224087,833.3333333333333,0.0,0.0,50.01961822240878,7950.000000000002,8700.000000000002
2025-02-06,12:30-12:40,0.4113,6187.2486,6174.696,904.3891064824908,833.3333333333333,0.0,0.0,68.96367314915744,8700.000000000002,9450.000000000002
2025-02-06,12:40-12:50,0.5682,6365.7413,6374.1462,948.3073342730553,833.3333333333333,0.0,0.0,116.37481760638877,9450.000000000002,10200.000000000002
2025-02-06,12:50-13:00,0.8279,6692.99,6471.7125,143.30120481837218,0.0,0.0,0.0,106.42162148503883,10200.000000000002,10200.000000000002
2025-02-06,13:00-13:10,0.8636,6651.762,6238.4936,154.2524158890734,0.0,0.0,0.0,85.37434922240675,10200.000000000002,10200.000000000002
2025-02-06,13:10-13:20,0.8416,6552.0172,6132.572,164.8373566142592,0.0,0.0,0.0,94.9298232809258,10200.000000000002,10200.000000000002
2025-02-06,13:20-13:30,0.8618,6608.06,6126.6375,159.6382139423955,0.0,0.0,0.0,79.40113060906197,10200.000000000002,10200.000000000002
2025-02-06,13:30-13:40,0.8623,6684.1086,5756.2187,163.44995769641025,0.0,0.0,0.0,8.801641029743678,10200.000000000002,10200.000000000002
2025-02-06,13:40-13:50,0.9026,6499.5032,5420.9953,0.0,0.0,176.07772682653626,3.6735898401304894,0.0,10200.000000000002,10004.35808130385
2025-02-06,13:50-14:00,0.9754,6257.32,5235.1125,0.0,0.0,218.99934347438364,0.0,48.63142680771716,10004.35808130385,9761.025477443425
2025-02-06,14:00-14:10,1.0002,6400.755,4924.6795,0.0,0.0,181.74294616093061,64.26963717240267,0.0,9761.025477443425,9559.088870597945
2025-02-06,14:10-14:20,0.9978,6307.1531,4686.0166,0.0,0.0,219.9026592080587,50.28675745860801,0.0,9559.088870597945,9314.752582588992
2025-02-06,14:20-14:30,1.0271,5990.44,4545.3,0.0,0.0,311.275976933078,0.0,70.41931026641146,9314.752582588992,8968.890385996683
2025-02-06,14:30-14:40,1.0906,6113.5462,4298.8762,0.0,0.0,323.2678526654885,0.0,20.822852665488426,8968.890385996683,8609.703883035028
2025-02-06,14:40-14:50,0.9376,6317.6375,3994.5908,0.0,0.0,347.460801785272,39.71364821472798,0.0,8609.703883035028,8223.636325495838
2025-02-06,14:50-15:00,0.6694,6367.36,3693.3,1265.9331337462145,833.3333333333333,0.0,13.076866253785397,0.0,8223.636325495838,8973.636325495838
2025-02-06,15:00-15:10,0.66,6369.0472,3421.8913,1295.258555746706,833.3333333333333,0.0,29.267427586627264,0.0,8973.636325495838,9723.636325495838
2025-02-06,15:10-15:20,0.7217,6248.8631,3274.3927,1329.1180659585962,833.3333333333333,0.0,0.0,0.03966595859640165,9723.636325495838,10473.636325495838
2025-02-06,15:20-15:30,0.7308,6081.83,3149.8125,898.0988008266197,362.62630500462666,0.0,0.0,46.802912488659786,10473.636325495838,10800.000000000002
2025-02-06,15:30-15:40,0.7534,6072.5868,2839.1895,582.906196597504,0.0,0.0,0.0,44.006646597504016,10800.000000000002,10800.000000000002
2025-02-06,15:40-15:50,0.7823,6153.6375,2539.608,611.3168668409674,0.0,0.0,0.0,8.978616840967334,10800.000000000002,10800.000000000002
2025-02-06,15:50-16:00,0.8055,6234.95,2287.4625,672.0823207856622,0.0,0.0,0.0,14.167737452328936,10800.000000000002,10800.000000000002
2025-02-06,16:00-16:10,0.8271,6274.8648,1926.0909,734.5747638967929,0.0,0.0,0.0,9.779113896792921,10800.000000000002,10800.000000000002
2025-02-06,16:10-16:20,0.8519,6237.8934,1578.2,805.1707888723759,0.0,0.0,0.0,28.5552222057093,10800.000000000002,10800.000000000002
2025-02-06,16:20-16:30,0.8791,6166.52,1290.3375,842.7060164026104,-0.0,0.0,0.0,30.008933069277106,10800.000000000002,10800.000000000002
2025-02-06,16:30-16:40,0.9024,6149.214,988.9297,883.188147784567,-0.0,0.0,0.0,23.140764451233792,10800.000000000002,10800.000000000002
2025-02-06,16:40-16:50,0.9163,6152.7943,712.3699,925.9915290130982,0.0,0.0,0.0,19.254129013098293,10800.000000000002,10800.000000000002
2025-02-06,16:50-17:00,0.9264,6163.46,456.2625,977.4229752699247,-0.0,0.0,0.0,26.22339193659134,10800.000000000002,10800.000000000002
2025-02-06,17:00-17:10,0.9462,6194.6798,185.6699,1017.025622661482,-0.0,0.0,0.0,15.523972661482073,10800.000000000002,10800.000000000002
2025-02-06,17:10-17:20,0.9742,6174.664,26.7105,1023.0412100997337,-0.0,0.0,1.6177065669330135,0.0,10800.000000000002,10800.000000000002
2025-02-06,17:20-17:30,0.9862,6196.74,0.0,1044.485450782758,0.0,0.0,0.0,11.695450782758144,10800.000000000002,10800.000000000002
2025-02-06,17:30-17:40,0.976,6287.1803,0.0,1079.9641893651403,0.0,0.0,0.0,32.100806031807,10800.000000000002,10800.000000000002
2025-02-06,17:40-17:50,1.0742,5525.683,0.1372,943.1906948698092,0.0,0.0,0.0,22.26639486980921,10800.000000000002,10800.000000000002
2025-02-06,17:50-18:00,1.2313,4336.56,0.0,736.1366969193041,0.0,-0.0,0.0,13.376696919303981,10800.000000000002,10800.000000000002
2025-02-06,18:00-18:10,1.2561,4179.4467,0.0,722.0160935392055,0.0,-0.0,0.0,25.441643539205415,10800.000000000002,10800.000000000002
2025-02-06,18:10-18:20,1.2447,4352.2859,0.0098,747.152361864101,0.0,0.0,0.0,21.77301186410094,10800.000000000002,10800.000000000002
2025-02-06,18:20-18:30,1.2545,4283.71,0.0,741.5228189857044,0.0,0.0,0.0,27.57115231903765,10800.000000000002,10800.000000000002
2025-02-06,18:30-18:40,1.2522,4132.7538,0.0,744.8068374298016,0.0,0.0,0.0,56.01453742980152,10800.000000000002,10800.000000000002
2025-02-06,18:40-18:50,1.2881,4207.6564,0.0,177.21445912674733,0.0,561.9307753827932,0.0,37.86916784287382,10800.000000000002,10175.632471796898
2025-02-06,18:50-19:00,1.3466,4428.7,0.0,0.0,0.0,730.4848664480927,7.6318002185739715,0.0,10175.632471796898,9363.982620187906
2025-02-06,19:00-19:10,1.3523,4420.9672,0.0,0.0,0.0,729.5034558231847,7.324410843481928,0.0,9363.982620187906,8553.423224828812
2025-02-06,19:10-19:20,1.3445,4294.9882,0.0,0.0,0.0,735.084089245463,0.0,19.25272257879635,8553.423224828812,7736.663125667186
2025-02-06,19:20-19:30,1.3483,4184.43,0.0,0.0,0.0,745.7089251621853,0.0,48.30392516218524,7736.663125667186,6908.097653264758
2025-02-06,19:30-19:40,1.349,4115.8736,0.0,0.0,0.0,743.577395681342,0.0,57.59846234800864,6908.097653264758,6081.900546952156
2025-02-06,19:40-19:50,1.3473,4099.3943,0.0,0.0,0.0,737.8721050533347,0.0,54.639721720001376,6081.900546952156,5262.042652448451
2025-02-06,19:50-20:00,1.3482,4155.24,0.0,0.0,0.0,732.191319545082,0.0,39.65131954508206,5262.042652448451,4448.496741842804
2025-02-06,20:00-20:10,1.3513,4284.5026,0.0,0.0,0.0,732.6598816842816,0.0,18.57611501761494,4448.496741842804,3634.430206638047
2025-02-06,20:10-20:20,1.34,4365.2546,0.0,0.0,0.0,724.6354697994958,2.9069635338375974,0.0,3634.430206638047,2829.2796846386073
2025-02-06,20:20-20:30,1.3489,4387.52,0.0,0.0,0.0,741.8520856048729,0.0,10.59875227153941,2829.2796846386073,2004.9995895220818
2025-02-06,20:30-20:40,1.3952,4417.887,0.0,0.0,0.0,724.4996305698706,11.814869430129306,0.0,2004.9995895220818,1200.0000000000036
2025-02-06,20:40-20:50,1.2226,4276.9982,0.0,719.5612146680579,0.0,-0.0,0.0,6.728181334724582,1200.0000000000036,1200.0000000000036
2025-02-06,20:50-21:00,0.9332,4159.27,0.0,733.9637526926067,0.0,0.0,0.0,40.75208602594,1200.0000000000036,1200.0000000000036
2025-02-06,21:00-21:10,0.9068,4434.6906,0.0,730.2863580019017,0.0,0.0,8.82874199809828,0.0,1200.0000000000036,1200.0000000000036
2025-02-06,21:10-21:20,0.9371,4468.5287,0.0,724.2490690764156,0.0,0.0,20.505714256917713,0.0,1200.0000000000036,1200.0000000000036
2025-02-06,21:20-21:30,0.9371,4287.12,0.0,729.2624303103153,0.0,0.0,0.0,14.742430310315285,1200.0000000000036,1200.0000000000036
2025-02-06,21:30-21:40,0.9871,4463.2525,0.0,758.5622144523977,0.0,-0.0,0.0,14.686797785731073,1200.0000000000036,1200.0000000000036
2025-02-06,21:40-21:50,0.7764,4144.5334,0.0,707.5902722133305,0.0,-0.0,0.0,16.834705546663827,1200.0000000000036,1200.0000000000036
2025-02-06,21:50-22:00,0.4209,3413.57,0.0,1415.6649440031256,833.3333333333333,0.0,0.0,13.403277336458814,1200.0000000000036,1950.0000000000036
2025-02-06,22:00-22:10,0.3859,3286.6188,0.0,1404.7245287120681,833.3333333333333,0.0,0.0,23.62139537873486,1950.0000000000036,2700.0000000000036
2025-02-06,22:10-22:20,0.4368,3334.1493,0.0,1255.861646465658,666.6666666666666,0.0,0.0,33.50342979899142,2700.0000000000036,3300.0000000000036
2025-02-06,22:20-22:30,0.4198,3322.07,0.0,1429.8576505785318,833.3333333333333,0.0,0.0,42.845983911865005,3300.0000000000036,4050.0000000000036
2025-02-06,22:30-22:40,0.4186,3459.2504,0.0,1405.6545154601142,833.3333333333333,0.0,4.220551206552273,0.0,4050.0000000000036,4800.000000000004
2025-02-06,22:40-22:50,0.4241,3460.9125,0.0,1408.3139992245185,833.3333333333333,0.0,1.8380841088148827,0.0,4800.000000000004,5550.000000000004
2025-02-06,22:50-23:00,0.4237,3350.57,0.0,1412.5555858644227,833.3333333333333,0.0,0.0,20.79391919775594,5550.000000000004,6300.000000000004
2025-02-06,23:00-23:10,0.4248,3427.9108,0.0,1392.4722850344806,833.3333333333333,0.0,12.179514965519502,0.0,6300.000000000004,7050.000000000004
2025-02-06,23:10-23:20,0.424,3371.0317,0.0,1397.968475930083,833.3333333333333,0.0,0.0,2.796525930083135,7050.000000000004,7800.000000000004
2025-02-06,23:20-23:30,0.422,3281.05,0.0,1415.6175468557076,833.3333333333333,0.0,0.0,35.44254685570763,7800.000000000004,8550.000000000004
2025-02-06,23:30-23:40,0.424,3518.3223,0.0,1407.5138841403486,833.3333333333333,0.0,12.206499192984666,0.0,8550.000000000004,9300.000000000004
2025-02-06,23:40-23:50,0.4271,3204.4529,0.0,1405.9545764121142,833.3333333333333,0.0,0.0,38.54575974544764,9300.000000000004,10050.000000000004
2025-02-06,23:50-24:00,0.4276,2446.62,0.0,1283.158465396362,833.3333333333333,0.0,0.0,42.05513206302885,10050.000000000004,10800.000000000004
2025-02-07,00:00-00:10,0.4248,2317.5067,0.0,433.61831981581963,0.0,3.2741809263825413e-12,0.0,47.367203149156275,10800.000000000004,10800.0
2025-02-07,00:10-00:20,0.4245,2551.5967,0.0,460.16778535396776,0.0,0.0,0.0,34.90166868730108,10800.0,10800.0
2025-02-07,00:20-00:30,0.4269,2681.61,0.0,464.69151541687165,0.0,-0.0,0.0,17.75651541687165,10800.0,10800.0
2025-02-07,00:30-00:40,0.4272,2515.519,0.0,458.02020902296834,0.0,-0.0,0.0,38.767042356301715,10800.0,10800.0
2025-02-07,00:40-00:50,0.4271,2360.9112,0.0,439.8454507175491,0.0,0.0,0.0,46.36025071754909,10800.0,10800.0
2025-02-07,00:50-01:00,0.4285,2352.1,0.0,464.69279031017084,0.0,-0.0,0.0,72.67612364350418,10800.0,10800.0
2025-02-07,01:00-01:10,0.4311,2377.9897,0.0,463.2458797682147,0.0,-0.0,0.0,66.91426310154804,10800.0,10800.0
2025-02-07,01:10-01:20,0.4302,2522.902,0.0,461.7828535463243,0.0,0.0,0.0,41.29918687965761,10800.0,10800.0
2025-02-07,01:20-01:30,0.4279,2714.13,0.0,453.49802158766715,0.0,0.0,0.0,1.1430215876671355,10800.0,10800.0
2025-02-07,01:30-01:40,0.4312,2740.8987,0.0,473.45329376089774,0.0,0.0,0.0,16.636843760897705,10800.0,10800.0
2025-02-07,01:40-01:50,0.4333,2676.2771,0.0,475.04229198129417,0.0,-0.0,0.0,28.996108647960853,10800.0,10800.0
2025-02-07,01:50-02:00,0.4311,2656.34,0.0,482.24467804777976,0.0,0.0,0.0,39.5213447144464,10800.0,10800.0
2025-02-07,02:00-02:10,0.4293,2761.4582,0.0,478.9631214154577,0.0,0.0,0.0,18.720088082124335,10800.0,10800.0
2025-02-07,02:10-02:20,0.4324,2891.9185,0.0,506.8337627010342,0.0,0.0,0.0,24.84734603436749,10800.0,10800.0
2025-02-07,02:20-02:30,0.4367,2942.14,0.0,518.0715486304828,0.0,-0.0,0.0,27.71488196381614,10800.0,10800.0
2025-02-07,02:30-02:40,0.4348,2881.5252,0.0,508.4278552526694,0.0,0.0,0.0,28.17365525266939,10800.0,10800.0
2025-02-07,02:40-02:50,0.4335,2818.7568,0.0,512.9808911749049,0.0,0.0,0.0,43.188091174904855,10800.0,10800.0
2025-02-07,02:50-03:00,0.4357,2794.84,0.0,535.9859827784362,0.0,0.0,0.0,70.17931611176954,10800.0,10800.0
2025-02-07,03:00-03:10,0.4374,2789.3528,0.0,526.4044721722745,0.0,-0.0,0.0,61.51233883894116,10800.0,10800.0
2025-02-07,03:10-03:20,0.4371,2932.7084,0.0,533.2368256976694,0.0,0.0,0.0,44.45209236433601,10800.0,10800.0
2025-02-07,03:20-03:30,0.4356,3127.28,0.0,534.1619990860563,0.0,0.0,0.0,12.948665752722945,10800.0,10800.0
2025-02-07,03:30-03:40,0.4353,3096.29,0.0,531.9549936212745,0.0,0.0,0.0,15.906660287941236,10800.0,10800.0
2025-02-07,03:40-03:50,0.436,2919.171,0.0,527.8166026533482,0.0,0.0,0.0,41.28810265334829,10800.0,10800.0
2025-02-07,03:50-04:00,0.4378,2888.65,0.0,552.1644799616455,0.0,-0.0,0.0,70.72281329497883,10800.0,10800.0
2025-02-07,04:00-04:10,0.4401,3198.0765,0.0,563.8634429950116,0.0,-0.0,0.0,30.850692995011627,10800.0,10800.0
2025-02-07,04:10-04:20,0.4389,3197.1951,0.0,561.1794205258826,0.0,0.0,0.0,28.313570525882596,10800.0,10800.0
2025-02-07,04:20-04:30,0.4364,2913.97,0.0,548.0841392683939,0.0,0.0,0.0,62.422472601727236,10800.0,10800.0
2025-02-07,04:30-04:40,0.4393,3005.0418,0.0,545.9827286946021,0.0,0.0,0.0,45.142428694602074,10800.0,10800.0
2025-02-07,04:40-04:50,0.4422,3101.0153,0.0,537.9257262159527,0.0,-0.0,0.0,21.08984288261945,10800.0,10800.0
2025-02-07,04:50-05:00,0.4395,3045.64,0.0,531.3575720829657,0.0,0.0,0.0,23.750905416299076,10800.0,10800.0
2025-02-07,05:00-05:10,0.4333,3066.5776,0.0027,543.7055642934852,0.0,0.0,0.0,32.60974762681849,10800.0,10800.0
2025-02-07,05:10-05:20,0.4439,3021.8955,0.0,561.6482129340226,0.0,-0.0,0.0,57.998962934022586,10800.0,10800.0
2025-02-07,05:20-05:30,0.4301,2956.6,0.0,571.5146857906284,0.0,0.0,0.0,78.74801912396174,10800.0,10800.0
2025-02-07,05:30-05:40,0.3713,3070.6652,0.0373,568.6158142180017,0.0,0.0,0.0,56.844497551335,10800.0,10800.0
2025-02-07,05:40-05:50,0.5708,3065.3656,0.0,0.0,0.0,561.3766235304473,0.0,50.48235686378064,10800.0,10176.24819607728
2025-02-07,05:50-06:00,0.9099,2965.84,0.0,0.0,0.0,551.5782447724724,0.0,57.27157810580576,10176.24819607728,9563.383479663422
2025-02-07,06:00-06:10,0.9368,3091.0776,0.5196,0.0,0.0,566.5295843341479,0.0,51.436584334147824,9563.383479663422,8933.906163736592
2025-02-07,06:10-06:20,0.8758,3146.1675,0.0,0.0,0.0,581.8675422569087,0.0,57.50629225690864,8933.906163736592,8287.386672340026
2025-02-07,06:20-06:30,0.8759,3072.82,0.0,0.0,0.0,566.3804658125813,0.0,54.243799145914636,8287.386672340026,7658.075043659381
2025-02-07,06:30-06:40,0.8601,3148.9148,35.1032,0.0,0.0,565.7849975853426,0.0,46.816397585342656,7658.075043659381,7029.425046342333
