date,planned_purchase_kwh,emergency_purchase_kwh,planned_plus_emergency_kwh,planned_cost_yuan,emergency_cost_yuan,actual_total_cost_yuan,initial_kwh,terminal_kwh,total_unused_kwh
2025-07-27,83784.14671683841,993.8113360590133,84777.95805289742,52852.24257699079,4092.9492562774158,56945.19183326821,10799.999999999998,10800.000000000005,6814.146976875399
2025-07-28,85224.1883363069,1858.1599830301902,87082.34831933709,53675.90045175003,6367.769542353373,60043.6699941034,10800.000000000005,10799.999999999993,4844.072711881903
2025-07-29,85734.36666844014,1408.159750563646,87142.52641900379,54078.079915676586,4772.235740452457,58850.315656129045,10799.999999999993,10799.999999999995,6808.285573873371
2025-07-30,85423.98302652266,534.4895843678017,85958.47261089046,53697.17305650409,2305.9940637746327,56003.167120278726,10799.999999999995,10800.000000000002,7607.948452927369
2025-07-31,86045.61402304775,348.3397524711116,86393.95377551886,54256.570650473914,1411.6829704508964,55668.25362092481,10800.000000000002,10800.000000000002,7448.122908774853
2025-08-01,45364.66798619297,226.70970778035456,45591.37769397333,26438.124138732164,786.8208918054188,27224.945030537583,10800.000000000002,10800.000000000007,20286.68469397333
2025-08-02,44522.551642953695,212.52282371724542,44735.07446667094,26027.395370420447,599.6011488614436,26626.99651928189,10800.000000000007,10799.999999999995,19682.45874283614
2025-08-03,80466.74971393569,508.72953865684156,80975.47925259253,50656.413505606746,2150.0313191975406,52806.44482480429,10799.999999999995,10800.000000000004,13914.30240955521
2025-08-04,77247.01605972098,283.5287027470166,77530.544762468,48795.175888662256,843.3057586929516,49638.481647355205,10800.000000000004,10800.000000000005,8099.0703817000895
2025-08-05,76149.70546791397,444.5037991152555,76594.20926702922,48127.24751582954,1594.0820660388986,49721.32958186844,10800.000000000005,10800.000000000002,7520.352327502067
2025-08-06,76371.49820523342,2117.1216518470633,78488.61985708048,48086.06609494885,8892.389898291349,56978.455993240204,10800.000000000002,10800.000000000004,6490.337355829901
2025-08-07,77514.32823057951,728.3628544720227,78242.69108505154,48819.118742375475,2342.0031623965438,51161.121904772015,10800.000000000004,10800.000000000004,10875.011845500736
2025-08-08,42421.08396247179,383.8315016378993,42804.91546410969,24562.726622712107,1410.3295752281851,25973.056197940292,10800.000000000004,10800.000000000002,22403.585386543178
2025-08-09,42417.96364038337,595.9601856020778,43013.92382598545,24502.27332000025,2240.4122519142593,26742.68557191451,10800.000000000002,10799.999999999998,19256.768488536894
2025-08-10,73288.35861209266,1539.538981508053,74827.89759360072,46436.12053260744,5521.173952647281,51957.29448525472,10799.999999999998,10800.000000000005,5695.737511767083
2025-08-11,76610.07765671963,578.2906637227062,77188.36832044234,48124.755108379846,2347.5440644624305,50472.29917284228,10800.000000000005,10800.000000000002,8750.768322567379
2025-08-12,76567.90308005622,1213.266543705421,77781.16962376164,48041.57926218052,4954.4597173844595,52996.03897956498,10800.000000000002,10800.000000000002,6041.189820360735
2025-08-13,77522.29135745182,605.7696014008943,78128.06095885271,48696.47501799671,2318.000526869311,51014.47554486602,10800.000000000002,10800.000000000004,8057.497703261384
2025-08-14,74862.46671747934,1159.4621594641653,76021.92887694351,47131.71845118612,4851.155404304873,51982.873855490994,10800.000000000004,10800.0,6124.296890868047
2025-08-15,42538.873460860676,374.8603250523108,42913.733785912984,24705.364039298096,1329.147112917816,26034.511152215913,10800.0,10800.0,21278.4546327539
2025-08-16,42357.056571205416,366.33460420835047,42723.391175413766,24557.91865079952,1637.289288887763,26195.20793968728,10800.0,10800.000000000002,21160.867632380818
2025-08-17,74571.83876476905,733.9793035522783,75305.81806832133,47271.20230015118,2875.101352123498,50146.30365227468,10800.000000000002,10800.000000000007,8363.583570863379
2025-08-18,75530.39846530084,687.5409301072305,76217.93939540807,47566.83308181375,2613.428585460805,50180.26166727455,10800.000000000007,10799.999999999996,7809.795220381055
2025-08-19,77420.59363733346,542.0295287008842,77962.62316603433,48702.931201421336,2351.110195231159,51054.041396652494,10799.999999999996,10800.0,9602.584253077806
2025-08-20,76340.73591619477,2465.5202299699345,78806.2561461647,48009.083529871685,10099.819934551639,58108.903464423325,10800.0,10800.0,4212.695983538586
2025-08-21,76577.3546460836,909.9717902054205,77487.32643628902,48465.14466447345,3369.510653448968,51834.65531792242,10800.0,10800.000000000005,7503.571325339705
2025-08-22,43117.49630501204,778.2632576359995,43895.75956264804,24952.605320074705,3204.527124840536,28157.13244491524,10800.000000000005,10800.000000000005,18040.051908966627
2025-08-23,43097.42718265702,427.39273182609224,43524.81991448311,25009.164014150636,1560.4301206069945,26569.59413475763,10800.000000000005,10800.000000000004,16318.314307997913
2025-08-24,77735.14178037815,618.6265412656553,78353.7683216438,49018.18521829673,2606.1126626201312,51624.297880916856,10800.000000000004,10799.999999999998,10473.005010031477
2025-08-25,77719.17075875978,2310.8704361258224,80030.0411948856,49272.10440970649,7800.749559916358,57072.85396962285,10799.999999999998,10799.999999999998,5036.698500995396
2025-08-26,80295.28124978949,208.624793376517,80503.906043166,50626.703832065665,889.0894913304735,51515.79332339614,10799.999999999998,10800.0,10721.157564708497
2025-08-27,79951.91825937603,174.58320436430816,80126.50146374034,50493.14033340625,702.8328256854268,51195.97315909168,10800.0,10799.999999999996,8023.923509003649
2025-08-28,78814.75737860485,2910.458753180171,81725.21613178501,50033.32683447824,10747.637315437762,60780.964149916006,10799.999999999996,10800.000000000002,6683.499044741248
2025-08-29,44480.86649452148,210.37060706853578,44691.23710159001,26120.00295475035,1013.9975045121923,27134.000459262545,10800.000000000002,10800.000000000004,17676.44415322754
2025-08-30,44274.865987883255,337.7035144149353,44612.56950229819,25970.11528515677,864.689997097955,26834.805282254725,10800.000000000004,10799.999999999998,21790.322348598216
2025-08-31,78285.31459047974,485.88991304159583,78771.20450352134,49751.22249153843,1389.7450906222898,51140.967582160716,10799.999999999998,10799.999999999998,7919.720766459222
2025-09-01,78968.43712162849,378.88049214245893,79347.31761377095,50218.19832626321,949.2899477085786,51167.488273971794,10799.999999999998,10800.000000000002,21580.295170868463
2025-09-02,67960.51013058033,235.8172609615422,68196.32739154187,41720.27557017941,1012.7524398947658,42733.02801007417,10800.000000000002,10800.000000000005,10074.36355718844
2025-09-03,66698.14062737866,875.4816364559013,67573.62226383456,41042.50436743369,3549.734387298259,44592.23875473195,10800.000000000005,10800.0,7912.556149441332
2025-09-04,66049.80940212202,803.3371077175818,66853.1465098396,40604.491468770124,3832.266616512986,44436.75808528311,10800.0,10799.999999999993,8899.4949191563
2025-09-05,43138.15469175151,0.0,43138.15469175151,24976.594868475226,0.0,24976.594868475226,10799.999999999993,10800.0,31400.22076872769
2025-09-06,34907.791734896215,513.7325409667608,35421.524275862976,19183.35768754727,2316.2755195066766,21499.63320705395,10800.0,10799.999999999998,22803.859842994872
2025-09-07,60889.62947850577,2644.593934058641,63534.22341256441,37825.959474617426,8404.001196268531,46229.96067088596,10799.999999999998,10800.000000000002,4531.966652221157
2025-09-08,57435.44476777331,8923.701713338529,66359.14648111183,35116.09291119649,31021.37664454554,66137.46955574202,10800.000000000002,10800.000000000005,2907.773180412919
2025-09-09,66240.18905558986,850.2290707119112,67090.41812630177,40588.1042822418,4352.421983086755,44940.52626532856,10800.000000000005,10800.000000000005,9888.459556457967
2025-09-10,66617.79537501455,2504.49774028076,69122.29311529531,40872.19610275874,10788.561855285207,51660.75795804395,10800.000000000005,10800.000000000004,3692.1423756722706
2025-09-11,68126.7518937793,631.5986076190618,68758.35050139837,42110.82828942957,2526.2239230910473,44637.05221252062,10800.000000000004,10800.0,11131.235496469402
2025-09-12,34639.10009326842,407.67460571903075,35046.77469898745,18658.793733972718,1933.1523797274572,20591.946113700174,10800.0,10800.000000000005,18981.732649754453
2025-09-13,35258.79797500202,357.09366086860314,35615.89163587062,19293.98438863831,1370.8822990019025,20664.866687640213,10800.000000000005,10800.0,23517.63418210328
2025-09-14,63065.56579047121,5368.888214564686,68434.45400503589,39589.47984715995,15685.188625781426,55274.668472941376,10800.0,10799.999999999996,4215.550422511277
2025-09-15,69952.78155954018,254.7041285134767,70207.48568805365,43404.8537999544,988.9959244394865,44393.849724393884,10799.999999999996,10799.999999999998,11038.166592084006
2025-09-16,70608.62112221366,706.2472239957713,71314.86834620943,43916.09777663238,2203.504387965574,46119.60216459795,10799.999999999998,10800.000000000004,7685.600653241927
2025-09-17,70242.9933787386,837.6259659433622,71080.61934468195,43689.753179016894,2947.764956222072,46637.51813523896,10800.000000000004,10800.000000000005,6933.043632660402
2025-09-18,70046.9049229335,354.64499234435186,70401.54991527786,43740.81904344806,1369.178005965465,45109.99704941352,10800.000000000005,10800.000000000002,7331.9250381192205
2025-09-19,36507.04200654723,295.85358118747433,36802.8955877347,20141.221985967928,925.177515652839,21066.399501620766,10800.000000000002,10800.0,16512.901827498987
2025-09-20,36455.748617858204,310.3811001952489,36766.12971805345,20074.050551847977,1128.4840550104427,21202.53460685842,10800.0,10799.999999999998,16727.020937298763
2025-09-21,71702.06242422428,656.119263423183,72358.18168764746,44906.63732306134,1860.1545522986114,46766.79187535995,10799.999999999998,10800.000000000007,9923.685382070855
2025-09-22,71408.22112864602,478.1984556710425,71886.41958431706,44606.668349390646,1544.6428936346313,46151.31124302528,10800.000000000007,10800.0,7165.513147616942
2025-09-23,72187.0234951974,476.44472346985333,72663.46821866726,45196.700992822545,2085.524621138654,47282.2256139612,10800.0,10800.000000000002,6445.154989804757
2025-09-24,73246.28277636897,415.56256473546796,73661.84534110443,45900.445532788515,1210.7863142720553,47111.23184706057,10800.000000000002,10800.000000000004,8429.104820737837
2025-09-25,72989.47620868139,415.57202479133394,73405.04823347271,45800.930695924995,1409.989586191139,47210.92028211613,10800.000000000004,10800.000000000002,8935.185201750093
2025-09-26,37113.620130325275,150.62116651326744,37264.24129683854,20478.147481674227,724.3835722230891,21202.531053897317,10800.000000000002,10800.000000000004,15415.337897579173
2025-09-27,36752.14008130329,479.6561964443764,37231.796277747664,20301.70064007899,1767.8984158432454,22069.599055922237,10800.000000000004,10799.999999999996,15306.363557329587
2025-09-28,74596.34936145693,372.4358135820687,74968.785175039,46519.49494023467,1599.0633992497997,48118.558339484465,10799.999999999996,10800.0,7311.15756882125
2025-09-29,75297.2077893794,244.90756631050468,75542.11535568991,47096.51735178314,1140.414019827567,48236.931371610706,10800.0,10800.0,8599.019173124874
2025-09-30,76093.58738821896,370.05330421998497,76463.64069243894,47696.627424347804,1608.096090459284,49304.72351480709,10800.0,10800.000000000005,6862.152063662286
2025-10-01,76439.7549511951,15.643204061272172,76455.39815525636,47886.28704260102,36.32966919253437,47922.616711793555,10800.000000000005,10800.000000000007,22558.212639865727
2025-10-02,69444.01467326506,325.0043175077494,69769.0189907728,42904.080263202486,1249.8646856987316,44153.94494890122,10800.000000000007,10799.999999999998,13827.92996830263
2025-10-03,36708.91253559588,2.1282790417254773,36711.04081463761,20139.21548698283,4.65880282233707,20143.874289805168,10799.999999999998,10800.0,24366.678782809795
2025-10-04,34553.85867075104,238.40613901098777,34792.264809762026,18366.553325229208,964.3312920987366,19330.884617327945,10800.0,10800.000000000005,16932.699673127092
2025-10-05,68087.76237816943,247.68584339606377,68335.44822156549,41124.09159318046,1034.073487760837,42158.1650809413,10800.000000000005,10800.000000000004,9515.952057128252
2025-10-06,65463.65267258484,739.6839113860776,66203.33658397091,39998.758155023395,2244.4600627207183,42243.218217744114,10800.000000000004,10799.999999999998,4392.17863018904
2025-10-07,64362.42083669438,928.0242432197682,65290.44507991415,39462.87026114035,3803.5985029995595,43266.46876413991,10799.999999999998,10800.0,3442.141753284337
2025-10-08,64525.461225441744,979.0804329168425,65504.54165835859,38775.97065148559,4768.276151390106,43544.2468028757,10800.0,10800.000000000002,4957.642308049248
2025-10-09,65666.19666037532,474.4720971994808,66140.66875757481,39831.657427605576,2421.111117838771,42252.76854544435,10800.000000000002,10800.000000000004,6327.353740908138
2025-10-10,33839.67677930849,223.15221020949053,34062.82898951798,17663.034130873755,730.5178285435354,18393.55195941729,10800.000000000004,10800.0,19773.124409524953
2025-10-11,34642.50347605739,105.90133817681505,34748.40481423421,18064.935736973734,422.15717572369766,18487.09291269743,10800.0,10800.000000000002,15857.726371952123
2025-10-12,67652.68945464541,642.8640803879683,68295.55353503338,41443.21807200306,2501.245629135544,43944.4637011386,10800.000000000002,10799.999999999998,5713.321497224135
2025-10-13,68314.98434385596,203.5113625206493,68518.4957063766,41960.986172749144,721.6169103951213,42682.60308314426,10799.999999999998,10800.0,7411.365287491391
2025-10-14,68985.50620320477,470.62855826984014,69456.13476147462,42265.95531979967,1739.8086045354044,44005.76392433508,10800.0,10800.0,4598.169975350115
2025-10-15,68821.03969372678,1041.2466435340054,69862.28633726078,42285.2027600982,4454.888637574168,46740.09139767237,10800.0,10800.000000000004,3863.985184522563
2025-10-16,69291.99933438555,1492.3238861334314,70784.32322051897,42839.923810549764,5794.746073312699,48634.669883862465,10800.000000000004,10800.0,3704.7269834200115
2025-10-17,34828.409231740894,77.65566364575957,34906.064895386655,18299.83337624315,331.2432408093964,18631.076617052546,10800.0,10799.999999999996,14383.259979992616
2025-10-18,35060.688698815444,262.0045604569053,35322.693259272346,18485.718199432835,854.9162406002832,19340.634440033118,10799.999999999996,10800.000000000004,14739.7036322642
2025-10-19,72607.87612402372,786.4537590731461,73394.32988309687,44676.214380607635,2969.6247943184617,47645.8391749261,10800.000000000004,10799.999999999998,5230.854637958427
2025-10-20,73267.53064839068,621.3722200856397,73888.90286847632,45417.12654332526,2748.629651513279,48165.75619483854,10799.999999999998,10799.999999999998,5138.879943033978
2025-10-21,74187.23658997598,1017.7341860842987,75204.97077606028,45957.97952939483,2632.3636047457057,48590.34313414053,10799.999999999998,10799.999999999996,4347.001673606384
2025-10-22,74147.22835260927,1127.4470555753867,75274.67540818464,45758.430838385866,5279.834933208915,51038.26577159478,10799.999999999996,10800.000000000005,5346.257477463483
2025-10-23,75265.11107987464,373.022072562469,75638.1331524371,46756.79159536672,1006.2803622360805,47763.0719576028,10800.000000000005,10800.000000000004,7846.181102641848
2025-10-24,35294.54945764216,297.0884282519106,35591.63788589407,18540.851099613872,1140.4596879614724,19681.310787575345,10800.000000000004,10799.999999999998,13004.304233596245
2025-10-25,35656.280695398236,198.2754834238812,35854.55617882212,18791.933571413872,605.0066587226638,19396.940230136537,10799.999999999998,10800.0,12241.525475220798
2025-10-26,76500.75806556483,171.7472010869322,76672.50526665177,47596.54401256407,546.7560651446363,48143.3000777087,10800.0,10799.999999999998,7698.109487774644
2025-10-27,76847.23477977955,352.3523931874585,77199.587172967,47821.97541891635,1330.7481009336602,49152.72351985001,10799.999999999998,10799.999999999998,9221.65759802362
2025-10-28,75291.93172754979,413.11030206709165,75705.04202961687,46803.2386518719,1394.1011746826362,48197.33982655453,10799.999999999998,10800.000000000004,5247.02104636152
2025-10-29,75675.40737667023,1609.9669638007063,77285.37434047094,47037.50488157911,5223.5601100686035,52261.06499164771,10800.000000000004,10800.0,3513.7733770734344
2025-10-30,78803.76285973814,227.37461310105508,79031.1374728392,49349.89544932282,869.550742007637,50219.44619133046,10800.0,10800.000000000004,9796.600571615418
2025-10-31,36298.91913050816,152.182196403428,36451.101326911594,19251.650842874988,595.3173251444609,19846.968168019448,10800.000000000004,10800.0,8396.692284756444
2025-11-01,36633.6024144629,210.93030155955574,36844.532716022455,19478.981870626063,524.229734469478,20003.21160509554,10800.0,10800.000000000005,10243.318895197788
2025-11-02,79221.53453082686,241.8296891362204,79463.36421996308,49540.56723257535,889.969952732227,50430.53718530758,10800.000000000005,10800.000000000002,6236.179349685471
2025-11-03,79606.2890341738,712.5410210653597,80318.83005523916,50086.425553532856,1693.0515305894285,51779.477084122285,10800.000000000002,10800.000000000004,6362.35135927099
2025-11-04,81093.93907573857,313.76209484140577,81407.70117057998,50641.277284487005,1106.538039682316,51747.81532416932,10800.000000000004,10800.0,9418.262380862658
2025-11-05,80049.69495344268,211.6868338671211,80261.3817873098,50051.16490335303,689.6157021997599,50740.78060555278,10800.0,10799.999999999998,6155.523429979492
2025-11-06,79667.98051499439,735.8597058378701,80403.84022083225,49744.47184672653,3219.69652622129,52964.16837294782,10799.999999999998,10800.0,4618.81334616783
2025-11-07,36812.56412531869,305.3211184780381,37117.88524379673,19560.12739731479,1353.1802186961959,20913.307616010985,10800.0,10800.0,9746.09012713006
2025-11-08,36844.97726148236,148.1161262666315,36993.09338774899,19433.394341512467,517.0125382186535,19950.40687973112,10800.0,10799.999999999998,9142.815965302652
2025-11-09,80423.61464795412,501.13973940875553,80924.75438736287,50325.58989792032,1990.032088475937,52315.621986396254,10799.999999999998,10800.0,5175.968435938414
2025-11-10,80797.95906047842,604.1460285314052,81402.10508900983,50549.60521798809,2285.319329529556,52834.92454751765,10800.0,10800.000000000002,3128.380357543635
2025-11-11,82091.2276081449,162.43496824210604,82253.662576387,51496.25901942508,576.4843091975831,52072.743328622666,10800.000000000002,10800.000000000004,6282.494769822597
2025-11-12,82093.57784021448,208.9937933290003,82302.57163354348,51491.822085312466,966.5497774133639,52458.37186272583,10800.000000000004,10800.0,6942.2904991368405
2025-11-13,81613.83915171905,644.4197939447007,82258.25894566375,51396.177539393364,2416.643669340172,53812.821208733534,10800.0,10800.000000000004,5398.438099345443
2025-11-14,37466.458997647016,173.66979812509405,37640.12879577211,19899.303874165664,558.9855104616174,20458.289384627282,10800.000000000004,10800.000000000002,5988.340162438775
2025-11-15,38213.143095846535,216.0532601372459,38429.19635598378,20129.297286662215,775.1136622257613,20904.410948887977,10800.000000000002,10799.999999999998,6377.650580872322
2025-11-16,83351.05234839779,560.0357521937832,83911.08810059157,52515.55916495813,1973.7149180271438,54489.27408298528,10799.999999999998,10800.000000000002,4963.068050537862
2025-11-17,83804.5721704046,230.15374607911718,84034.72591648372,52767.43092876093,594.9527642275605,53362.383692988486,10800.000000000002,10799.999999999998,6763.254832703592
2025-11-18,83467.26385503677,532.4221416364087,83999.68599667317,52566.66268548266,1896.0306843721087,54462.69336985477,10799.999999999998,10800.0,4548.121958602538
2025-11-19,84018.6532339298,411.1230315319031,84429.7762654617,52868.77342478698,1566.9210641368059,54435.694488923786,10800.0,10800.0,4527.621586425648
2025-11-20,84407.16582853446,401.57001846072365,84808.73584699519,53274.51145981859,1354.634236940551,54629.145696759144,10800.0,10800.0,5373.631093661258
2025-11-21,39245.64263172117,312.6352324419066,39558.27786416308,20851.43311166756,860.7210258920372,21712.1541375596,10800.0,10800.000000000011,6876.871861951774
2025-11-22,39753.38524056139,312.14342659967804,40065.52866716107,20921.845460430108,995.2925182016114,21917.13797863172,10800.000000000011,10799.999999999998,6133.104247562736
2025-11-23,85267.99167984742,521.5569466563305,85789.54862650375,53864.69983887041,2010.8981835151076,55875.598022385515,10799.999999999998,10800.0,5896.101116403153
2025-11-24,85219.61087822152,396.3776593566967,85615.98853757822,53693.81639609196,1465.976016279093,55159.792412371055,10800.0,10800.000000000004,6818.90777087332
2025-11-25,85293.15853361839,361.84391896917305,85655.00245258756,53770.90576200353,1151.874255829105,54922.780017832636,10800.000000000004,10799.999999999998,4817.032647084805
2025-11-26,85399.00985800667,255.17291789444485,85654.18277590112,53969.02506326772,905.5820161884396,54874.60707945616,10799.999999999998,10799.999999999998,4236.474841926976
2025-11-27,85607.00016447302,356.6978340795123,85963.69799855254,53975.21437326659,1470.8159171849702,55446.03029045156,10799.999999999998,10799.999999999998,5527.885699062972
2025-11-28,40234.55715933314,181.0500666311521,40415.60722596429,21318.67648777464,733.6740168585833,22052.35050463322,10799.999999999998,10799.999999999993,5779.795364399637
2025-11-29,40280.80087122992,1623.4650811010952,41904.265952331014,21239.450005700346,4845.535242618047,26084.985248318393,10799.999999999993,10799.999999999996,3220.536691686915
2025-11-30,87306.70865480413,543.1822506569613,87849.89090546108,55301.51260086894,2053.6078151324346,57355.12041600137,10799.999999999996,10800.0,2899.9714693943342
2025-12-01,87282.7233235182,5115.567431255249,92398.29075477345,55092.294066724295,19061.347874091516,74153.64194081581,10800.0,10799.999999999998,1381.029688106802
2025-12-02,93789.29696670688,1852.3255550843126,95641.6225217912,59903.65549993883,7140.269959666328,67043.92545960516,10799.999999999998,10800.000000000002,2231.2860470899022
2025-12-03,97160.10246567082,443.6782710384824,97603.7807367093,62273.36760359775,1378.6809204458718,63652.04852404362,10800.000000000002,10800.000000000004,5611.281357963319
2025-12-04,98150.71372033547,405.34503257696906,98556.05875291243,62966.089589447554,1742.9453979057025,64709.034987353254,10800.000000000004,10800.0,6938.419506484956
2025-12-05,46624.26817740427,2293.8336428798484,48918.10182028412,24561.514603289485,7646.103846415865,32207.618449705347,10800.0,10799.999999999998,3791.770088274856
2025-12-06,51465.03628684803,938.8738405840645,52403.91012743209,26934.33596365292,3691.8613695179156,30626.197333170836,10799.999999999998,10799.999999999996,4676.755903798545
2025-12-07,99534.67291531948,495.3451908290191,100030.01810614849,63846.00310580202,2194.1716485575644,66040.17475435958,10799.999999999996,10800.0,7500.670189481829
2025-12-08,101347.15926411527,98.40695664343491,101445.5662207587,64985.48429931831,493.9126992959915,65479.396998614306,10800.0,10800.000000000002,8721.688437425375
2025-12-09,99790.59953022996,235.22251392996856,100025.82204415993,64108.731210739876,1119.524646361777,65228.255857101656,10800.000000000002,10800.000000000002,7760.701110826598
2025-12-10,99047.00834046863,183.71423940905103,99230.72257987768,63554.99434309652,689.5350197313295,64244.52936282785,10800.000000000002,10800.000000000002,5966.437446544354
2025-12-11,98816.55235920964,132.02700043849808,98948.57935964814,63624.85592838173,451.9554463959877,64076.81137477772,10800.000000000002,10800.000000000002,8110.657992981465
2025-12-12,56934.44491591752,408.11001005026975,57342.55492596779,30315.905065536685,1282.4561345600032,31598.36120009669,10800.000000000002,10800.0,9514.129894905385
2025-12-13,54874.041606467275,118.56383514238996,54992.60544160967,29045.23299969721,585.6447887572858,29630.877788454498,10800.0,10800.000000000002,7081.791446025554
2025-12-14,99248.88026795114,202.75112518239797,99451.63139313355,63715.64471226468,742.2563381121138,64457.90105037679,10800.000000000002,10800.000000000002,5802.979803594395
2025-12-15,99253.56153541718,335.2451799599044,99588.80671537708,63736.24546086916,1298.5773648287932,65034.82282569796,10800.000000000002,10799.999999999998,5255.741584853293
2025-12-16,99235.7040272943,210.35217899283117,99446.05620628713,63780.90224978319,720.9432857770267,64501.84553556022,10799.999999999998,10800.0,5164.901520168508
2025-12-17,99151.87196861423,267.7521338784859,99419.62410249271,63618.01038043421,973.8008658849772,64591.81124631919,10800.0,10799.999999999996,6384.190357172021
2025-12-18,98705.64780364388,209.28076126344956,98914.92856490733,63434.49440625818,538.1003209693102,63972.594727227486,10799.999999999996,10800.000000000002,6716.489188269489
2025-12-19,53587.349959638654,266.1247771444649,53853.474736783115,28383.092279144978,1041.8980566289902,29424.990335773968,10800.000000000002,10800.000000000005,6853.192238382486
2025-12-20,53635.589214067164,90.9981542184628,53726.587368285625,28383.852529544085,281.52405439132235,28665.37658393541,10800.000000000005,10799.999999999995,6778.758051139383
2025-12-21,98700.07481287824,559.6231774531116,99259.69799033136,63442.50784788362,1923.8807961097564,65366.38864399338,10799.999999999995,10800.000000000002,5367.165558251431
2025-12-22,98907.58353068237,271.2051549841877,99178.78868566656,63482.60574280464,836.9288094715344,64319.53455227618,10800.000000000002,10800.0,5396.023860801736
2025-12-23,98429.87473699011,141.626800364034,98571.50153735414,63217.3433078525,503.0229928857654,63720.366300738264,10800.0,10799.999999999996,6476.841272174879
2025-12-24,97992.51886294493,267.13685816189604,98259.65572110683,62780.47779020031,1005.8063397830368,63786.284129983345,10799.999999999996,10800.0,5554.321100506808
2025-12-25,97073.36719417918,480.15811508859844,97553.52530926779,62344.886608735644,1493.778473284109,63838.665082019754,10800.0,10800.000000000002,4898.605080140188
2025-12-26,52157.22901514215,234.06993864529161,52391.29895378744,27481.940101936394,797.3588066244321,28279.298908560828,10800.000000000002,10799.999999999996,5301.985734777628
2025-12-27,52630.929079682996,231.42746793959822,52862.35654762259,27667.940585903034,833.8912084014224,28501.831794304457,10799.999999999996,10800.000000000002,5400.580134503668
2025-12-28,98199.97875234301,240.4894300773638,98440.46818242037,63207.388399713775,826.3091389112434,64033.69753862502,10800.000000000002,10799.999999999996,6787.192012393916
2025-12-29,97753.06176657145,208.0082505513314,97961.07001712278,62677.297385844344,824.8643868038016,63502.16177264815,10799.999999999996,10799.999999999998,5626.932956196651
2025-12-30,96861.70319318779,148.61356117605712,97010.31675436384,62074.25476115903,644.171990621242,62718.426751780265,10799.999999999998,10800.0,5969.7458797251875
2025-12-31,90684.99099557137,870.3285846002507,91555.31958017162,59151.585576529564,3297.2448202938663,62448.83039682343,10800.0,6000.0,3443.388574078111
